Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
ACT + RL Recovery,0.872,0.8498604138497563,0.8912924778369906,0.8146551724137931,0.7848791916463534,0.8416425424927105,task_success_while_recovery_active_per_intervention,0.8160919540229885,0.7856021216497273,0.8431117026804944,72.39,69.415825,75.60865,0.6417625529669895,1000,872,696,567,696,696,568,metaworld,True,full,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
