Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
ACT + Random Reset,0.84,0.7557973061072976,0.8990471151119521,0.7611940298507462,0.6527777777777778,0.8591549295774648,post_reset_task_success_per_reset,0.7611940298507462,0.6467423624446971,0.8473186095150707,87.45,78.598,97.67574999999997,0.6505663808901408,100,84,67,51,67,67,51,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
