method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,noise_level,noise_percent,action_noise_std,observation_noise_std,object_impulse_std_m,condition_index,Profile
ACT,42,6000084,metaworld,True,54,0.3559382670009654,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,43,6000085,metaworld,True,54,0.37302762899889785,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,44,6000086,metaworld,True,52,0.324307917000624,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,45,6000087,metaworld,True,53,0.3993991309998819,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,46,6000088,metaworld,True,64,0.4734065020002163,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,47,6000089,metaworld,True,52,0.622185301999707,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,48,6000090,metaworld,True,54,0.6405740330010303,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,49,6000091,metaworld,True,54,0.5810990369991487,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,50,6000092,metaworld,True,51,0.5003486019995762,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,51,6000093,metaworld,True,56,0.4374929780005914,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,52,6000094,metaworld,False,200,2.350187764999646,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,53,6000095,metaworld,False,200,1.6638123630000337,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,54,6000096,metaworld,False,200,1.4321086010004365,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,55,6000097,metaworld,True,54,0.22567985500063514,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,56,6000098,metaworld,True,46,0.2888219569995272,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,57,6000099,metaworld,True,53,0.6994986080007948,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,58,6000100,metaworld,True,52,0.5092696040010196,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,59,6000101,metaworld,False,200,0.7784667190007895,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,60,6000102,metaworld,True,47,0.19180740599949786,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,61,6000103,metaworld,True,48,0.23697061500024574,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,62,6000104,metaworld,True,58,0.31456416199944215,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,63,6000105,metaworld,True,50,0.6017611139996006,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,64,6000106,metaworld,True,52,0.3802885859986418,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,65,6000107,metaworld,True,62,0.4650746600000275,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,66,6000108,metaworld,True,51,0.611840048999511,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,67,6000109,metaworld,True,53,0.6629061319999892,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,68,6000110,metaworld,True,57,0.7650895379993017,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,69,6000111,metaworld,True,55,0.45356238199929066,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,70,6000112,metaworld,True,52,0.3846959010006685,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,71,6000113,metaworld,True,54,0.26691415599998436,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
