Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m),Evaluation Seed Start,Evaluation Seed End
ACT + Random Reset,0.82,0.7949777670979878,0.8425731074712568,0.7435897435897436,0.7105625271978384,0.7769888853914318,post_reset_task_success_per_reset,0.7435897435897436,0.710023935647373,0.7745041346807808,92.162,88.98639999999999,95.63104999999999,0.5771312661090142,1000,820,702,522,702,702,522,metaworld,True,full,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004,6000042,6001041
