method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Detector,0,6000792,metaworld,False,200,0.8490164779996121,0,0,1,0,0.9991106390953064,,False,True,timeout,custom,0.2
ACT + Detector,1,6000793,metaworld,True,59,0.18596289600100135,0,0,0,0,0.17738741636276245,,True,False,,custom,0.2
ACT + Detector,2,6000794,metaworld,True,61,0.19321892999869306,0,0,0,0,0.1515091508626938,,True,False,,custom,0.2
ACT + Detector,3,6000795,metaworld,False,200,0.64397924900004,0,0,1,0,0.9961742758750916,,False,True,timeout,custom,0.2
ACT + Detector,4,6000796,metaworld,False,200,0.6386680760006129,0,0,1,0,0.9990862607955933,,False,True,object_dropped,custom,0.2
ACT + Detector,5,6000797,metaworld,True,52,0.1611416220002866,0,0,1,0,0.2474711537361145,,True,False,,custom,0.2
ACT + Detector,6,6000798,metaworld,False,200,0.631831416998466,0,0,1,0,0.988155722618103,,False,True,timeout,custom,0.2
ACT + Detector,7,6000799,metaworld,True,58,0.1750312149997626,0,0,0,0,0.14168696105480194,,True,False,,custom,0.2
ACT + Detector,8,6000800,metaworld,True,50,0.144917240999348,0,0,0,0,0.12044010311365128,,True,False,,custom,0.2
ACT + Detector,9,6000801,metaworld,True,51,0.1940696490000846,0,0,0,0,0.1805010437965393,,True,False,,custom,0.2
ACT + Detector,10,6000802,metaworld,False,200,0.6248954020011297,0,0,1,0,0.9294602870941162,,False,True,timeout,custom,0.2
ACT + Detector,11,6000803,metaworld,True,59,0.20192052700076601,0,0,0,0,0.1586477905511856,,True,False,,custom,0.2
ACT + Detector,12,6000804,metaworld,True,57,0.18002625700137287,0,0,0,0,0.11867933720350266,,True,False,,custom,0.2
ACT + Detector,13,6000805,metaworld,True,48,0.15197051399991324,0,0,0,0,0.187912255525589,,True,False,,custom,0.2
ACT + Detector,14,6000806,metaworld,True,50,0.1604175390002638,0,0,0,0,0.12460633367300034,,True,False,,custom,0.2
ACT + Detector,15,6000807,metaworld,True,53,0.17352581700106384,0,0,0,0,0.1599050909280777,,True,False,,custom,0.2
ACT + Detector,16,6000808,metaworld,False,200,0.6451026289996662,0,0,1,0,0.9954562187194824,,False,True,object_dropped,custom,0.2
ACT + Detector,17,6000809,metaworld,True,55,0.16993158100012806,0,0,1,0,0.2063131332397461,,True,False,,custom,0.2
ACT + Detector,18,6000810,metaworld,True,54,0.16938698700141686,0,0,0,0,0.13132309913635254,,True,False,,custom,0.2
ACT + Detector,19,6000811,metaworld,False,200,0.6134978999998566,0,0,1,0,0.9997221827507019,,False,True,timeout,custom,0.2
ACT + Detector,20,6000812,metaworld,True,50,0.15525142300066364,0,0,0,0,0.1576230823993683,,True,False,,custom,0.2
ACT + Detector,21,6000813,metaworld,False,200,0.5976350230012031,0,0,1,0,0.9962233304977417,,False,True,object_dropped,custom,0.2
ACT + Detector,22,6000814,metaworld,False,200,0.6569677679999586,0,0,1,0,0.7647709846496582,,False,True,timeout,custom,0.2
ACT + Detector,23,6000815,metaworld,True,53,0.1812854360014171,0,0,0,0,0.15621933341026306,,True,False,,custom,0.2
ACT + Detector,24,6000816,metaworld,True,52,0.18953246099954413,0,0,1,0,0.2329246550798416,,True,False,,custom,0.2
ACT + Detector,25,6000817,metaworld,True,58,0.1891564310008107,0,0,0,0,0.11916317790746689,,True,False,,custom,0.2
ACT + Detector,26,6000818,metaworld,True,58,0.1832281859988143,0,0,1,0,0.25782233476638794,,True,False,,custom,0.2
ACT + Detector,27,6000819,metaworld,False,200,0.5962803990005341,0,0,1,0,0.9304012060165405,,False,True,timeout,custom,0.2
ACT + Detector,28,6000820,metaworld,True,48,0.1646127140011231,0,0,1,0,0.20400184392929077,,True,False,,custom,0.2
ACT + Detector,29,6000821,metaworld,False,200,0.6035606890000054,0,0,1,0,0.9990241527557373,,False,True,object_dropped,custom,0.2
ACT + Detector,30,6000822,metaworld,False,200,0.6515754259999085,0,0,1,0,0.9997022747993469,,False,True,object_dropped,custom,0.2
ACT + Detector,31,6000823,metaworld,True,58,0.18032668699925125,0,0,0,0,0.18096108734607697,,True,False,,custom,0.2
ACT + Detector,32,6000824,metaworld,True,55,0.16422360400065372,0,0,0,0,0.1525564342737198,,True,False,,custom,0.2
ACT + Detector,33,6000825,metaworld,True,56,0.16990461599925766,0,0,0,0,0.17359738051891327,,True,False,,custom,0.2
ACT + Detector,34,6000826,metaworld,True,57,0.19380115099920658,0,0,0,0,0.11832352727651596,,True,False,,custom,0.2
ACT + Detector,35,6000827,metaworld,True,54,0.16892851300144685,0,0,1,0,0.21078184247016907,,True,False,,custom,0.2
ACT + Detector,36,6000828,metaworld,False,200,0.6309976299999107,0,0,1,0,0.9616345167160034,,False,True,timeout,custom,0.2
ACT + Detector,37,6000829,metaworld,True,59,0.18309796600078698,0,0,1,0,0.21989743411540985,,True,False,,custom,0.2
ACT + Detector,38,6000830,metaworld,True,54,0.17660234600043623,0,0,0,0,0.10818403214216232,,True,False,,custom,0.2
ACT + Detector,39,6000831,metaworld,True,56,0.17168918999959715,0,0,0,0,0.0985054075717926,,True,False,,custom,0.2
ACT + Detector,40,6000832,metaworld,False,200,0.6292326820002927,0,0,1,0,0.8903513550758362,,False,True,timeout,custom,0.2
ACT + Detector,41,6000833,metaworld,False,200,0.6181384179999441,0,0,1,0,0.9937118291854858,,False,True,timeout,custom,0.2
ACT + Detector,42,6000834,metaworld,True,56,0.1716886229987722,0,0,1,0,0.2239692360162735,,True,False,,custom,0.2
ACT + Detector,43,6000835,metaworld,False,200,0.632707542999924,0,0,1,0,0.8099014759063721,,False,True,timeout,custom,0.2
ACT + Detector,44,6000836,metaworld,False,200,0.6057949109999754,0,0,1,0,0.9997196793556213,,False,True,timeout,custom,0.2
ACT + Detector,45,6000837,metaworld,True,60,0.2065726620003261,0,0,0,0,0.18488386273384094,,True,False,,custom,0.2
ACT + Detector,46,6000838,metaworld,False,200,0.6438280180009315,0,0,1,0,0.9291897416114807,,False,True,timeout,custom,0.2
ACT + Detector,47,6000839,metaworld,True,59,0.18587698800001817,0,0,1,0,0.20950192213058472,,True,False,,custom,0.2
ACT + Detector,48,6000840,metaworld,True,56,0.1737389730005816,0,0,1,0,0.31086480617523193,,True,False,,custom,0.2
ACT + Detector,49,6000841,metaworld,True,61,0.19091214799846057,0,0,0,0,0.12635129690170288,,True,False,,custom,0.2
ACT + Detector,50,6000842,metaworld,True,58,0.18088235200048075,0,0,0,0,0.15704219043254852,,True,False,,custom,0.2
ACT + Detector,51,6000843,metaworld,True,62,0.19411439600116864,0,0,1,0,0.22350448369979858,,True,False,,custom,0.2
ACT + Detector,52,6000844,metaworld,True,49,0.17796185199949832,0,0,0,0,0.1818496733903885,,True,False,,custom,0.2
ACT + Detector,53,6000845,metaworld,False,200,0.6279923170004622,0,0,1,0,0.9994575381278992,,False,True,timeout,custom,0.2
ACT + Detector,54,6000846,metaworld,False,200,0.647191185000338,0,0,1,0,0.568854808807373,,False,True,timeout,custom,0.2
ACT + Detector,55,6000847,metaworld,False,200,0.6199500189995888,0,0,1,0,0.9980248212814331,,False,True,timeout,custom,0.2
ACT + Detector,56,6000848,metaworld,True,50,0.15659834600046452,0,0,1,0,0.20222537219524384,,True,False,,custom,0.2
ACT + Detector,57,6000849,metaworld,True,49,0.1530843670007016,0,0,0,0,0.18939490616321564,,True,False,,custom,0.2
ACT + Detector,58,6000850,metaworld,True,52,0.16142772899911506,0,0,0,0,0.18582193553447723,,True,False,,custom,0.2
ACT + Detector,59,6000851,metaworld,False,200,0.6372064150000369,0,0,1,0,0.999583899974823,,False,True,object_dropped,custom,0.2
ACT + Detector,60,6000852,metaworld,False,200,0.5918971219998639,0,0,1,0,0.9951194524765015,,False,True,timeout,custom,0.2
ACT + Detector,61,6000853,metaworld,True,52,0.19069074500112038,0,0,0,0,0.18548911809921265,,True,False,,custom,0.2
ACT + Detector,62,6000854,metaworld,True,55,0.18747043999974267,0,0,0,0,0.12476993352174759,,True,False,,custom,0.2
ACT + Detector,63,6000855,metaworld,True,56,0.1777154489991517,0,0,0,0,0.19517935812473297,,True,False,,custom,0.2
ACT + Detector,64,6000856,metaworld,True,53,0.16403087899925595,0,0,0,0,0.12988127768039703,,True,False,,custom,0.2
ACT + Detector,65,6000857,metaworld,True,52,0.17169391499919584,0,0,1,0,0.20447726547718048,,True,False,,custom,0.2
ACT + Detector,66,6000858,metaworld,True,57,0.1954403439995076,0,0,0,0,0.17918874323368073,,True,False,,custom,0.2
