method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + RL Recovery,0,6000792,metaworld,True,58,0.3412965860006807,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,1,6000793,metaworld,True,57,0.40175061500121956,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,2,6000794,metaworld,True,61,0.3887970280011359,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,3,6000795,metaworld,True,58,0.5717281469987938,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,4,6000796,metaworld,True,56,0.23964054800308077,1,1,1,36,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,5,6000797,metaworld,True,47,0.07125263999841991,1,1,1,27,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,6,6000798,metaworld,True,60,0.08920073300032527,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,7,6000799,metaworld,True,57,0.08496437999929185,1,1,1,36,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,8,6000800,metaworld,True,53,0.22880423500100733,1,1,1,33,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,9,6000801,metaworld,True,51,0.12140159599948674,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,10,6000802,metaworld,True,51,0.21724076899772626,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,11,6000803,metaworld,True,59,0.14784552499986603,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,12,6000804,metaworld,True,57,0.14684085699991556,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,13,6000805,metaworld,True,49,0.22728146699955687,1,1,1,27,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,14,6000806,metaworld,True,50,0.1355085040013364,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,15,6000807,metaworld,True,53,0.3452748169984261,1,1,1,32,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,16,6000808,metaworld,True,56,0.38965770899812924,1,1,1,34,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,17,6000809,metaworld,True,55,0.13556315899768379,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,18,6000810,metaworld,True,54,0.12173891899874434,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,19,6000811,metaworld,False,200,1.0999257860021316,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
ACT + RL Recovery,20,6000812,metaworld,True,50,0.11557311400247272,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,21,6000813,metaworld,True,60,0.282592998999462,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,22,6000814,metaworld,True,55,0.2836161289997108,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,23,6000815,metaworld,True,53,0.12016210400179261,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,24,6000816,metaworld,True,52,0.14942287099984242,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,25,6000817,metaworld,True,60,0.47693885100306943,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,26,6000818,metaworld,True,54,0.16586562300290097,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,27,6000819,metaworld,True,64,0.411777928002266,1,1,1,44,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,28,6000820,metaworld,True,47,0.11528829700182541,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,29,6000821,metaworld,True,54,0.1773392920003971,1,1,1,34,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,30,6000822,metaworld,True,63,0.408459166999819,1,1,1,43,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,31,6000823,metaworld,True,60,0.5190769900000305,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,32,6000824,metaworld,True,57,0.33648560700021335,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,33,6000825,metaworld,True,53,0.370039954999811,1,1,1,33,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,34,6000826,metaworld,True,57,0.1529784109989123,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,35,6000827,metaworld,True,55,0.2668511169977137,1,1,1,34,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,36,6000828,metaworld,True,67,0.3980915499996627,1,1,1,47,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
