Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
ACT + Random Reset,0.77,0.6784561697712622,0.8415673411969654,0.6805555555555556,0.5714285714285714,0.7866666666666666,post_reset_task_success_per_reset,0.6805555555555556,0.5660765126783435,0.7767438972173802,99.86,89.2995,111.09224999999999,0.551416546190012,100,77,72,49,72,72,49,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
