Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
ACT + Random Reset,0.828,0.7763472799248405,0.8697252756061478,0.7597765363128491,0.7,0.8245688373476062,post_reset_task_success_per_reset,0.7597765363128491,0.6921542912180165,0.8164830856648799,90.636,84.4581,97.2731,0.6713359803200001,250,207,179,136,179,179,136,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
