Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
ACT + Random Reset,0.81,0.7222115462093562,0.8748524849023126,0.7323943661971831,0.629020737327189,0.8309859154929577,post_reset_task_success_per_reset,0.7323943661971831,0.6194601134214526,0.8214719651349223,94.94,84.83850000000001,105.66075,0.5527645209699767,100,81,71,52,71,71,52,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
