method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
REIM (ACT + Detector + Recovery),0,6000292,metaworld,False,200,2.678664752998884,1,0,1,142,0.9984934329986572,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),1,6000293,metaworld,True,51,0.5733235839979898,1,1,1,32,0.23649409413337708,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),2,6000294,metaworld,True,52,0.23628069100232096,0,0,0,0,0.18091769516468048,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),3,6000295,metaworld,True,56,0.6414557610005431,1,1,1,34,0.20212700963020325,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),4,6000296,metaworld,False,200,2.6009586740001396,1,0,1,150,0.9751073718070984,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),5,6000297,metaworld,True,61,0.7204258710007707,1,1,1,41,0.27721545100212097,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),6,6000298,metaworld,True,55,0.7159644009989279,1,1,1,36,0.2847093343734741,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),7,6000299,metaworld,True,50,0.4309112279988767,1,1,1,26,0.2122596800327301,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),8,6000300,metaworld,True,52,0.679127053997945,1,1,1,32,0.22290314733982086,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),9,6000301,metaworld,False,200,3.2944558009985485,1,0,1,148,0.9944650530815125,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),10,6000302,metaworld,True,50,0.3417096640005184,0,0,0,0,0.16096781194210052,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),11,6000303,metaworld,True,54,0.41074877199935145,0,0,0,0,0.18395310640335083,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),12,6000304,metaworld,True,53,0.7634755180006323,1,1,1,37,0.20042815804481506,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),13,6000305,metaworld,False,200,3.033335914999043,1,0,1,142,0.9894922971725464,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),14,6000306,metaworld,True,44,0.8300424209992343,1,1,1,30,0.23658297955989838,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),15,6000307,metaworld,True,45,0.7002522720031266,1,1,1,30,0.2677082121372223,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),16,6000308,metaworld,True,60,0.6883064240028034,0,0,0,0,0.15942220389842987,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),17,6000309,metaworld,True,51,0.38158864799697767,0,0,0,0,0.14550350606441498,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),18,6000310,metaworld,True,51,0.9530779419983446,1,1,1,42,0.31846898794174194,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),19,6000311,metaworld,True,48,0.7360252780017618,1,1,1,32,0.3100711405277252,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),20,6000312,metaworld,True,60,0.704064940000535,0,0,0,0,0.14899516105651855,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),21,6000313,metaworld,True,50,0.7871242410001287,1,1,1,40,0.2644962668418884,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),22,6000314,metaworld,True,53,0.5041869489978126,0,0,0,0,0.15058918297290802,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),23,6000315,metaworld,True,72,0.4847794540000905,0,0,0,0,0.12403464317321777,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),24,6000316,metaworld,False,200,2.4711902130002272,1,0,1,147,0.9987708926200867,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),25,6000317,metaworld,True,59,0.503091909999057,1,1,1,48,0.2592175602912903,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),26,6000318,metaworld,True,50,0.45110606100206496,0,0,0,0,0.15256495773792267,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),27,6000319,metaworld,True,56,0.567024403000687,0,0,0,0,0.12099029868841171,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),28,6000320,metaworld,True,56,0.43887799399817595,0,0,0,0,0.161887988448143,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),29,6000321,metaworld,True,60,0.3198976659987238,0,0,0,0,0.11779709160327911,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),30,6000322,metaworld,True,53,0.842295054000715,1,1,1,38,0.28402164578437805,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),31,6000323,metaworld,True,58,1.05171482500009,1,1,1,46,0.2641502916812897,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),32,6000324,metaworld,True,55,0.45600495399776264,0,0,0,0,0.15264910459518433,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),33,6000325,metaworld,True,51,0.49131584399947315,1,1,1,41,0.2935676574707031,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),34,6000326,metaworld,True,48,0.33591733800130896,1,1,1,33,0.3376452326774597,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),35,6000327,metaworld,True,55,0.4148158450007031,1,1,1,34,0.2842777967453003,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
