method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
REIM (ACT + Detector + Recovery),0,6000542,metaworld,True,51,0.5927921239999705,0,0,0,0,0.18307606875896454,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),1,6000543,metaworld,False,200,1.9740716759988572,1,0,1,150,0.9803342223167419,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),2,6000544,metaworld,True,47,0.35668690400052583,1,1,1,41,0.5991955995559692,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),3,6000545,metaworld,False,200,1.5707244149998587,1,0,1,150,0.9988466501235962,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),4,6000546,metaworld,True,54,0.4923315339983674,1,1,1,31,0.2101968675851822,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),5,6000547,metaworld,True,57,0.2694428120012162,0,0,0,0,0.11068063974380493,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),6,6000548,metaworld,True,52,0.23071268599960604,0,0,0,0,0.18387733399868011,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),7,6000549,metaworld,True,44,0.3846637130009185,1,1,1,24,0.20199087262153625,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),8,6000550,metaworld,True,54,0.2859920599985344,0,0,0,0,0.13939690589904785,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),9,6000551,metaworld,True,48,0.25289240299753146,0,0,0,0,0.1768905222415924,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),10,6000552,metaworld,True,94,0.8591907869995339,1,1,1,69,0.20820578932762146,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),11,6000553,metaworld,True,52,0.2947528289987531,0,0,0,0,0.13584841787815094,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),12,6000554,metaworld,True,54,0.6451863729998877,1,1,1,40,0.24631857872009277,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),13,6000555,metaworld,True,51,0.47826711499874364,0,0,0,0,0.14942842721939087,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),14,6000556,metaworld,True,60,0.3812671509986103,0,0,0,0,0.15636976063251495,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),15,6000557,metaworld,True,46,0.6090528120003,1,1,1,28,0.20782071352005005,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),16,6000558,metaworld,True,57,0.4160397749983531,1,1,1,30,0.23015600442886353,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),17,6000559,metaworld,True,60,1.0951555620013096,1,1,1,50,0.33091309666633606,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),18,6000560,metaworld,True,52,0.4356466220015136,0,0,0,0,0.14655418694019318,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),19,6000561,metaworld,True,57,0.5251557349984068,1,1,1,37,0.21690741181373596,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),20,6000562,metaworld,True,50,0.27849858599802246,0,0,0,0,0.1874048262834549,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),21,6000563,metaworld,True,55,0.4096138390013948,1,1,1,46,0.35209983587265015,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),22,6000564,metaworld,True,51,0.5353170339985809,1,1,1,38,0.23001526296138763,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),23,6000565,metaworld,True,57,0.5557003969988727,1,1,1,33,0.33068859577178955,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),24,6000566,metaworld,True,53,0.2937963670010504,0,0,0,0,0.10148897767066956,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
