method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,51,6000743,metaworld,True,73,0.5880985699986923,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,52,6000744,metaworld,True,79,0.6306988390006154,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,53,6000745,metaworld,True,73,0.551275493000503,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,54,6000746,metaworld,True,55,0.4108624159998726,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,55,6000747,metaworld,True,81,0.6481481190003251,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,56,6000748,metaworld,True,74,0.582507954999528,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,57,6000749,metaworld,True,58,0.4404265489993122,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,58,6000750,metaworld,False,200,1.5689589160010655,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,59,6000751,metaworld,True,68,0.6178892669995548,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,60,6000752,metaworld,False,200,1.7208282020001207,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,61,6000753,metaworld,True,59,0.5051508530013962,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,62,6000754,metaworld,True,76,0.6688074630001211,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,63,6000755,metaworld,True,76,0.6316377759994793,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,64,6000756,metaworld,False,200,1.6836839469997358,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
