Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Noise Level,Noise (%),Action Noise Std,Observation Noise Std,Object Impulse Std (m),Condition Seed,Profile
REIM (ACT + Detector + Recovery),0.85,0.7939442071583334,0.89286406437758,0.7478991596638656,0.6692913385826772,0.8214437046004841,task_success_while_recovery_active_per_intervention,0.7478991596638656,0.6629702080798199,0.8173236647414035,76.41,69.479375,84.060875,0.7134948011898359,200,170,119,89,119,119,89,metaworld,True,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,6000042,full
