method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Detector,49,6000591,metaworld,True,52,0.46942261200092616,0,0,1,0,0.20128890872001648,,True,False,,custom,0.2
ACT + Detector,50,6000592,metaworld,True,54,0.5425403519984684,0,0,0,0,0.11895536631345749,,True,False,,custom,0.2
ACT + Detector,51,6000593,metaworld,False,200,1.8311687080004049,0,0,1,0,0.9992874264717102,,False,True,timeout,custom,0.2
ACT + Detector,52,6000594,metaworld,True,67,0.6352775249997649,0,0,0,0,0.14082428812980652,,True,False,,custom,0.2
ACT + Detector,53,6000595,metaworld,True,50,0.5039033869998093,0,0,1,0,0.2139032483100891,,True,False,,custom,0.2
ACT + Detector,54,6000596,metaworld,True,57,0.5497013490003155,0,0,0,0,0.18957848846912384,,True,False,,custom,0.2
ACT + Detector,55,6000597,metaworld,True,51,0.5044683619998978,0,0,0,0,0.1461024284362793,,True,False,,custom,0.2
ACT + Detector,56,6000598,metaworld,False,200,1.933730946999276,0,0,1,0,0.9996293783187866,,False,True,timeout,custom,0.2
ACT + Detector,57,6000599,metaworld,False,200,2.0590952389993618,0,0,1,0,0.9996981620788574,,False,True,timeout,custom,0.2
ACT + Detector,58,6000600,metaworld,False,200,2.0783652779991826,0,0,1,0,0.9110450744628906,,False,True,timeout,custom,0.2
ACT + Detector,59,6000601,metaworld,False,200,1.905587540999477,0,0,1,0,0.9722757935523987,,False,True,timeout,custom,0.2
ACT + Detector,60,6000602,metaworld,False,200,1.9659322620009334,0,0,1,0,0.913679838180542,,False,True,timeout,custom,0.2
ACT + Detector,61,6000603,metaworld,True,51,0.5647500769991893,0,0,1,0,0.24251806735992432,,True,False,,custom,0.2
ACT + Detector,62,6000604,metaworld,True,53,0.5039590469987161,0,0,0,0,0.17411115765571594,,True,False,,custom,0.2
ACT + Detector,63,6000605,metaworld,True,52,0.5065662469987728,0,0,1,0,0.20581072568893433,,True,False,,custom,0.2
ACT + Detector,64,6000606,metaworld,True,51,0.5116415939992294,0,0,0,0,0.1344279944896698,,True,False,,custom,0.2
ACT + Detector,65,6000607,metaworld,False,200,1.9532894250005484,0,0,1,0,0.7304548621177673,,False,True,timeout,custom,0.2
ACT + Detector,66,6000608,metaworld,False,200,2.0075745070007542,0,0,1,0,0.9626777172088623,,False,True,timeout,custom,0.2
ACT + Detector,67,6000609,metaworld,True,55,0.5366063999990729,0,0,1,0,0.21505971252918243,,True,False,,custom,0.2
ACT + Detector,68,6000610,metaworld,False,200,1.9512588899997354,0,0,1,0,0.820838451385498,,False,True,timeout,custom,0.2
ACT + Detector,69,6000611,metaworld,True,54,0.5048000379993027,0,0,1,0,0.2074015885591507,,True,False,,custom,0.2
ACT + Detector,70,6000612,metaworld,True,57,0.555432805998862,0,0,1,0,0.2150489240884781,,True,False,,custom,0.2
ACT + Detector,71,6000613,metaworld,True,59,0.624308200998712,0,0,0,0,0.08002577722072601,,True,False,,custom,0.2
ACT + Detector,72,6000614,metaworld,True,51,0.4835924190010701,0,0,0,0,0.13497813045978546,,True,False,,custom,0.2
ACT + Detector,73,6000615,metaworld,False,200,1.9834400630006712,0,0,1,0,0.6669186949729919,,False,True,timeout,custom,0.2
ACT + Detector,74,6000616,metaworld,False,200,1.9431315299989365,0,0,1,0,0.9953195452690125,,False,True,object_dropped,custom,0.2
ACT + Detector,75,6000617,metaworld,False,200,2.0155137709989503,0,0,1,0,0.9773134589195251,,False,True,timeout,custom,0.2
ACT + Detector,76,6000618,metaworld,True,51,0.4982039020014781,0,0,0,0,0.14044684171676636,,True,False,,custom,0.2
ACT + Detector,77,6000619,metaworld,True,54,0.5347980570004438,0,0,0,0,0.10639124363660812,,True,False,,custom,0.2
ACT + Detector,78,6000620,metaworld,False,200,2.083656491000511,0,0,1,0,0.9985474944114685,,False,True,timeout,custom,0.2
ACT + Detector,79,6000621,metaworld,True,49,0.47047718899921165,0,0,1,0,0.2087375968694687,,True,False,,custom,0.2
ACT + Detector,80,6000622,metaworld,False,200,1.925648280999667,0,0,1,0,0.9997050166130066,,False,True,timeout,custom,0.2
ACT + Detector,81,6000623,metaworld,True,53,0.5057646209988889,0,0,0,0,0.11848411709070206,,True,False,,custom,0.2
ACT + Detector,82,6000624,metaworld,True,53,0.5355025350017968,0,0,0,0,0.14552059769630432,,True,False,,custom,0.2
