method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
REIM (ACT + Detector + Recovery),0,6000792,metaworld,False,200,2.1019811680016574,1,0,1,150,0.9983956217765808,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),1,6000793,metaworld,True,59,0.284282393000467,0,0,0,0,0.17738741636276245,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),2,6000794,metaworld,True,61,0.34564147900164244,0,0,0,0,0.1515091508626938,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),3,6000795,metaworld,True,56,0.4170247369984281,1,1,1,42,0.22472316026687622,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),4,6000796,metaworld,True,56,0.3661407660001714,1,1,1,32,0.2287072241306305,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),5,6000797,metaworld,True,47,0.28645653599960497,1,1,1,28,0.2460663914680481,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),6,6000798,metaworld,True,59,0.458814491998055,1,1,1,40,0.2974405884742737,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),7,6000799,metaworld,True,58,0.19776694000029238,0,0,0,0,0.14168696105480194,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),8,6000800,metaworld,True,50,0.17246299099861062,0,0,0,0,0.12044010311365128,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),9,6000801,metaworld,True,51,0.1843216460001713,0,0,0,0,0.1805010437965393,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),10,6000802,metaworld,True,49,0.4593948339970666,1,1,1,37,0.2961207926273346,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),11,6000803,metaworld,True,59,0.21709759999794187,0,0,0,0,0.1586477905511856,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),12,6000804,metaworld,True,57,0.21449298999868915,0,0,0,0,0.11867933720350266,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
