method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + RL Recovery,0,6000542,metaworld,True,50,0.4080993959978514,1,1,1,30,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,1,6000543,metaworld,True,58,0.3235630229974049,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,2,6000544,metaworld,True,51,0.171028461001697,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,3,6000545,metaworld,False,200,0.7567263419987285,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
ACT + RL Recovery,4,6000546,metaworld,True,56,0.1878743109991774,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,5,6000547,metaworld,True,57,0.4805674929993984,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,6,6000548,metaworld,True,54,0.657554840996454,1,1,1,30,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,7,6000549,metaworld,True,44,0.17196850999971502,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,8,6000550,metaworld,True,54,0.2948679830005858,1,1,1,33,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,9,6000551,metaworld,True,48,0.13930238300235942,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,10,6000552,metaworld,True,90,0.838624643998628,1,1,1,66,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,11,6000553,metaworld,True,52,0.168563504001213,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,12,6000554,metaworld,True,54,0.25748912999915774,1,1,1,34,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,13,6000555,metaworld,True,51,0.28616870300174924,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,14,6000556,metaworld,False,200,1.524554519000958,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
ACT + RL Recovery,15,6000557,metaworld,True,47,0.07844553800168796,1,1,1,37,1.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,16,6000558,metaworld,True,57,0.1064050379973196,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,17,6000559,metaworld,True,61,0.4918128789977345,1,1,1,41,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,18,6000560,metaworld,True,52,0.28583778100073687,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,19,6000561,metaworld,True,57,0.28957271599938395,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,20,6000562,metaworld,True,50,0.13798112999938894,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,21,6000563,metaworld,True,60,0.4896690519999538,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,22,6000564,metaworld,False,200,0.6981211029997212,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
ACT + RL Recovery,23,6000565,metaworld,True,57,0.13782982400152832,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,24,6000566,metaworld,True,53,0.1442190199995821,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,25,6000567,metaworld,True,52,0.14835590199800208,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,26,6000568,metaworld,True,61,0.511336592000589,1,1,1,52,1.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,27,6000569,metaworld,True,53,0.12557610699877841,1,1,1,33,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,28,6000570,metaworld,True,52,0.33605181999882916,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,29,6000571,metaworld,True,60,0.5463290689986025,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,30,6000572,metaworld,True,58,0.5407209530021646,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,31,6000573,metaworld,False,200,0.5724752450005326,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
ACT + RL Recovery,32,6000574,metaworld,True,53,0.3931822859995009,1,1,1,33,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,33,6000575,metaworld,True,50,0.13887441600309103,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,34,6000576,metaworld,True,59,0.08594586300023366,1,1,1,50,1.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,35,6000577,metaworld,True,50,0.2890569270020933,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,36,6000578,metaworld,True,56,0.3137782179983333,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,37,6000579,metaworld,True,51,0.3504104319981707,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,38,6000580,metaworld,True,50,0.27942647199961357,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,39,6000581,metaworld,True,62,0.31215559900010703,1,1,1,42,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,40,6000582,metaworld,True,59,0.29345794300024863,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,41,6000583,metaworld,True,51,0.10313735300223925,1,1,1,30,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,42,6000584,metaworld,True,82,0.13672888899964164,1,1,1,62,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,43,6000585,metaworld,True,50,0.14428458900147234,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,44,6000586,metaworld,True,50,0.17664244299885468,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,45,6000587,metaworld,True,54,0.4491522320022341,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,46,6000588,metaworld,True,54,0.29015188100311207,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,47,6000589,metaworld,False,200,1.6012450410016754,1,0,1,150,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
ACT + RL Recovery,48,6000590,metaworld,True,53,0.4476371169985214,1,1,1,33,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,49,6000591,metaworld,True,51,0.43496963600046,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,50,6000592,metaworld,True,54,0.18504941200080793,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,51,6000593,metaworld,False,200,1.5597961020030198,1,0,1,145,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
ACT + RL Recovery,52,6000594,metaworld,True,52,0.245337203003146,1,1,1,32,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,53,6000595,metaworld,True,48,0.19411570399824996,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,54,6000596,metaworld,True,57,0.44892794100087485,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,55,6000597,metaworld,True,51,0.3628075729975535,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,56,6000598,metaworld,True,48,0.3442435489996569,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,57,6000599,metaworld,True,58,0.4527831690029416,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,58,6000600,metaworld,True,50,0.2665023650006333,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,59,6000601,metaworld,True,51,0.2727960730007908,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,60,6000602,metaworld,False,200,1.558990322999307,1,0,1,150,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
ACT + RL Recovery,61,6000603,metaworld,True,47,0.34782405700025265,1,1,1,27,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,62,6000604,metaworld,True,53,0.15870200299832504,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,63,6000605,metaworld,True,52,0.1619698430004064,1,1,1,30,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,64,6000606,metaworld,True,51,0.22067748100016615,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,65,6000607,metaworld,True,56,0.4408786309977586,1,1,1,34,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,66,6000608,metaworld,True,53,0.5091741010000987,1,1,1,33,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,67,6000609,metaworld,True,55,0.3456558790021518,1,1,1,32,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,68,6000610,metaworld,True,50,0.09988797199912369,1,1,1,30,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,69,6000611,metaworld,True,54,0.14768787400316796,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,70,6000612,metaworld,True,62,0.19590628900186857,1,1,1,42,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,71,6000613,metaworld,True,59,0.22245685500092804,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,72,6000614,metaworld,True,51,0.2649664329983352,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,73,6000615,metaworld,True,53,0.1576194899971597,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,74,6000616,metaworld,False,200,1.1887910190016555,1,0,1,147,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
ACT + RL Recovery,75,6000617,metaworld,True,65,0.17092495099859661,1,1,1,44,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,76,6000618,metaworld,True,53,0.3894434780013398,1,1,1,29,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,77,6000619,metaworld,True,54,0.17393118100153515,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,78,6000620,metaworld,True,53,0.44338215600146214,1,1,1,32,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
ACT + RL Recovery,79,6000621,metaworld,True,46,0.3816963499994017,1,1,1,26,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
