method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,noise_level,noise_percent,action_noise_std,observation_noise_std,object_impulse_std_m,condition_index,Profile
REIM (ACT + Detector + Recovery),11,6000053,metaworld,True,53,0.24101331500060041,0,0,0,0,0.14510659873485565,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),12,6000054,metaworld,False,200,1.3482448630002182,1,0,1,150,0.9988510608673096,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),13,6000055,metaworld,True,53,0.25486398999964877,1,1,1,29,0.20265068113803864,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),14,6000056,metaworld,True,58,0.2518883819993789,0,0,0,0,0.15852712094783783,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),15,6000057,metaworld,True,45,0.3199164320012642,1,1,1,38,0.5034635066986084,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),16,6000058,metaworld,True,56,0.3360262040005182,1,1,1,38,0.2918922007083893,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),17,6000059,metaworld,True,61,0.40740739300053974,1,1,1,42,0.2275463193655014,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),18,6000060,metaworld,True,45,0.2563503319997835,1,1,1,31,0.35080814361572266,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),19,6000061,metaworld,True,53,0.34115550000024086,1,1,1,39,0.20885534584522247,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),20,6000062,metaworld,True,54,0.24002141200071492,0,0,0,0,0.18567954003810883,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),21,6000063,metaworld,True,56,0.29023272800077393,1,1,1,37,0.24000802636146545,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),22,6000064,metaworld,True,51,0.2602768479991937,0,0,0,0,0.1487804800271988,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),23,6000065,metaworld,True,51,0.2557132259989885,1,1,1,38,0.2560744285583496,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),24,6000066,metaworld,False,200,0.9302147990001686,1,0,1,135,0.9985865354537964,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),25,6000067,metaworld,True,55,0.1998200950001774,0,0,0,0,0.16984562575817108,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),26,6000068,metaworld,True,56,0.3358007280003221,1,1,1,35,0.36202454566955566,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),27,6000069,metaworld,False,200,1.14569015699999,1,0,1,150,0.9963110089302063,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),28,6000070,metaworld,True,54,0.19931870700020227,0,0,0,0,0.1723783314228058,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),29,6000071,metaworld,True,56,0.20519770799910475,0,0,0,0,0.15013714134693146,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),30,6000072,metaworld,False,200,0.8615524360011477,1,0,1,150,0.9893079400062561,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),31,6000073,metaworld,True,50,0.16909811699952115,0,0,0,0,0.1809110790491104,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),32,6000074,metaworld,True,47,0.21150341899920022,1,1,1,33,0.2597091495990753,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),33,6000075,metaworld,True,52,0.28588904199932585,1,1,1,41,0.2930806577205658,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),34,6000076,metaworld,True,55,0.199579628999345,1,1,1,41,0.3081681728363037,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),35,6000077,metaworld,True,54,0.27908137700069346,1,1,1,38,0.28629833459854126,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),36,6000078,metaworld,True,143,0.6518700330016145,1,1,1,124,0.3397628366947174,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),37,6000079,metaworld,True,53,0.1824148849991616,1,1,1,33,0.24098411202430725,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),38,6000080,metaworld,True,48,0.20805968299828237,1,1,1,29,0.22838111221790314,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),39,6000081,metaworld,False,200,0.7901865230014664,1,0,1,150,0.35897284746170044,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),40,6000082,metaworld,True,52,0.18996551799864392,0,0,0,0,0.12540066242218018,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),41,6000083,metaworld,True,57,0.22392826200302807,1,1,1,35,0.29493841528892517,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),42,6000084,metaworld,True,54,0.2711479749996215,1,1,1,29,0.30629369616508484,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),43,6000085,metaworld,True,54,0.1879061850013386,0,0,0,0,0.16346806287765503,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),44,6000086,metaworld,True,53,0.22742336499868543,1,1,1,33,0.3123546540737152,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),45,6000087,metaworld,True,53,0.21184683499814128,0,0,0,0,0.19780844449996948,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),46,6000088,metaworld,True,66,0.2543349150000722,1,1,1,52,0.3065299689769745,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),47,6000089,metaworld,True,52,0.24654634699982125,0,0,0,0,0.11729240417480469,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),48,6000090,metaworld,True,53,0.2413454620000266,1,1,1,43,0.36377960443496704,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),49,6000091,metaworld,True,54,0.20557265100069344,0,0,0,0,0.17819233238697052,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),50,6000092,metaworld,True,51,0.21452015699833282,0,0,0,0,0.12962710857391357,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),51,6000093,metaworld,True,56,0.20793314699767507,0,0,0,0,0.19766594469547272,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),52,6000094,metaworld,True,51,0.2601676169979328,1,1,1,41,0.36169204115867615,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),53,6000095,metaworld,False,200,1.0782615200005239,1,0,1,150,0.9899887442588806,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),54,6000096,metaworld,True,64,0.9480959920001624,1,1,1,48,0.3470139503479004,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),55,6000097,metaworld,True,51,1.09277784400183,1,1,1,43,0.4120008647441864,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),56,6000098,metaworld,True,45,0.79147691199978,1,1,1,23,0.20386981964111328,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),57,6000099,metaworld,True,52,0.5081350580003345,1,1,1,43,0.3943820893764496,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),58,6000100,metaworld,True,52,0.3097581360016193,0,0,0,0,0.17486198246479034,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),59,6000101,metaworld,False,200,1.6282499810004083,1,0,1,150,0.9977641105651855,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),60,6000102,metaworld,True,43,0.41299086900107795,1,1,1,35,0.2937302589416504,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),61,6000103,metaworld,True,49,0.7779348440017202,1,1,1,28,0.20663240551948547,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),62,6000104,metaworld,True,58,0.6221029599983012,0,0,0,0,0.165674090385437,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),63,6000105,metaworld,True,50,0.6778721080008836,0,0,0,0,0.16312167048454285,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),64,6000106,metaworld,True,52,0.6904714499978581,0,0,0,0,0.10022587329149246,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),65,6000107,metaworld,True,62,0.6193128349987091,0,0,0,0,0.1661897450685501,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),66,6000108,metaworld,True,51,0.5338201300000947,0,0,0,0,0.13331063091754913,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),67,6000109,metaworld,True,53,0.4996552079974208,0,0,0,0,0.1345893293619156,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),68,6000110,metaworld,True,57,0.6839230119985586,0,0,0,0,0.07865229994058609,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),69,6000111,metaworld,True,57,0.9168170859993552,1,1,1,40,0.24405688047409058,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),70,6000112,metaworld,True,52,0.3551389480016951,0,0,0,0,0.18941468000411987,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),71,6000113,metaworld,True,54,0.9267989089967159,1,1,1,40,0.25535476207733154,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),72,6000114,metaworld,True,44,0.5618928479998431,1,1,1,37,0.5011609196662903,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),73,6000115,metaworld,False,200,3.4272716180021234,1,0,1,146,0.9706386923789978,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),74,6000116,metaworld,True,55,0.5839779460002319,1,1,1,30,0.20115229487419128,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),75,6000117,metaworld,True,57,0.4869498369989742,1,1,1,34,0.2038663625717163,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),76,6000118,metaworld,False,200,3.341240065998136,1,0,1,150,0.9874731302261353,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),77,6000119,metaworld,True,58,1.3089688560030481,1,1,1,28,0.21347589790821075,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),78,6000120,metaworld,False,200,3.064235394998832,1,0,1,150,0.9956606030464172,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),79,6000121,metaworld,True,59,0.27835441199931665,0,0,0,0,0.14099189639091492,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),80,6000122,metaworld,True,56,0.22956273599993438,0,0,0,0,0.1471080183982849,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),81,6000123,metaworld,False,200,2.5513905719999457,1,0,1,150,0.999430239200592,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),82,6000124,metaworld,True,53,0.38349008500154014,1,1,1,35,0.36771097779273987,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),83,6000125,metaworld,True,48,0.6050168399997347,1,1,1,40,0.3605943024158478,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),84,6000126,metaworld,True,56,0.6188859030007734,0,0,0,0,0.17012284696102142,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),85,6000127,metaworld,True,50,0.626427054998203,1,1,1,33,0.3471611738204956,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),86,6000128,metaworld,True,62,0.5082228189967282,0,0,0,0,0.16528818011283875,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),87,6000129,metaworld,True,52,0.34177148299932014,0,0,0,0,0.18156678974628448,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),88,6000130,metaworld,True,60,0.3860294049991353,0,0,0,0,0.1098279282450676,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),89,6000131,metaworld,True,43,0.6534455069995602,1,1,1,36,0.420805960893631,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),90,6000132,metaworld,True,50,0.49231614800009993,0,0,0,0,0.15958239138126373,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),91,6000133,metaworld,False,200,2.7870373180012393,1,0,1,150,0.9981960654258728,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),92,6000134,metaworld,True,55,0.6079329400017741,1,1,1,38,0.38293319940567017,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),93,6000135,metaworld,True,53,0.3245044739996956,0,0,0,0,0.1263786107301712,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),94,6000136,metaworld,True,51,0.3024235589982709,0,0,0,0,0.19153866171836853,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),95,6000137,metaworld,True,58,0.35710959900097805,1,1,1,40,0.2954477071762085,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),96,6000138,metaworld,True,58,0.3449820079986239,0,0,0,0,0.13058090209960938,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),97,6000139,metaworld,True,53,0.47908363199894666,0,0,0,0,0.15946316719055176,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),98,6000140,metaworld,False,200,2.4473980110014963,1,0,1,150,0.8950543999671936,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),99,6000141,metaworld,True,44,0.313419210997381,1,1,1,28,0.34426552057266235,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),100,6000142,metaworld,True,55,0.3292107519991987,0,0,0,0,0.19636236131191254,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),101,6000143,metaworld,True,53,0.3422278350008128,0,0,0,0,0.18538206815719604,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),102,6000144,metaworld,True,55,0.743902721998893,1,1,1,44,0.24281594157218933,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),103,6000145,metaworld,False,200,2.7262260900024557,1,0,1,150,0.9980682730674744,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),104,6000146,metaworld,True,51,0.5810417940010666,1,1,1,34,0.22854064404964447,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),105,6000147,metaworld,True,58,0.793345819998649,1,1,1,41,0.2909978926181793,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),106,6000148,metaworld,True,55,0.5716181839998171,1,1,1,39,0.23706956207752228,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),107,6000149,metaworld,True,51,0.7640341100013757,1,1,1,40,0.22534984350204468,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),108,6000150,metaworld,True,48,0.24980889500147896,0,0,0,0,0.1897231638431549,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),109,6000151,metaworld,False,200,2.5363372109968623,1,0,1,150,0.9952050447463989,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),110,6000152,metaworld,True,54,0.4971786839996639,1,1,1,30,0.20797573029994965,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),111,6000153,metaworld,True,49,0.8212821749984869,1,1,1,36,0.284929484128952,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),112,6000154,metaworld,False,200,3.293579025998042,1,0,1,150,0.9992169141769409,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),113,6000155,metaworld,False,200,2.3719671500002733,1,0,1,150,0.9993153810501099,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
