method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,212,6000254,metaworld,True,68,0.3121500149991334,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,213,6000255,metaworld,True,68,0.44649537800069083,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,214,6000256,metaworld,True,77,0.3127767070000118,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,215,6000257,metaworld,False,200,0.8870182310001837,1,0,1,0,0.85,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,216,6000258,metaworld,False,200,0.9529709690013988,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,217,6000259,metaworld,True,73,0.3215768289992411,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,218,6000260,metaworld,True,74,0.32054657400112774,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,219,6000261,metaworld,False,200,0.8366020789999311,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,220,6000262,metaworld,True,76,0.41926683700148715,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,221,6000263,metaworld,False,200,0.9046589949994086,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,222,6000264,metaworld,True,65,0.6066415360000974,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,223,6000265,metaworld,True,71,0.6007314259986742,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,224,6000266,metaworld,True,50,0.43740001199876133,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,225,6000267,metaworld,True,70,0.619628026999635,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,226,6000268,metaworld,True,72,0.6145198100002744,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,227,6000269,metaworld,True,50,0.37535622399991553,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,228,6000270,metaworld,True,49,0.37616429700028675,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,229,6000271,metaworld,True,52,0.6414362420000543,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,230,6000272,metaworld,True,64,0.6181906120000349,1,1,1,0,1.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,231,6000273,metaworld,True,66,0.5549419460003264,1,1,1,0,1.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,232,6000274,metaworld,False,200,1.8153604950002773,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,233,6000275,metaworld,True,77,0.703023789999861,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,234,6000276,metaworld,True,67,0.592291701999784,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,235,6000277,metaworld,True,79,0.6772847310003272,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,236,6000278,metaworld,True,71,0.7453182990011555,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,237,6000279,metaworld,True,58,0.642440360999899,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,238,6000280,metaworld,True,76,0.6296393869997701,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,239,6000281,metaworld,True,71,0.6397894590008946,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,240,6000282,metaworld,True,58,0.4808136869996815,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,241,6000283,metaworld,True,85,0.5148768929993821,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,242,6000284,metaworld,True,53,0.39231660200130136,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,243,6000285,metaworld,True,75,0.5734294289995887,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,244,6000286,metaworld,False,200,1.4792167180003162,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,245,6000287,metaworld,False,200,1.727625616998921,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,246,6000288,metaworld,True,56,0.49802561499927833,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,247,6000289,metaworld,True,44,0.3959973209985037,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,248,6000290,metaworld,True,80,0.6795820830011507,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,249,6000291,metaworld,True,64,0.5139014439992025,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,250,6000292,metaworld,False,200,1.8153715150001517,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,251,6000293,metaworld,True,74,0.6208108480004739,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,252,6000294,metaworld,True,57,0.46087410200016166,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,253,6000295,metaworld,False,200,1.5508114830008708,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,254,6000296,metaworld,True,72,0.5645351950006443,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,255,6000297,metaworld,False,200,1.586659562000932,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,256,6000298,metaworld,False,200,1.5107592910007952,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
