Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
REIM (ACT + Detector + Recovery),0.856,0.8070876594372886,0.8941374313219549,0.7333333333333333,0.6585067371652739,0.8071494708994709,task_success_while_recovery_active_per_intervention,0.7333333333333333,0.6530377880086051,0.8007171677165499,74.572,68.6555,80.8841,0.48679574560793115,250,214,135,99,135,135,99,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
