Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
ACT + Random Reset,0.82,0.6920394632569922,0.9022980732976582,0.7631578947368421,0.6249155405405407,0.8888888888888888,post_reset_task_success_per_reset,0.7631578947368421,0.607931876367602,0.8700629298294591,93.7,80.31949999999999,107.80399999999997,0.2569007408001562,50,41,38,29,38,38,29,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
