Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Noise Level,Noise (%),Action Noise Std,Observation Noise Std,Object Impulse Std (m),Condition Seed,Profile
REIM (ACT + Detector + Recovery),0.635,0.566317026527406,0.698594735350732,0.5680473372781065,0.4938986280487805,0.6375263554216866,task_success_while_recovery_active_per_intervention,0.5680473372781065,0.49267220318548727,0.6403977220334396,108.27,98.55,117.87237499999999,0.7926398124499429,200,127,169,96,169,169,96,metaworld,True,0.3,30.0,0.12,0.0075,0.03,6000042,full
