method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,99,6000141,metaworld,True,74,0.32813659599923994,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,100,6000142,metaworld,True,56,0.40416560800076695,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,101,6000143,metaworld,True,51,0.37507335400005104,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,102,6000144,metaworld,False,200,1.5506008640004438,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,103,6000145,metaworld,True,70,0.5539416130013706,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,104,6000146,metaworld,True,60,0.4505044759989687,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,105,6000147,metaworld,True,68,0.5385162349994062,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,106,6000148,metaworld,True,51,0.410469489001116,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,107,6000149,metaworld,True,74,0.5794767939987651,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,108,6000150,metaworld,True,52,0.4052577780003048,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,109,6000151,metaworld,True,75,0.5831573539999226,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,110,6000152,metaworld,False,200,1.5569858319995546,1,0,1,0,0.85,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,111,6000153,metaworld,True,55,0.40682716999981494,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,112,6000154,metaworld,True,82,0.6445183460000408,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,113,6000155,metaworld,True,49,0.35090556099930836,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,114,6000156,metaworld,False,200,1.4464421339998808,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,115,6000157,metaworld,True,71,0.7039401229994837,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,116,6000158,metaworld,True,77,0.853393255998526,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,117,6000159,metaworld,False,200,1.5388098410003295,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,118,6000160,metaworld,True,54,0.5109372700007953,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,119,6000161,metaworld,True,52,0.5284078189997672,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,120,6000162,metaworld,False,200,1.667446919998838,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,121,6000163,metaworld,True,77,0.6532755379994342,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,122,6000164,metaworld,False,200,1.7512392930002534,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,123,6000165,metaworld,True,86,0.8373242129982827,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,124,6000166,metaworld,False,200,1.7126200030015752,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,125,6000167,metaworld,True,70,0.8776666129997466,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,126,6000168,metaworld,False,200,1.9903821900006733,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,127,6000169,metaworld,True,74,0.6696558880012162,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,128,6000170,metaworld,True,65,0.7133900999997422,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,129,6000171,metaworld,True,72,0.5636290530001133,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,130,6000172,metaworld,False,200,1.7447796530013875,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,131,6000173,metaworld,True,50,0.464166607000152,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,132,6000174,metaworld,True,54,0.4033955380000407,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
