method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
REIM (ACT + Detector + Recovery),41,6000083,metaworld,True,57,1.0372911829999794,1,1,1,35,0.29493841528892517,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),42,6000084,metaworld,True,54,0.8997260460000689,1,1,1,29,0.30629369616508484,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),43,6000085,metaworld,True,54,0.4943237269999372,0,0,0,0,0.16346806287765503,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),44,6000086,metaworld,True,53,0.7622130519994244,1,1,1,33,0.3123546540737152,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),45,6000087,metaworld,True,53,0.491487908999261,0,0,0,0,0.19780844449996948,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),46,6000088,metaworld,True,66,0.9868678029997682,1,1,1,52,0.3065299689769745,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),47,6000089,metaworld,True,52,0.44163587000002735,0,0,0,0,0.11729240417480469,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),48,6000090,metaworld,True,53,1.0494756829994003,1,1,1,43,0.36377960443496704,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),49,6000091,metaworld,True,54,0.3686922249999043,0,0,0,0,0.17819233238697052,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),50,6000092,metaworld,True,51,0.2950787039990246,0,0,0,0,0.12962710857391357,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),51,6000093,metaworld,True,56,0.3572704870002781,0,0,0,0,0.19766594469547272,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),52,6000094,metaworld,True,51,0.7904866009994294,1,1,1,41,0.36169204115867615,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),53,6000095,metaworld,False,200,2.2229401640015567,1,0,1,150,0.9899887442588806,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),54,6000096,metaworld,True,64,0.9408332860002702,1,1,1,48,0.3470139503479004,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),55,6000097,metaworld,True,51,0.7505000359997211,1,1,1,43,0.4120008647441864,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),56,6000098,metaworld,True,45,0.5840277849983977,1,1,1,23,0.20386981964111328,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),57,6000099,metaworld,True,52,0.7919271560003835,1,1,1,43,0.3943820893764496,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),58,6000100,metaworld,True,52,0.4743101399999432,0,0,0,0,0.17486198246479034,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),59,6000101,metaworld,False,200,3.821312856000077,1,0,1,150,0.9977641105651855,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),60,6000102,metaworld,True,43,0.5511341040000843,1,1,1,35,0.2937302589416504,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),61,6000103,metaworld,True,49,0.47010764900005597,1,1,1,28,0.20663240551948547,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),62,6000104,metaworld,True,58,0.46330104699882213,0,0,0,0,0.165674090385437,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),63,6000105,metaworld,True,50,0.42310118100067484,0,0,0,0,0.16312167048454285,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),64,6000106,metaworld,True,52,0.24979267400158278,0,0,0,0,0.10022587329149246,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),65,6000107,metaworld,True,62,0.5391470989998197,0,0,0,0,0.1661897450685501,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),66,6000108,metaworld,True,51,0.3712568470000406,0,0,0,0,0.13331063091754913,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),67,6000109,metaworld,True,53,0.28440180200050236,0,0,0,0,0.1345893293619156,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),68,6000110,metaworld,True,57,0.4959751940004935,0,0,0,0,0.07865229994058609,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),69,6000111,metaworld,True,57,1.2287372169994342,1,1,1,40,0.24405688047409058,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),70,6000112,metaworld,True,52,0.5501823430004151,0,0,0,0,0.18941468000411987,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),71,6000113,metaworld,True,54,0.9171112779986288,1,1,1,40,0.25535476207733154,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),72,6000114,metaworld,True,44,0.7273162580004282,1,1,1,37,0.5011609196662903,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),73,6000115,metaworld,False,200,2.6967547750009544,1,0,1,146,0.9706386923789978,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),74,6000116,metaworld,True,55,0.7443431970004895,1,1,1,30,0.20115229487419128,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),75,6000117,metaworld,True,57,0.8595697470009327,1,1,1,34,0.2038663625717163,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),76,6000118,metaworld,False,200,2.968136207000498,1,0,1,150,0.9874731302261353,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),77,6000119,metaworld,True,58,0.7549742930004868,1,1,1,28,0.21347589790821075,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),78,6000120,metaworld,False,200,2.996758855000735,1,0,1,150,0.9956606030464172,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),79,6000121,metaworld,True,59,0.5476546239988238,0,0,0,0,0.14099189639091492,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),80,6000122,metaworld,True,56,0.4406966860005923,0,0,0,0,0.1471080183982849,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),81,6000123,metaworld,False,200,2.423314088000552,1,0,1,150,0.999430239200592,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),82,6000124,metaworld,True,53,0.6785700429991266,1,1,1,35,0.36771097779273987,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),83,6000125,metaworld,True,48,0.8170112490006431,1,1,1,40,0.3605943024158478,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),84,6000126,metaworld,True,56,0.4913627109999652,0,0,0,0,0.17012284696102142,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),85,6000127,metaworld,True,50,0.8002960409994557,1,1,1,33,0.3471611738204956,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),86,6000128,metaworld,True,62,0.4112049110008229,0,0,0,0,0.16528818011283875,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),87,6000129,metaworld,True,52,0.3903297759989073,0,0,0,0,0.18156678974628448,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),88,6000130,metaworld,True,60,0.3568435060005868,0,0,0,0,0.1098279282450676,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),89,6000131,metaworld,True,43,0.5677683520007122,1,1,1,36,0.420805960893631,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),90,6000132,metaworld,True,50,0.35316737399989506,0,0,0,0,0.15958239138126373,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),91,6000133,metaworld,False,200,1.9492686800003867,1,0,1,150,0.9981960654258728,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),92,6000134,metaworld,True,55,0.6664967510005226,1,1,1,38,0.38293319940567017,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),93,6000135,metaworld,True,53,0.5033921239992196,0,0,0,0,0.1263786107301712,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),94,6000136,metaworld,True,51,0.4759284789997764,0,0,0,0,0.19153866171836853,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),95,6000137,metaworld,True,58,0.9701858240005095,1,1,1,40,0.2954477071762085,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),96,6000138,metaworld,True,58,0.4975843310003256,0,0,0,0,0.13058090209960938,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),97,6000139,metaworld,True,53,0.3230502200003684,0,0,0,0,0.15946316719055176,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),98,6000140,metaworld,False,200,2.927040377000594,1,0,1,150,0.8950543999671936,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),99,6000141,metaworld,True,44,0.3787878270013607,1,1,1,28,0.34426552057266235,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),100,6000142,metaworld,True,55,0.3165254649993585,0,0,0,0,0.19636236131191254,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),101,6000143,metaworld,True,53,0.3505481249994773,0,0,0,0,0.18538206815719604,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),102,6000144,metaworld,True,55,0.5288390749992686,1,1,1,44,0.24281594157218933,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),103,6000145,metaworld,False,200,2.7389734089993,1,0,1,150,0.9980682730674744,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),104,6000146,metaworld,True,51,0.7071767580000596,1,1,1,34,0.22854064404964447,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),105,6000147,metaworld,True,58,0.779194025999459,1,1,1,41,0.2909978926181793,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),106,6000148,metaworld,True,55,0.7320653980004863,1,1,1,39,0.23706956207752228,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),107,6000149,metaworld,True,51,0.7516831609991641,1,1,1,40,0.22534984350204468,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),108,6000150,metaworld,True,48,0.45140836400059925,0,0,0,0,0.1897231638431549,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),109,6000151,metaworld,False,200,2.4574006570001075,1,0,1,150,0.9952050447463989,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),110,6000152,metaworld,True,54,0.8464796949992888,1,1,1,30,0.20797573029994965,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),111,6000153,metaworld,True,49,0.6569270929994673,1,1,1,36,0.284929484128952,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),112,6000154,metaworld,False,200,2.5108588369985227,1,0,1,150,0.9992169141769409,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),113,6000155,metaworld,False,200,2.566837255999417,1,0,1,150,0.9993153810501099,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),114,6000156,metaworld,True,56,0.31819196000105876,0,0,0,0,0.17934823036193848,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),115,6000157,metaworld,False,200,1.971295500999986,1,0,1,143,0.9990818500518799,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),116,6000158,metaworld,True,64,0.3150594680009817,0,0,0,0,0.18034227192401886,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),117,6000159,metaworld,True,48,0.34929299999930663,1,1,1,32,0.3371518552303314,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),118,6000160,metaworld,True,68,0.5103036969994719,1,1,1,36,0.2070857137441635,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),119,6000161,metaworld,True,67,0.45063345699963975,1,1,1,30,0.21965715289115906,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),120,6000162,metaworld,True,63,0.35285623500021757,0,0,0,0,0.10714000463485718,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),121,6000163,metaworld,True,62,0.45300430600036634,0,0,0,0,0.19879001379013062,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),122,6000164,metaworld,True,49,0.26133491299879097,0,0,0,0,0.19849078357219696,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),123,6000165,metaworld,False,200,1.7090039800004888,1,0,1,150,0.9806212782859802,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),124,6000166,metaworld,True,55,0.8300484279989178,1,1,1,37,0.25855663418769836,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),125,6000167,metaworld,False,200,1.4038853609999933,1,0,1,136,0.9988096952438354,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),126,6000168,metaworld,False,200,1.6840378670003702,1,0,1,150,0.9907784461975098,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),127,6000169,metaworld,True,84,0.6736966210009996,1,1,1,55,0.23327741026878357,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),128,6000170,metaworld,True,53,0.2936475309998059,0,0,0,0,0.16833187639713287,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),129,6000171,metaworld,True,51,0.5286618730006012,1,1,1,31,0.22302863001823425,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),130,6000172,metaworld,True,53,0.21222049300013168,0,0,0,0,0.15895967185497284,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),131,6000173,metaworld,True,46,0.24123729900020408,1,1,1,25,0.23219558596611023,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),132,6000174,metaworld,True,56,0.23723510900163092,0,0,0,0,0.16494698822498322,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),133,6000175,metaworld,True,56,0.23485011199954897,0,0,0,0,0.08812430500984192,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),134,6000176,metaworld,True,52,0.27787839400116354,1,1,1,30,0.23134462535381317,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),135,6000177,metaworld,False,200,1.8177421199998207,1,0,1,138,0.9996122717857361,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),136,6000178,metaworld,True,52,0.24153077699884307,0,0,0,0,0.10550197213888168,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),137,6000179,metaworld,True,61,0.7258639479987323,1,1,1,34,0.20709511637687683,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),138,6000180,metaworld,True,67,0.6031171520007774,1,1,1,44,0.2939262390136719,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),139,6000181,metaworld,False,200,1.2732819699995161,1,0,1,138,0.9981541037559509,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),140,6000182,metaworld,True,53,0.2369625219998852,0,0,0,0,0.14803051948547363,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),141,6000183,metaworld,True,57,0.568459760001133,1,1,1,44,0.49622464179992676,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),142,6000184,metaworld,True,50,0.22313465700062807,0,0,0,0,0.13641543686389923,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),143,6000185,metaworld,True,52,0.25877949399909994,0,0,0,0,0.10954445600509644,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),144,6000186,metaworld,True,51,0.32214671799920325,1,1,1,41,0.30028417706489563,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),145,6000187,metaworld,True,51,0.31242054799986363,1,1,1,36,0.25832271575927734,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),146,6000188,metaworld,True,60,0.6326520599996002,1,1,1,29,0.20459473133087158,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),147,6000189,metaworld,False,200,1.8815275639990432,1,0,1,147,0.9929606318473816,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2
REIM (ACT + Detector + Recovery),148,6000190,metaworld,True,50,0.2444225990002451,0,0,0,0,0.09186691045761108,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),149,6000191,metaworld,False,200,1.7940982830004941,1,0,1,135,0.9994223117828369,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2
REIM (ACT + Detector + Recovery),150,6000192,metaworld,True,54,0.6966985830003978,1,1,1,35,0.4553931653499603,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),151,6000193,metaworld,True,56,0.35220996099997137,0,0,0,0,0.1795915812253952,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),152,6000194,metaworld,True,53,0.340984276999734,0,0,0,0,0.18444940447807312,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),153,6000195,metaworld,True,53,0.25603557499925955,1,1,1,38,0.26241329312324524,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),154,6000196,metaworld,True,50,0.31124434800040035,1,1,1,38,0.20690244436264038,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
REIM (ACT + Detector + Recovery),155,6000197,metaworld,True,50,0.2778450259993406,1,1,1,42,0.32640889286994934,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2
