Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
ACT,0.744,0.7160527265828488,0.7700798152762004,0.0,0.0,0.0,not_applicable,,,,91.342,87.66775000000001,95.493175,0.7135582424140211,1000,744,0,0,0,0,0,metaworld,True,full,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
