Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level
ACT,0.755,0.6909575644379659,0.8094313191096282,0.0,0.0,0.0,not_applicable,,,,89.615,81.164,98.25587499999999,0.5448153050949986,200,151,0,0,0,0,0,metaworld,False,custom,0.2
