method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
REIM (ACT + Detector + Recovery),120,7000162,metaworld,True,51,0.1333396959998936,0,0,0,0,0.14251551032066345,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),121,7000163,metaworld,True,60,0.1690037089974794,0,0,0,0,0.13919121026992798,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),122,7000164,metaworld,False,200,0.5737076639998122,1,0,1,150,0.8786393404006958,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),123,7000165,metaworld,True,60,0.17479056500087609,1,1,1,42,0.2136813849210739,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),124,7000166,metaworld,False,200,0.5726771640001971,1,0,1,150,0.9982214570045471,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),125,7000167,metaworld,True,56,0.15116931900047348,0,0,0,0,0.18922273814678192,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),126,7000168,metaworld,True,54,0.14769024099950911,1,1,1,43,0.2144699990749359,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),127,7000169,metaworld,True,49,0.131960580998566,1,1,1,43,0.5928722620010376,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),128,7000170,metaworld,True,54,0.14357402799942065,0,0,0,0,0.1485106647014618,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),129,7000171,metaworld,True,48,0.13386477699896204,1,1,1,32,0.24252018332481384,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),130,7000172,metaworld,False,200,0.5396263559996441,1,0,1,150,0.9981694221496582,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),131,7000173,metaworld,False,200,0.4705052489989612,1,0,1,150,0.9856812953948975,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),132,7000174,metaworld,True,57,0.1341644690000976,0,0,0,0,0.12221283465623856,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),133,7000175,metaworld,True,52,0.12293785499787191,1,1,1,40,0.3183691203594208,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),134,7000176,metaworld,True,47,0.10785757300254772,1,1,1,33,0.367359459400177,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),135,7000177,metaworld,True,68,0.15977734199987026,1,1,1,58,0.4244995713233948,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),136,7000178,metaworld,True,53,0.15037092099737492,0,0,0,0,0.1673576533794403,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),137,7000179,metaworld,True,53,0.14911447299891734,1,1,1,32,0.22966259717941284,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),138,7000180,metaworld,True,55,0.15869043700149632,0,0,0,0,0.12870527803897858,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),139,7000181,metaworld,True,53,0.15492490500037093,0,0,0,0,0.19894759356975555,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),140,7000182,metaworld,True,54,0.14819830999840633,1,1,1,44,0.2292327582836151,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),141,7000183,metaworld,True,51,0.139152774001559,1,1,1,34,0.3418189585208893,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),142,7000184,metaworld,False,200,0.5503464319990599,1,0,1,137,0.9991850256919861,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),143,7000185,metaworld,False,200,0.5325093049978022,1,0,1,150,0.9966064691543579,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),144,7000186,metaworld,False,200,0.5346477489983954,1,0,1,142,0.9809918999671936,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),145,7000187,metaworld,False,200,0.4678334089985583,1,0,1,149,0.9907867312431335,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),146,7000188,metaworld,True,57,0.13524995199986733,0,0,0,0,0.14252468943595886,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),147,7000189,metaworld,True,60,0.14221376099885674,0,0,0,0,0.10069606453180313,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),148,7000190,metaworld,True,50,0.12236446499809972,1,1,1,40,0.24260732531547546,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),149,7000191,metaworld,True,52,0.15868072699959157,0,0,0,0,0.13280268013477325,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),150,7000192,metaworld,True,50,0.15774567499829573,0,0,0,0,0.18407228589057922,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),151,7000193,metaworld,True,55,0.15524264899795526,1,1,1,33,0.2088116705417633,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),152,7000194,metaworld,True,47,0.12798824299898115,1,1,1,31,0.3294641077518463,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),153,7000195,metaworld,False,200,0.5562096339999698,1,0,1,150,0.9913370609283447,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),154,7000196,metaworld,True,60,0.16881797600217396,0,0,0,0,0.12501299381256104,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),155,7000197,metaworld,True,48,0.13125690200104145,1,1,1,28,0.27126485109329224,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),156,7000198,metaworld,True,48,0.1319101139997656,1,1,1,30,0.3264893889427185,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),157,7000199,metaworld,True,54,0.15029412800140562,0,0,0,0,0.1657623052597046,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),158,7000200,metaworld,True,55,0.1488380730006611,0,0,0,0,0.18382589519023895,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),159,7000201,metaworld,True,52,0.1427132860007987,1,1,1,33,0.22650107741355896,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),160,7000202,metaworld,True,54,0.15505316100097843,0,0,0,0,0.14168739318847656,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),161,7000203,metaworld,True,58,0.1526315800001612,1,1,1,38,0.2793000042438507,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),162,7000204,metaworld,True,55,0.14785140599997249,0,0,0,0,0.11050596833229065,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),163,7000205,metaworld,True,47,0.12073243999839178,0,0,0,0,0.1818174123764038,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),164,7000206,metaworld,True,52,0.12225858699821401,0,0,0,0,0.1313997507095337,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),165,7000207,metaworld,True,51,0.12000799200177426,0,0,0,0,0.13494619727134705,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),166,7000208,metaworld,True,57,0.13663591899967287,0,0,0,0,0.1789969652891159,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),167,7000209,metaworld,True,54,0.12820533199919737,0,0,0,0,0.1625939905643463,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),168,7000210,metaworld,True,45,0.11034826700051781,0,0,0,0,0.1792750507593155,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),169,7000211,metaworld,True,55,0.14114605500071775,0,0,0,0,0.14021055400371552,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),170,7000212,metaworld,True,55,0.1438521550007863,0,0,0,0,0.10041584819555283,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),171,7000213,metaworld,True,51,0.14466847999938182,1,1,1,41,0.31443649530410767,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),172,7000214,metaworld,True,51,0.1569721230007417,0,0,0,0,0.18080458045005798,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),173,7000215,metaworld,False,200,0.5518885860001319,1,0,1,150,0.9991989731788635,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),174,7000216,metaworld,True,52,0.13937251000243123,0,0,0,0,0.14509044587612152,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),175,7000217,metaworld,True,49,0.11991104499975336,0,0,0,0,0.14560134708881378,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),176,7000218,metaworld,True,53,0.12573089500074275,0,0,0,0,0.14480024576187134,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),177,7000219,metaworld,True,53,0.11927109300086158,0,0,0,0,0.12815752625465393,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),178,7000220,metaworld,True,57,0.1335229780015652,0,0,0,0,0.15158991515636444,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),179,7000221,metaworld,False,200,0.462807725998573,1,0,1,36,0.892978310585022,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),180,7000222,metaworld,True,55,0.13456641900120303,0,0,0,0,0.12320563942193985,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),181,7000223,metaworld,True,51,0.119502816000022,0,0,0,0,0.15973889827728271,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),182,7000224,metaworld,True,52,0.12459593699895777,0,0,0,0,0.18203105032444,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),183,7000225,metaworld,True,54,0.1286449809995247,1,1,1,42,0.34511998295783997,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),184,7000226,metaworld,False,200,0.4671106219975627,1,0,1,150,0.988534152507782,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),185,7000227,metaworld,True,51,0.11576334900018992,0,0,0,0,0.15421651303768158,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),186,7000228,metaworld,True,51,0.11714371699781623,0,0,0,0,0.15085475146770477,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),187,7000229,metaworld,True,53,0.12432857500243699,0,0,0,0,0.0967194139957428,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),188,7000230,metaworld,False,200,0.4601253800028644,1,0,1,144,0.9828850030899048,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),189,7000231,metaworld,True,51,0.11233492099927389,1,1,1,41,0.3118920624256134,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),190,7000232,metaworld,True,54,0.12640793100217707,0,0,0,0,0.17385679483413696,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),191,7000233,metaworld,True,52,0.12110645999928238,0,0,0,0,0.18930566310882568,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),192,7000234,metaworld,True,49,0.10500696100280038,1,1,1,29,0.26815271377563477,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),193,7000235,metaworld,False,200,0.43754235500091454,1,0,1,150,0.98138028383255,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),194,7000236,metaworld,True,50,0.10456389800310717,1,1,1,33,0.39368748664855957,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),195,7000237,metaworld,True,53,0.1153232470023795,1,1,1,31,0.22057315707206726,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),196,7000238,metaworld,True,69,0.1535619329988549,1,1,1,60,0.26550358533859253,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),197,7000239,metaworld,True,56,0.121706648998952,1,1,1,33,0.20840473473072052,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),198,7000240,metaworld,True,51,0.11289829400266171,1,1,1,29,0.20859217643737793,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),199,7000241,metaworld,True,47,0.1071052890001738,1,1,1,38,0.2923424541950226,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
