Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
REIM (ACT + Detector + Recovery),0.81,0.7499876129240015,0.8583282847220932,0.6310679611650486,0.5405405405405406,0.7216775543533733,task_success_while_recovery_active_per_intervention,0.6310679611650486,0.5347408308679622,0.7179700577517127,80.615,72.564875,88.86,0.19895412229998327,200,162,103,65,103,103,65,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
