method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT,55,7000097,metaworld,False,200,0.6562427589997242,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,56,7000098,metaworld,True,49,0.26366428899927996,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,57,7000099,metaworld,False,200,0.8388363419999223,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,58,7000100,metaworld,True,56,0.19900445799976296,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,59,7000101,metaworld,True,51,0.18900528799895255,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,60,7000102,metaworld,True,55,0.38883535799868696,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,61,7000103,metaworld,True,59,0.17534560300009616,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,62,7000104,metaworld,True,50,0.18696595999972487,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,63,7000105,metaworld,True,62,0.2068125380010315,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,64,7000106,metaworld,False,200,0.9059157199990295,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,65,7000107,metaworld,True,54,0.2676007730005949,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,66,7000108,metaworld,False,200,0.745094779998908,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,67,7000109,metaworld,True,51,0.6258034809998207,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,68,7000110,metaworld,True,58,0.3252896519989008,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,69,7000111,metaworld,False,200,1.1717552600002819,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,70,7000112,metaworld,True,49,0.2664346399997157,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,71,7000113,metaworld,True,55,0.15859457199985627,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,72,7000114,metaworld,True,51,0.14556903000084276,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,73,7000115,metaworld,True,58,0.16798582400042505,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,74,7000116,metaworld,True,51,0.13890352499947767,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,75,7000117,metaworld,False,200,0.7334179719982785,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,76,7000118,metaworld,False,200,0.5721211809996021,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,77,7000119,metaworld,True,57,0.16894795799998974,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,78,7000120,metaworld,True,51,0.312045193000813,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,79,7000121,metaworld,False,200,1.772981644999163,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,80,7000122,metaworld,False,200,1.0284785169988027,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,81,7000123,metaworld,True,53,0.17456419500012998,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,82,7000124,metaworld,True,56,0.18129242500071996,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,83,7000125,metaworld,True,53,0.1771774570006528,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,84,7000126,metaworld,True,56,0.48940047999894887,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,85,7000127,metaworld,False,200,1.517199731000801,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,86,7000128,metaworld,True,50,0.1465850020013022,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,87,7000129,metaworld,True,57,0.1836249490006594,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,88,7000130,metaworld,True,63,0.31235318800099776,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,89,7000131,metaworld,True,52,0.2831402289994003,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,90,7000132,metaworld,True,50,0.3840955200012104,0,0,0,0,0.0,,True,False,,custom,0.2,False
