epoch,train_loss,validation_loss,train_l1,validation_l1,train_kl,validation_kl,learning_rate
29,0.05581085750910305,0.050976341946818826,0.04875388618051653,0.04395109542087948,0.0007056971321698036,0.0007025246592405825,0.0001
30,0.05504039508571639,0.0488115174277947,0.048749213894972436,0.04294473921042936,0.0006291181165601,0.0005866778065328841,0.0001
31,0.05423142300290469,0.050674189877476496,0.0478672648521041,0.04550353851328115,0.0006364158143912106,0.0005170651013390413,0.0001
32,0.052909888404272715,0.05308968342051982,0.0469581452060557,0.04433947538099617,0.0005951743206483196,0.0008750207749679321,0.0001
33,0.051997736427029206,0.04445301123277796,0.04683262455833734,0.0428675612351006,0.000516511187144726,0.0001585450197042773,0.0001
34,0.052635679087607114,0.05810424563532264,0.04660569491779663,0.039993341499637666,0.0006029984220440813,0.0018110904225931903,0.0001
35,0.061061643041978926,0.05062039357673692,0.04422233649391747,0.04408447776533776,0.0016839306492609186,0.0006535915951644421,0.0001
36,0.05007570256760135,0.04029957094800984,0.04591438288872059,0.04026667854829535,0.00041613196465049005,3.2892163444699904e-06,0.0001
37,0.04860180203069949,0.05096093657338343,0.04494741090611946,0.04198700808149391,0.0003654391147656443,0.0008973928712829943,0.0001
38,0.05456877107450948,0.04583005826591254,0.043990765858066855,0.04231697833150679,0.0010578005132747582,0.000351308006936166,0.0001
39,0.04847203092594471,0.04055572091000473,0.04475079926513356,0.040501572442337916,0.000372123161775815,5.414808624045026e-06,0.0001
40,0.048226905600911765,0.04694730135464607,0.043616208683192374,0.04247880085015198,0.00046106968998093403,0.00044685007178561954,0.0001
41,0.05411520412952237,0.04139920429800025,0.04277721034175545,0.04057013607760227,0.0011337993786389217,8.29068220745965e-05,0.0001
42,0.04619161932337919,0.048884095790577134,0.04401941912678572,0.04446413150305246,0.0002172200102910135,0.00044199643757981483,0.0001
43,0.049109830581665743,0.049063933933863844,0.042783894019543064,0.0405013711334347,0.000632593647085031,0.0008562562794143781,0.0001
44,0.044653503125059536,0.03987986907766389,0.0425204245494844,0.038556173454880244,0.00021330785755751402,0.0001323695503980379,0.0001
45,0.05540928083675853,0.04819811586215767,0.04156790167842744,0.040964566941349,0.0013841379135254683,0.0007233548480486807,0.0001
46,0.044485579426648346,0.04355653102077819,0.04256051855944318,0.04081802180396999,0.00019250607194472655,0.0002738509036363825,0.0001
47,0.047253755731342814,0.04378034335723724,0.04193749673355966,0.03913222562512986,0.0005316259000194122,0.00046481175602373426,0.0001
48,0.04516054480474376,0.048582422879721206,0.041534495468323045,0.03892894707137507,0.0003626049460413364,0.000965347599590484,0.0001
49,0.05043361479273209,0.03948760286691367,0.04027209740639086,0.039415329813724406,0.0010161517341566112,7.227302316482098e-06,0.0001
50,0.04314051022940486,0.04582241783250163,0.04114323837914058,0.038659548008126925,0.0001997271824432482,0.0007162869658839512,0.0001
51,0.04535035623689375,0.04070073591220761,0.04045958821413785,0.04067784594802487,0.0004890768040665948,2.2889713466880292e-06,0.0001
52,0.04335669021414229,0.058207174984803364,0.04008772231902949,0.038313379476395445,0.0003268967889602015,0.0019893796021432136,0.0001
53,0.049471369983088334,0.03921942505926109,0.039732110659046284,0.039212377438552735,0.0009739259368128325,7.047699688219465e-07,0.0001
54,0.04292395414464925,0.04039741922274845,0.04029280733118749,0.03815908858766179,0.0002631146630228183,0.0002238330344280348,0.0001
55,0.04263901518734955,0.03937786169376278,0.03971358917697647,0.03911930341829826,0.00029254259821303056,2.5855828478431233e-05,0.0001
56,0.044753421450684054,0.04490314960283356,0.0395594614298915,0.0388644045906355,0.000519396000494905,0.0006038744891885316,0.0001
57,0.043193360482006386,0.03745163289289844,0.039643193093629986,0.037440083224517605,0.0003550167392853912,1.1549817353730522e-06,0.0001
58,0.04314759012157395,0.04535680159610463,0.03938737699001498,0.037358828039715346,0.0003760213100560803,0.0007997973662473357,0.0001
59,0.047544762029273976,0.03828951854265507,0.037894142758564134,0.03828390025078319,0.0009650619343727738,5.618524872836279e-07,0.0001
60,0.04011086850653033,0.03977999881817387,0.03836846567646286,0.036671326713566633,0.00017424029044630612,0.00031086721382549674,0.0001
61,0.04167176159264068,0.038325416396831,0.038481659586568906,0.03826246474451746,0.00031901020026275305,6.295187092198513e-06,0.0001
62,0.04292980180336879,0.04562260357047169,0.038277152451802285,0.038451609337532736,0.0004652649294736536,0.0007170994182260115,0.0001
63,0.04230107369794119,0.03873250964870234,0.03772223309321693,0.038723848328961995,0.0004578840604724263,8.66118709732246e-07,0.0001
64,0.040617447291341056,0.0420686761901188,0.03814857742975097,0.03645522264295132,0.0002468869805793394,0.0005613453587564555,0.0001
65,0.04312954266616226,0.03751295638835963,0.03705783463331193,0.037506924685574206,0.0006071708036638995,6.031715753102309e-07,0.0001
66,0.039094486896543816,0.037925301633303286,0.037721219588313586,0.03675350586419795,0.00013732674070799272,0.00011717958161357578,0.0001
67,0.04253618961431571,0.03620287262236658,0.03768436080561234,0.03619718539658908,0.00048518288376349844,5.687115509865836e-07,0.0001
68,0.03987288903775652,0.041355076098381266,0.03668094704688125,0.03667335774350026,0.0003191941993286249,0.0004681718328861087,0.0001
69,0.04162612735960611,0.03833271681653483,0.03690562420386887,0.03832283266045479,0.0004720503111995382,9.884114905300843e-07,0.0001
70,0.03946084362735763,0.05368077309218378,0.037005419842898846,0.037644797659129973,0.000245542380512422,0.0016035975379158057,0.0001
71,0.04300671273611001,0.03874015776094658,0.03627896808727077,0.038733872411087056,0.0006727744742867002,6.285299966559693e-07,0.0001
72,0.038191940392968214,0.037442750445564006,0.036932126249699194,0.03680309095270579,0.00012598141508463485,6.396591159343744e-05,0.0001
73,0.04290317566569388,0.06074277688724884,0.03610781877241015,0.03514627840263831,0.0006795356991444577,0.0025596498646198807,0.0001
74,0.04128603645484652,0.03650620731736252,0.03576551976795556,0.03649708720212922,0.0005520516584597021,9.119814715428279e-07,0.0001
75,0.03675955271116904,0.03822571906174141,0.03582963851671776,0.03688299251443753,9.299142178721153e-05,0.00013427261179597389,0.0001
76,0.0381942074911217,0.03695661509303636,0.03603069574610721,0.03559827825005233,0.0002163511591745794,0.00013583368309113048,0.0001
77,0.04707800127433602,0.03660565013681009,0.03497739714300315,0.03634704680786127,0.001210060415268716,2.5860378475983636e-05,0.0001
78,0.03624652493634873,0.03781935228740596,0.03581574913004094,0.03726085384272119,4.307757811648385e-05,5.58498625426861e-05,0.0001
79,0.038543068070912505,0.0422075372993018,0.035362743061675125,0.037218898304641396,0.0003180324903154779,0.0004988639392927253,0.0001
80,0.03737780854061863,0.036916350723021636,0.035149281568957504,0.03536256646009146,0.00022285270605225272,0.00015537843678202723,0.0001
81,0.03697631853087061,0.03867044502556267,0.03515970429747239,0.036106898180426956,0.00018166142778289256,0.0002563546863311298,0.0001
82,0.04447163003303948,0.036264600517509946,0.034386226813689136,0.036114512184924424,0.0010085403106379262,1.5008834701699657e-05,0.0001
83,0.03526043288475839,0.03634829798911093,0.03498509807853833,0.03480373856081303,2.7533475937839797e-05,0.00015445594103048095,0.0001
84,0.03625868830675557,0.037681649663825194,0.034487548322808106,0.03659699197836004,0.0001771139919884591,0.00010846578508178439,0.0001
85,0.041045542101006534,0.04224254746231158,0.03389433766412135,0.035851384639282294,0.0007151204513347316,0.0006391162973457332,0.0001
86,0.035328244851053466,0.035328240027416205,0.034110946685472536,0.034819251363678305,0.00012172981232167745,5.0898880889205817e-05,0.0001
87,0.03593848049971302,0.037861367846152294,0.03441389005344648,0.03665663232776042,0.00015245905141180832,0.00012047354106498627,0.0001
88,0.036898609939631975,0.0409704813440116,0.034079808334009885,0.03595240257018424,0.0002818801622843293,0.0005018078711208814,0.0001
89,0.043499350288783656,0.036406686006792706,0.033193660696097735,0.036122470614365236,0.001030568965123801,2.8421533179049733e-05,0.0001
90,0.03477841757855119,0.03580388328729033,0.03401587874292446,0.03531022921300778,7.625388569810246e-05,4.9365401068500763e-05,0.0001
91,0.036511507315131336,0.03881803820738568,0.03442320923635064,0.035170923219968966,0.00020882980942797774,0.00036471151224716026,0.0001
92,0.04250386553491361,0.035413212469327694,0.03330812696367502,0.035408434630404786,0.0009195738600859055,4.778174771586706e-07,0.0001
93,0.034054159335571633,0.037730065945273394,0.03355729786579954,0.03585997180094079,4.968614787271125e-05,0.00018700942880608054,0.0001
94,0.03506611460081396,0.03552862691564034,0.03340894939962047,0.03463037661526688,0.00016571652073931148,8.982504690760835e-05,0.0001
95,0.043190179023472865,0.03724627085829854,0.03252610565885108,0.037232220561683765,0.0010664073344645196,1.4050548620301009e-06,0.0001
96,0.033816954705136765,0.03797148329645589,0.03327345355419365,0.0367377810253434,5.435011678198959e-05,0.00012337023886722893,0.0001
97,0.034693482530319834,0.03647251978246555,0.03317995824074075,0.03495474192213383,0.0001513524297500834,0.00015177779425023326,0.0001
98,0.03846934702820503,0.07179968111048357,0.03317349871411126,0.03483752501455997,0.0005295848327181881,0.0036962156219700706,0.0001
99,0.03868838475697492,0.03866102991655163,0.032351997251120895,0.0383046818825861,0.0006336387454879267,3.563479111488537e-05,0.0001
100,0.0338978020849048,0.03638996903501781,0.032951725746047565,0.034810714574208236,9.460763447124445e-05,0.000157925447132333,0.0001
