method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT + RL Recovery,18,6200060,metaworld,False,200,0.2798809460000484,1,0,1,150,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
ACT + RL Recovery,19,6200061,metaworld,True,53,0.17633788700186415,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,20,6200062,metaworld,True,58,0.09693790399978752,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,21,6200063,metaworld,False,200,0.3059944280030322,1,0,1,140,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
ACT + RL Recovery,22,6200064,metaworld,True,51,0.17111972400016384,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,23,6200065,metaworld,True,61,0.10385086000314914,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,24,6200066,metaworld,True,57,0.19202926900106831,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,25,6200067,metaworld,True,59,0.099988359001145,1,1,1,39,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,26,6200068,metaworld,True,54,0.10283952900135773,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,27,6200069,metaworld,True,46,0.09027083699766081,1,1,1,26,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,28,6200070,metaworld,True,54,0.09401654600151232,1,1,1,34,0.9,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,29,6200071,metaworld,True,56,0.09722931799842627,1,1,1,36,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,30,6200072,metaworld,True,62,0.1029628149990458,1,1,1,42,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,31,6200073,metaworld,True,53,0.09966342499683378,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,32,6200074,metaworld,True,53,0.17649076999805402,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
