Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m),Episode Bank SHA256,Episode Bank File SHA256,Episode Offset,CRN Episode Specifications Verified
REIM (ACT + Detector + Recovery),0.97,0.9361057075454807,0.9861796856598887,0.968421052631579,0.9421052631578948,0.9895833333333334,task_success_while_recovery_active_per_intervention,0.968421052631579,0.9328278934805336,0.985448315762466,60.9,57.914625,64.75112499999999,0.16603826035994643,200,194,190,184,190,190,184,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,63679756c58e9f92045f137509620db649c1f612a4711bf15cd73cb3adbf2fa8,0,True
