epoch,train_loss,validation_loss,validation_loss_micro
1,0.09156984577937137,0.0704186519005296,0.07303063486892028
2,0.05635728373457909,0.0464815452697911,0.049196862662117466
3,0.04040992564972077,0.037821927226518906,0.040738080382681355
4,0.03264139962452177,0.031112796595884243,0.034080686038198464
5,0.028145377668487504,0.02701747265254025,0.029980008529553664
6,0.025333009609597692,0.024933185836990713,0.02784971119952212
7,0.023603013630654174,0.023279774943555244,0.026204542138642116
8,0.021918516232991837,0.022009482918110387,0.024762588489002684
9,0.021163800109279544,0.020980364589466685,0.023569737086269225
10,0.020362473077641132,0.0218644551524336,0.024444353121693164
11,0.019637500037697823,0.019785044975136445,0.022242967267387965
12,0.01917572352467514,0.01949139671469015,0.022054518976772616
13,0.01870685231685095,0.018746194690997108,0.021376120627380472
14,0.018327942009552685,0.01840179134400181,0.021062130898578134
15,0.018036607931058986,0.01881072358294982,0.021290798748797548
16,0.01731771570458837,0.017844402010475564,0.020339995618937422
17,0.01684167819128818,0.01760422775559628,0.01993475859314451
18,0.016891140136152574,0.0169234187761067,0.019286901802168434
19,0.016510346537059108,0.0172447846091701,0.019633760165583717
20,0.016390788545346306,0.01685084941192578,0.019388740862727134
21,0.016160305948623253,0.016505342130811503,0.018764205767065327
22,0.016066574150494443,0.017386767730866858,0.019683898073553592
23,0.015716863588469798,0.016327666315810136,0.018629962314000773
24,0.01580075670327498,0.01673745047226369,0.019122478817063037
25,0.015164637981291904,0.01585580655027536,0.018076632739338003
26,0.014979762404345343,0.01597253459761625,0.018219184829343895
27,0.015132516351180396,0.015821323223393035,0.018030272923711836
28,0.014859121759199427,0.015555383408134758,0.01791307164854762
29,0.014758133762462846,0.015870512449228713,0.018022838288071
30,0.014810419174514729,0.016071805381384363,0.018264857981004495
31,0.014624582690670433,0.015242475029825413,0.01751550244727752
32,0.014625869335981107,0.015554008054287478,0.017694360987843896
33,0.014226534530616858,0.014908836378829726,0.01696236296973895
34,0.014188631591075005,0.014920435725926488,0.017150495822061507
35,0.014123896957598204,0.015232763457542518,0.01742734236946881
36,0.014044713187067582,0.01488077861256061,0.017034745696152927
37,0.013793931223155335,0.014861496903466609,0.01701627485551141
38,0.013815153045741546,0.014870478704262797,0.017066142431326217
39,0.013874508177986501,0.015206991073539823,0.01741526675033219
40,0.013668454906028972,0.01464933437536005,0.016849052877639832
41,0.013438220162350313,0.01450255185915217,0.01665915311387075
42,0.013632592911775496,0.01465421760192218,0.016847155732536565
43,0.013522849815030297,0.014491933240165058,0.01644919436757835
44,0.013377923279067502,0.014397737596965799,0.01655335487974734
45,0.013328931541393576,0.014330149953102065,0.016493250591838152
46,0.013147443480657635,0.0142144867373769,0.016394114326310837
47,0.013144817338695384,0.014332203648921325,0.016329998621109187
48,0.013133363811051103,0.013982668561957502,0.016103432431759004
49,0.013184920463592443,0.014336724914875547,0.016440935967379753
50,0.013291257064416456,0.014195162389486333,0.016253974721028325
51,0.012858649415534424,0.014541591064206875,0.016616074871074495
52,0.012946459228035882,0.014428520934552783,0.01644493132879212
53,0.012768997432878125,0.013678317200994787,0.015562353126819499
54,0.012648240038864006,0.01391542707355834,0.016038685867719615
55,0.012816764231789362,0.014051245632734258,0.016116555241543862
56,0.012597478749072029,0.014166563749850892,0.01633889035596933
57,0.012373738127966607,0.014186742021624198,0.016206857229367055
58,0.012402159686706092,0.013674750703542324,0.015741332820064007
59,0.01258813383146567,0.014212402287654611,0.016267354784288472
60,0.012672407060590599,0.013947237713410186,0.015917273023986853
