run_fingerprint,benchmark,condition,task_name,task_id,task_variant,method,success,intervention_count,recovery_success,steps,paired_episode_id,episode_seed,task_payload_sha256,max_failure_probability,trigger_step,attempt_count,recovery_steps_total
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,0,MT-MLP BC,0,0,0,500,00-0000-544af2449e9a,42,544af2449e9add2b9cd16d9f72aa365fa18c03ef5e1391e8b7a8eab1c928d2d5,0.0,-1,1,0
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,0,MT-ACT,0,0,0,500,00-0000-544af2449e9a,42,544af2449e9add2b9cd16d9f72aa365fa18c03ef5e1391e8b7a8eab1c928d2d5,0.0,-1,1,0
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,0,MT-ACT + Heuristic-Gated Learned Recovery,0,0,0,500,00-0000-544af2449e9a,42,544af2449e9add2b9cd16d9f72aa365fa18c03ef5e1391e8b7a8eab1c928d2d5,0.0,-1,1,0
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,0,MT-REIM,0,0,0,500,00-0000-544af2449e9a,42,544af2449e9add2b9cd16d9f72aa365fa18c03ef5e1391e8b7a8eab1c928d2d5,0.41195061802864075,-1,1,0
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,1,MT-MLP BC,0,0,0,500,00-0001-96a17741a324,43,96a17741a324c195de87602cf847511c415b9d2824c6debe59d90bb5118c3390,0.0,-1,1,0
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,1,MT-ACT,0,0,0,500,00-0001-96a17741a324,43,96a17741a324c195de87602cf847511c415b9d2824c6debe59d90bb5118c3390,0.0,-1,1,0
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,1,MT-ACT + Heuristic-Gated Learned Recovery,0,0,0,500,00-0001-96a17741a324,43,96a17741a324c195de87602cf847511c415b9d2824c6debe59d90bb5118c3390,0.0,-1,1,0
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,1,MT-REIM,1,1,1,158,00-0001-96a17741a324,43,96a17741a324c195de87602cf847511c415b9d2824c6debe59d90bb5118c3390,0.7969039678573608,117,1,41
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,2,MT-MLP BC,0,0,0,500,00-0002-29f33b963e4e,44,29f33b963e4e54ccdb63961996af3411570838b12fc3d21e8140ae14117e60c4,0.0,-1,1,0
3d8971e1a6f606bee9bc3c9327f2c02c1f0095d1ff9382b03eb615ed067c8ad0,MT10,robustness_noise_10,reach-v3,0,2,MT-ACT,0,0,0,500,00-0002-29f33b963e4e,44,29f33b963e4e54ccdb63961996af3411570838b12fc3d21e8140ae14117e60c4,0.0,-1,1,0
