method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,episode_specification_sha256,episode_bank_sha256,metaworld_task_sha256,retry_specification_sha256s,retry_task_sha256s,Profile,noise_level,Benchmark Eligible
REIM (ACT + Detector + Recovery),23,7800065,metaworld,True,45,0.1841168499995547,0,0,0,0,0.18023468554019928,task_success_while_recovery_active_per_intervention,True,False,,9f93870403cbbc2f0be723eb931f79e337f68e50a07a8deadfe213399aef473d,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,3893ee5ea5a05c66f1e249d9bc48e2e492101b80926e4f391f202aaf876a53fb,,,custom,0.2,False
REIM (ACT + Detector + Recovery),24,7800066,metaworld,False,200,0.4318839970001136,1,0,1,150,0.9789159893989563,task_success_while_recovery_active_per_intervention,False,True,timeout,7d4080157053ff5b725bffa52dad5ef7b55a8d904b505cd8644cb1d778aa7322,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,5b080bd72ac936a3c3a8eb548cce4aba16220e0768ce955e95de78fe17433326,,,custom,0.2,False
REIM (ACT + Detector + Recovery),25,7800067,metaworld,True,53,0.21815161599806743,0,0,0,0,0.18415479362010956,task_success_while_recovery_active_per_intervention,True,False,,ed497400a4ecbde70838af47ead7b0d643700d1abe5db9d27dde778920309b38,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,57963bcc9c12e8821115f4ca29024fc32d2dac7d937480b05d4c23e66910adad,,,custom,0.2,False
REIM (ACT + Detector + Recovery),26,7800068,metaworld,True,45,0.1888902219980082,0,0,0,0,0.19744883477687836,task_success_while_recovery_active_per_intervention,True,False,,3da3aac94a4f77f17aa88fa870acd9eed872730d1c3eaad054b66b788358d0db,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,068211c77e35daaec3f5c89aee3861e08fd27a768b26a15e69e6306c28e8e6ca,,,custom,0.2,False
REIM (ACT + Detector + Recovery),27,7800069,metaworld,False,200,0.4675758269986545,1,0,1,137,0.9998383522033691,task_success_while_recovery_active_per_intervention,False,True,object_dropped,9410d79fe24a4336b2f29d9c95595eaecd9b7bc72d0b87fdc8ec9763fd94f582,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,01617fd11baefaf44350da739bae2b57de0801f4ce635d95bb1ad4aa3e234c41,,,custom,0.2,False
REIM (ACT + Detector + Recovery),28,7800070,metaworld,True,52,0.13881272099752096,1,1,1,29,0.2160979062318802,task_success_while_recovery_active_per_intervention,True,False,,999544659413b49f7da2d118a85a82b45255516cc4b854c5ed54dfffa76db91e,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,fd895564b12f4c85e1a4a7ea8329c69981566e96ba5b293d9ed751fcb3c59dcd,,,custom,0.2,False
REIM (ACT + Detector + Recovery),29,7800071,metaworld,True,50,0.2082075040016207,0,0,0,0,0.141421839594841,task_success_while_recovery_active_per_intervention,True,False,,254c60d60d2ebdc0dfad798c5efed3210823291e08b62cd359be8a8c63c15873,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,94a6136a662a1eb11235ea163ce2d17f1dff0738da86887befc6a9fddb538553,,,custom,0.2,False
REIM (ACT + Detector + Recovery),30,7800072,metaworld,False,200,0.45883724899977096,1,0,1,141,0.9970270991325378,task_success_while_recovery_active_per_intervention,False,True,object_dropped,d1e43382a3446849c2f7a7cc299c11931312e96814c46a250217596db44a4fd0,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,b664cda27f9937bbee400f53d4f8891dff894fdb9164d9ffab0b8bc25edaf153,,,custom,0.2,False
REIM (ACT + Detector + Recovery),31,7800073,metaworld,True,59,0.2642757759967935,0,0,0,0,0.10793516784906387,task_success_while_recovery_active_per_intervention,True,False,,d44138a2739843afc32cef2010908fda72c116d4782dff74c932cf9f960ca32d,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,27627759c9ae1ba160b9d237f1543f819e271c06792991851aae40d2f65f68ea,,,custom,0.2,False
REIM (ACT + Detector + Recovery),32,7800074,metaworld,False,200,0.45586482799990335,1,0,1,141,0.9881718754768372,task_success_while_recovery_active_per_intervention,False,True,object_dropped,c20514054e1d52620a79a94396c1f0dac2f6268cf42551c9433bbdceb8303bdc,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,4623b38f5835302d11dee3e970c9599e5e9ad0a9c045814e39d98cad2d657710,,,custom,0.2,False
