Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m)
REIM (ACT + Detector + Recovery),0.87,0.7901964855992357,0.9224283257275948,0.7936507936507936,0.6896269078575468,0.8923484848484847,risk_clear_return_to_ACT_per_intervention,0.7936507936507936,0.6783018567138667,0.8752468038450617,73.55,64.4495,83.85074999999999,0.19988797104997502,100,87,63,50,63,63,50,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004
