method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,episode_specification_sha256,episode_bank_sha256,metaworld_task_sha256,retry_specification_sha256s,retry_task_sha256s,Profile,noise_level,Benchmark Eligible
REIM (ACT + Detector + Recovery),10,8200052,metaworld,True,67,0.13604273500095587,1,1,1,60,0.1514488309621811,task_success_while_recovery_active_per_intervention,True,False,,db53ed7dc5db213fef8b0b7a1bb0c1d585a0b4555c9a8facd81ecfae1a1bd7fb,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,1c856fdcb5da12c3fa2d15b38741aa980fa3a47e64fb99f8635817590128f9ea,,,custom,0.2,False
REIM (ACT + Detector + Recovery),11,8200053,metaworld,True,55,0.1100242780012195,1,1,1,49,0.5234255194664001,task_success_while_recovery_active_per_intervention,True,False,,ce036068db18b512feeeaf57b73493c0f3d55dc94fb8ab3c7b7d7cb07d7d43e7,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,35aa26efb4a8651c1d8f46a573d3d4fea76add87b5c76a00531e1cea9ad04412,,,custom,0.2,False
REIM (ACT + Detector + Recovery),12,8200054,metaworld,True,55,0.11110743999961414,1,1,1,49,0.5205423831939697,task_success_while_recovery_active_per_intervention,True,False,,b33420805bc64ffe218af63900a3c9d41f9889439b22a3be0f520a2f152d204c,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,35aa26efb4a8651c1d8f46a573d3d4fea76add87b5c76a00531e1cea9ad04412,,,custom,0.2,False
REIM (ACT + Detector + Recovery),13,8200055,metaworld,True,53,0.13669959599792492,1,1,1,38,0.16310492157936096,task_success_while_recovery_active_per_intervention,True,False,,99316ee8d94048c280a0b5f9ec3053700a5ccd96cc523832f536abb892be35bf,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,6943489118fc060756e24fd47685e2c10173293d54af0af7e8afa9e287c9c5f1,,,custom,0.2,False
REIM (ACT + Detector + Recovery),14,8200056,metaworld,True,53,0.1203666270012036,1,1,1,43,0.15531998872756958,task_success_while_recovery_active_per_intervention,True,False,,d9a494a817eb5f473be072522db529ef6cfc9611ff46bf4082beaea009211998,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,acfaed29b052207b47b4b7fa76672795fd08de3add8565db05f141de82ece90b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),15,8200057,metaworld,True,53,0.1438418889993045,1,1,1,36,0.12506861984729767,task_success_while_recovery_active_per_intervention,True,False,,799f037fa7ee362f6ca1849b1a8710c40dd5ba8c09b05352dd224f997caa5b87,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,6338b57c8983138382fa5c9ee7bb2d2c200be44368697f7ffa8216ea26ddccaf,,,custom,0.2,False
REIM (ACT + Detector + Recovery),16,8200058,metaworld,True,53,0.12650297099753516,1,1,1,41,0.15180739760398865,task_success_while_recovery_active_per_intervention,True,False,,94a5c50d02f60805d36b5fa2a2b2ed238d0427658972ea1ab72462a4405c0c65,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,15a9adece7ebea14bdf37f5376e274c6dce4711281025cf35060933ba9ab8ad3,,,custom,0.2,False
REIM (ACT + Detector + Recovery),17,8200059,metaworld,True,59,0.12429893700027606,1,1,1,51,0.5316729545593262,task_success_while_recovery_active_per_intervention,True,False,,3d20bfafe363ad6c5e583226acda0d94f99f8d8134560b14fde08784bd1f70ca,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,ba19e0623fe05add91e00811bacb33e27305f5fcb6549be6f6278ebce6046101,,,custom,0.2,False
REIM (ACT + Detector + Recovery),18,8200060,metaworld,True,55,0.11748087999876589,1,1,1,47,0.28269657492637634,task_success_while_recovery_active_per_intervention,True,False,,a460044cb8d61ce5aea6fefff360d95f74b88f0a74ffbb5ac4fbff126eb1b834,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,342b72dafe0e47ecf8a937cb01e62ac02c2d77bf93dafca59574cbbbfc4ad77b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),19,8200061,metaworld,True,57,0.13385764700069558,1,1,1,45,0.30943238735198975,task_success_while_recovery_active_per_intervention,True,False,,e5906c11343f46442ec04defad04a472e543f4e82f8beb2bc98b3177664e419b,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,2eb279a724955c1a9d173681940490ec9cc8ed4fdc15a95533884a23d4ccdb4e,,,custom,0.2,False
REIM (ACT + Detector + Recovery),20,8200062,metaworld,False,200,0.48882444800256053,1,0,1,150,0.9838222861289978,task_success_while_recovery_active_per_intervention,False,True,timeout,0cd5744a64e9e21a91c805ab5fac657261155957ecacffba9bd625e484d50892,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,b8e45a2f8f553d53c6eef0305347f910b9999bcae6df6ccaf0eaee6ac864e670,,,custom,0.2,False
REIM (ACT + Detector + Recovery),21,8200063,metaworld,True,55,0.11726466800246271,1,1,1,47,0.2436920702457428,task_success_while_recovery_active_per_intervention,True,False,,3de6feb9a50a0c4fba7b11656b6712d31ed83f87cb354496e8c99b599f2e2f9e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,342b72dafe0e47ecf8a937cb01e62ac02c2d77bf93dafca59574cbbbfc4ad77b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),22,8200064,metaworld,True,56,0.11721174400008749,1,1,1,49,0.41890233755111694,task_success_while_recovery_active_per_intervention,True,False,,835d06901c5aad171778ae8fdd2167101ebdd88e0bceacec63a82043a4ac31ce,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,acfaed29b052207b47b4b7fa76672795fd08de3add8565db05f141de82ece90b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),23,8200065,metaworld,True,61,0.12269230899983086,1,1,1,55,0.21957319974899292,task_success_while_recovery_active_per_intervention,True,False,,1e4f3b7358cd64afc49bafcf4314f5529b2c8375fc5b8b0833bc802712b9324a,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,0f719f94ef165c0b816b8b10c3f4f5fcf802c9f5a25141035590310315749280,,,custom,0.2,False
REIM (ACT + Detector + Recovery),24,8200066,metaworld,True,56,0.12397475699981442,1,1,1,47,0.3137455880641937,task_success_while_recovery_active_per_intervention,True,False,,9627511e09c2593056d05dd8022daf5b6b65913e17c5cb90efd42c57dc533cac,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,2eb279a724955c1a9d173681940490ec9cc8ed4fdc15a95533884a23d4ccdb4e,,,custom,0.2,False
REIM (ACT + Detector + Recovery),25,8200067,metaworld,True,58,0.12120649099961156,1,1,1,52,0.5745000839233398,task_success_while_recovery_active_per_intervention,True,False,,48f032e43b659b5395ac6c7549d040ddb02a3e39dffb2ae53d8c8900c8c08af1,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,ba19e0623fe05add91e00811bacb33e27305f5fcb6549be6f6278ebce6046101,,,custom,0.2,False
REIM (ACT + Detector + Recovery),26,8200068,metaworld,True,51,0.11508423600025708,1,1,1,42,0.2889476418495178,task_success_while_recovery_active_per_intervention,True,False,,ba066cb1b9dada40620ba28e4b5e191349dd21b0e447264654205ce7395ca53e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,504c23f653f6cdee9d659d9320b164606b319d4f0e9cdf0f3a87e2fc7a98160a,,,custom,0.2,False
REIM (ACT + Detector + Recovery),27,8200069,metaworld,True,57,0.12608190999890212,1,1,1,48,0.21401143074035645,task_success_while_recovery_active_per_intervention,True,False,,99977567dba3b10d92649d3574cb7fbe15da2ba9e7592ef18e63325123e58afc,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,f82ceac6f8787ac22c378edc1f141cedcc86bf9309b43f1aff6633ae0a963abb,,,custom,0.2,False
REIM (ACT + Detector + Recovery),28,8200070,metaworld,True,51,0.10847243600073853,1,1,1,44,0.2801686227321625,task_success_while_recovery_active_per_intervention,True,False,,f72c4a7f1ddd06ab9e65a54ce987ffbc0c785694b44d930f2a6d44c2dcf63edc,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,504c23f653f6cdee9d659d9320b164606b319d4f0e9cdf0f3a87e2fc7a98160a,,,custom,0.2,False
REIM (ACT + Detector + Recovery),29,8200071,metaworld,True,58,0.15046458899814752,1,1,1,42,0.16214971244335175,task_success_while_recovery_active_per_intervention,True,False,,d0b017b2c668ccf71a36100921253c2ead694e798347a4ca5c46d879a1edbb17,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,f6a9ed9055e00c868d6771022c2c557a6a48990bdacbed585d07cde857d4755a,,,custom,0.2,False
REIM (ACT + Detector + Recovery),30,8200072,metaworld,True,55,0.11390003700216766,1,1,1,49,0.3078513443470001,task_success_while_recovery_active_per_intervention,True,False,,02f267c5b7dad9c741fbd80812e957dce31866e5fcd725d42960d07258c219ea,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,c40fedd273cade53989af8adc3ca66d02f2d92ca4d97b2f6391a0dd0ab6dbca3,,,custom,0.2,False
REIM (ACT + Detector + Recovery),31,8200073,metaworld,True,52,0.12707211399902008,1,1,1,41,0.12782461941242218,task_success_while_recovery_active_per_intervention,True,False,,66d649e7199aa4e25cafef92b0e9a65d54ff74f903a406c93642a2a38e98b5c4,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,56b7f182edcfeefa9301e1edd53d7f36e4418de7e6df1b54b0f0c298cde1b3cd,,,custom,0.2,False
REIM (ACT + Detector + Recovery),32,8200074,metaworld,True,61,0.12777532200198038,1,1,1,55,0.2175738364458084,task_success_while_recovery_active_per_intervention,True,False,,55c25290060bfb64eaaa394804845e24d37039609738fbefa0a178eebdab5048,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,custom,0.2,False
REIM (ACT + Detector + Recovery),33,8200075,metaworld,True,62,0.14944091200231924,1,1,1,48,0.20500168204307556,task_success_while_recovery_active_per_intervention,True,False,,11500f5d0076055309ee6d161c33ec224e3f47697bdd5ed7275c9a73ca3ca70f,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,c5023b3d25031a103b9549b6e8c83ba09d69e708ef117c31128a38e03616e5d8,,,custom,0.2,False
REIM (ACT + Detector + Recovery),34,8200076,metaworld,True,54,0.126083312999981,1,1,1,43,0.2970072031021118,task_success_while_recovery_active_per_intervention,True,False,,b76aea847e2cd0d486a51cb5398ac7862f3a1f98762cf456a9196b818e1d5c19,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,aa1f17aacdf569c3a2930a2ebbf742ff43f8d3acfc772731a5c344cabcd52570,,,custom,0.2,False
REIM (ACT + Detector + Recovery),35,8200077,metaworld,True,60,0.1239211409993004,1,1,1,53,0.2314281165599823,task_success_while_recovery_active_per_intervention,True,False,,1c1f7ff39cae9c04980bcc9786d43b99ca6c7e347a841c1d521c73e4e5c46609,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,524e161a612d94c222d06154bcd0129d0851b8fad51ae883abbef6e86d43cbb0,,,custom,0.2,False
REIM (ACT + Detector + Recovery),36,8200078,metaworld,True,63,0.12799293599891826,1,1,1,56,0.1613987535238266,task_success_while_recovery_active_per_intervention,True,False,,6c3d1463a86d6174e53b9e9bc1fc4d6e0dbab988bfcc474b3876e71aa44a63ed,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,1c856fdcb5da12c3fa2d15b38741aa980fa3a47e64fb99f8635817590128f9ea,,,custom,0.2,False
REIM (ACT + Detector + Recovery),37,8200079,metaworld,True,54,0.12254900799962343,1,1,1,44,0.2825752794742584,task_success_while_recovery_active_per_intervention,True,False,,c226c5f5165241755e937071cb269b70e3ab7ac72fd4228dd877ecc10824eac8,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,342b72dafe0e47ecf8a937cb01e62ac02c2d77bf93dafca59574cbbbfc4ad77b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),38,8200080,metaworld,True,57,0.12550487800035626,1,1,1,49,0.2059447169303894,task_success_while_recovery_active_per_intervention,True,False,,73bc7ef536990da1cb41f1759ff0a12ddd599e16d53592538e04cab8a7d380fc,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,0f719f94ef165c0b816b8b10c3f4f5fcf802c9f5a25141035590310315749280,,,custom,0.2,False
REIM (ACT + Detector + Recovery),39,8200081,metaworld,True,54,0.13459329399847775,1,1,1,43,0.18329410254955292,task_success_while_recovery_active_per_intervention,True,False,,3dc33cb91d9e3cb445ccbf320aed8c80b7c407a9d44236de3630724c74b8a2ef,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,38329c6b97bbe7d133bf007c22742dca5f0cd7258f8d7199135c6c2371ae591d,,,custom,0.2,False
REIM (ACT + Detector + Recovery),40,8200082,metaworld,False,200,0.5102363780024461,1,0,1,150,0.9987792372703552,task_success_while_recovery_active_per_intervention,False,True,timeout,48ad221c9847c815061815969dad61b4b1ad5d0dffc9af0116404c465ce4ae4a,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,5d73f28d4d24cdbcb36a5e5cd61ec1a82f7287ce56d88da8cea912ed757b164c,,,custom,0.2,False
REIM (ACT + Detector + Recovery),41,8200083,metaworld,True,62,0.12598112799969385,1,1,1,56,0.26127225160598755,task_success_while_recovery_active_per_intervention,True,False,,f78d7cf947eb652d2a894728bd022dd7e5289da6d63978f1638a2d01c27917ae,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,custom,0.2,False
REIM (ACT + Detector + Recovery),42,8200084,metaworld,True,63,0.13150503399810987,1,1,1,57,0.3272837996482849,task_success_while_recovery_active_per_intervention,True,False,,1b3d74f782256337262474224d98bc3a2b01c15377dc3ac74e9742e1427afbf8,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,524e161a612d94c222d06154bcd0129d0851b8fad51ae883abbef6e86d43cbb0,,,custom,0.2,False
REIM (ACT + Detector + Recovery),43,8200085,metaworld,True,60,0.12950629999977536,1,1,1,52,0.2555570602416992,task_success_while_recovery_active_per_intervention,True,False,,15ac612a935e44b21a54b02a4e454974cc154adbb7b468d232c48fe9be7ca1ff,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,0cda21f8ffacf0a1e40e7b0e858a8e2ddc276972106d4bced99d4404b4a13fd8,,,custom,0.2,False
REIM (ACT + Detector + Recovery),44,8200086,metaworld,True,60,0.1266551460030314,1,1,1,53,0.1344544142484665,task_success_while_recovery_active_per_intervention,True,False,,20ee2e75df190a7b67fd80c57a5e722ec514412939f7e6aa103fc9078cc37fdd,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,custom,0.2,False
REIM (ACT + Detector + Recovery),45,8200087,metaworld,True,56,0.1495829550003691,1,1,1,39,0.13978144526481628,task_success_while_recovery_active_per_intervention,True,False,,8ac998266bfbe3d11b8ce1ad8d6c30019696b3f52396cee25e945e80a5cd2e1e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,0cda21f8ffacf0a1e40e7b0e858a8e2ddc276972106d4bced99d4404b4a13fd8,,,custom,0.2,False
REIM (ACT + Detector + Recovery),46,8200088,metaworld,True,57,0.13036215000101947,1,1,1,46,0.25212210416793823,task_success_while_recovery_active_per_intervention,True,False,,ad5ee0cd25f73f3217d18ba8897a6bc17ca7453f6baf070f8090551989c3f2ce,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,2eb279a724955c1a9d173681940490ec9cc8ed4fdc15a95533884a23d4ccdb4e,,,custom,0.2,False
REIM (ACT + Detector + Recovery),47,8200089,metaworld,True,55,0.11585122699761996,1,1,1,47,0.17315949499607086,task_success_while_recovery_active_per_intervention,True,False,,699be551a78bd3f88c7c489ffc91824d96ad38bdcb2d501e79f5643dafd3b615,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,acfaed29b052207b47b4b7fa76672795fd08de3add8565db05f141de82ece90b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),48,8200090,metaworld,True,61,0.1675478249999287,1,1,1,41,0.14538118243217468,task_success_while_recovery_active_per_intervention,True,False,,aaf02d80b78760cfaad2dfa3786f638f6cd40edf71e868f16cd6dc5c6ab14a9e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,5732f26a5a3acd61cb38107328c80d8fadad8368570aba69b803668406e8f53d,,,custom,0.2,False
REIM (ACT + Detector + Recovery),49,8200091,metaworld,True,65,0.13347690899900044,1,1,1,57,0.4001876711845398,task_success_while_recovery_active_per_intervention,True,False,,3d023aa22f6a63c4db4e1cda93c48ade622390aa09d2e7c5191bfd70400d7733,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,39001749c902e2ab9d015efb8c7644faffff99810b709d3203dc359d5eacdcbd,,,custom,0.2,False
REIM (ACT + Detector + Recovery),50,8200092,metaworld,True,59,0.15703578800093965,1,1,1,42,0.22408878803253174,task_success_while_recovery_active_per_intervention,True,False,,c8f4a5e6c3b6242399f0a22dd5fb53f35756ae2fd88d0398004355c286f13a47,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,64ee837add19202e84553431fdab118462cf5265eeae19a4d044b5a6818f771d,,,custom,0.2,False
REIM (ACT + Detector + Recovery),51,8200093,metaworld,True,53,0.12242854299984174,1,1,1,42,0.23109136521816254,task_success_while_recovery_active_per_intervention,True,False,,785c10c6cb79430ce9b9d8426f5ea497f3c844e3e26bd63ffe84bb9ed1da0de2,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,aa1f17aacdf569c3a2930a2ebbf742ff43f8d3acfc772731a5c344cabcd52570,,,custom,0.2,False
REIM (ACT + Detector + Recovery),52,8200094,metaworld,True,53,0.11455919800209813,1,1,1,45,0.22126615047454834,task_success_while_recovery_active_per_intervention,True,False,,5f5522c2fd9de390fe1877290f0b9f71579ceb596850f8c7abda510d2a7ab87d,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,27e1ed8c670f23dae46752497e383610e58c248d638e3b9b707808a32ce33d4e,,,custom,0.2,False
REIM (ACT + Detector + Recovery),53,8200095,metaworld,True,63,0.1444575019995682,1,1,1,51,0.159520223736763,task_success_while_recovery_active_per_intervention,True,False,,0f0680c24b54bf5e39b0a352d4bdbfb124a2e55fdd233778a9a5808aa4c74c4d,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,64ee837add19202e84553431fdab118462cf5265eeae19a4d044b5a6818f771d,,,custom,0.2,False
REIM (ACT + Detector + Recovery),54,8200096,metaworld,True,57,0.12377278200074215,1,1,1,48,0.18137794733047485,task_success_while_recovery_active_per_intervention,True,False,,926a21ed0296e5cdca35068572411222566382eb4c7066c040b619c4add4ec5e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,5e1df472084de78052388a34f03cad3de438ca9b5dc801b5759dd57c66a7482a,,,custom,0.2,False
REIM (ACT + Detector + Recovery),55,8200097,metaworld,True,64,0.13530429399907007,1,1,1,55,0.14981608092784882,task_success_while_recovery_active_per_intervention,True,False,,46d668b8e00aaca68507e9fe6df66c881bb9ad84a91b988b7f8cbfda9100a48a,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,4e97203f8ce1a96cef19545d4c4c300d0de39e4f94bd1941cef7ebc3dd48be02,,,custom,0.2,False
REIM (ACT + Detector + Recovery),56,8200098,metaworld,True,55,0.12787971099896822,1,1,1,44,0.22465717792510986,task_success_while_recovery_active_per_intervention,True,False,,a01ceb9390a980d25cf355666ddd1b9d0af1a133c0bdc232f834250f2e92369e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,38329c6b97bbe7d133bf007c22742dca5f0cd7258f8d7199135c6c2371ae591d,,,custom,0.2,False
REIM (ACT + Detector + Recovery),57,8200099,metaworld,True,63,0.12481776600179728,1,1,1,57,0.21686260402202606,task_success_while_recovery_active_per_intervention,True,False,,3145ec7ab78fdf973a4c84046748161f1d05322bda3f75e95dfb142b9601f76d,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,custom,0.2,False
REIM (ACT + Detector + Recovery),58,8200100,metaworld,True,52,0.11464318200160051,1,1,1,44,0.1221979558467865,task_success_while_recovery_active_per_intervention,True,False,,607b67e4149358764c3e8536549b380474c35cfc738d238790cf9e7d4dea46e3,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,15a9adece7ebea14bdf37f5376e274c6dce4711281025cf35060933ba9ab8ad3,,,custom,0.2,False
REIM (ACT + Detector + Recovery),59,8200101,metaworld,True,61,0.13818211099714972,1,1,1,50,0.2914752960205078,task_success_while_recovery_active_per_intervention,True,False,,d340fcf1d522ea02c5ce61510348e696fc251373df7a7b3f545ea799df8cc3e0,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,0cda21f8ffacf0a1e40e7b0e858a8e2ddc276972106d4bced99d4404b4a13fd8,,,custom,0.2,False
