Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m),Episode Bank SHA256,Episode Bank File SHA256,Episode Offset,CRN Episode Specifications Verified
REIM (ACT + Detector + Recovery),0.91,0.837737871472837,0.9519274599974348,0.82,0.7110964912280703,0.9193709677419354,task_success_while_recovery_active_per_intervention,0.82,0.6920394632569922,0.9022980732976582,67.59,59.91,76.32,0.21661507023971352,100,91,50,41,50,50,41,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,8f7afee99700ec4f693f345027e8e904170866316ce74d83c405d85a3f805478,0,True
