epoch,train_loss,validation_loss,train_l1,validation_l1,train_kl,validation_kl,learning_rate
56.0,0.01260872009595746,0.009330757721987921,0.012099304566704114,0.009097838793630075,5.0941554011304e-05,2.329188093645276e-05,0.0001
57.0,0.013039199816862692,0.007737093417702994,0.012314395024740452,0.007226940214679286,7.248047640309338e-05,5.101531849348313e-05,0.0001
58.0,0.01252881698422102,0.008935242249411111,0.01170189142923071,0.00840351267686959,8.269255884360217e-05,5.317295450954691e-05,0.0001
59.0,0.020066013911798047,0.0113489908821946,0.012156126077742585,0.006631154903540506,0.0007909887847781897,0.00047178359575098124,0.0001
60.0,0.02380384356613433,0.011340976197849257,0.01093881493170954,0.00597671104755186,0.0012865028694039012,0.0005364265112348394,0.0001
61.0,0.02112830682197185,0.010706922602292453,0.011036095570776078,0.00639375228648768,0.0010092211171590436,0.0004313170296188193,0.0001
62.0,0.01745181197672444,0.007383081338982271,0.01141379239482944,0.007008645916800449,0.0006038019531066792,3.744355172619e-05,0.0001
63.0,0.011916373471865924,0.007981003845551931,0.011452892918104581,0.007846467097397197,4.634805336536374e-05,1.3453668410125932e-05,0.0001
64.0,0.011691972437444772,0.00740886288179604,0.01136645009739591,0.007286917356956296,3.255223272800854e-05,1.2194557132948822e-05,0.0001
65.0,0.011754386196106085,0.006824632524379865,0.011332597336935353,0.0066951585380228,4.217888467585837e-05,1.2947403022107085e-05,0.0001
66.0,0.011882167979085303,0.006943623233337158,0.01132563930052718,0.006585431744133045,5.565286448929457e-05,3.581914945510696e-05,0.0001
67.0,0.01217053164253147,0.008861049533970072,0.010928938307998112,0.00778594053750337,0.00012415933273658843,0.00010751090879184887,0.0001
68.0,0.023317378712139684,0.011638147955899934,0.01117417465148441,0.006329370035193705,0.001214320412493808,0.0005308777917650826,0.0001
69.0,0.0223206988643558,0.0120356076373267,0.010983094332329513,0.007430255603287532,0.0011337604434544662,0.00046053519721340265,0.0001
70.0,0.019265223410053958,0.010095905706700194,0.011025740815471816,0.00676934518233174,0.0008239482661638163,0.0003326560619639494,0.0001
71.0,0.012644592002864158,0.006218773511069419,0.010528651302985227,0.006094923267724079,0.00021159406544119883,1.238502446820787e-05,0.0001
72.0,0.01078180894862155,0.005504213979190726,0.010581889065603416,0.005448092336841877,1.9991989053537708e-05,5.612166136867023e-06,0.0001
73.0,0.01071871776124199,0.007439776927377276,0.01053564855757057,0.007376970811125306,1.8306920543648108e-05,6.280615558061041e-06,0.0001
74.0,0.01093332918142164,0.009152875637182858,0.010716098733884766,0.009069056163363785,2.172304558428144e-05,8.381945678049009e-06,0.0001
75.0,0.011708959729603037,0.006835244141679191,0.01131642598326812,0.006473671779363849,3.925337430267577e-05,3.615723404072093e-05,0.0001
76.0,0.011776020948319426,0.006658048641585599,0.010953603486986168,0.005885469898320777,8.224174316209161e-05,7.725787878449376e-05,0.0001
77.0,0.021296206634450185,0.014177125658642977,0.009997570597197167,0.0060421509328859755,0.0011298636061912713,0.0008134974777211778,0.0001
78.0,0.022952649723211718,0.013401033612554089,0.009872627538415796,0.005789404386918767,0.0013080022202233282,0.0007611629109220001,0.0001
79.0,0.016728511121165527,0.00784523596068913,0.009743849569875764,0.0070057923449632015,0.0006984661597367089,8.39443681832251e-05,0.0001
80.0,0.01319334647796199,0.007149943560801132,0.011434358157913401,0.007072795363488126,0.00017589882667420678,7.714822561839093e-06,0.0001
81.0,0.010372198043804497,0.008870532403010329,0.01015638671927122,0.008817480864997326,2.1581125750811483e-05,5.305153462341515e-06,0.0001
82.0,0.010850917050278177,0.006338731636044904,0.010745201486178003,0.0062976240595967745,1.057155538851518e-05,4.110759367767398e-06,0.0001
83.0,0.010032876387187428,0.005902373300494747,0.009891124345177039,0.005816138005674101,1.4175205222540875e-05,8.623538345573124e-06,0.0001
84.0,0.010390589246247044,0.006048827004516565,0.010132512011131928,0.005916265415126219,2.5807725842124878e-05,1.3256150099396431e-05,0.0001
85.0,0.011581899565680474,0.013546441746865017,0.01024631528549324,0.0076486036233170355,0.00013355842727454318,0.0005897838117437172,0.0001
86.0,0.027794926984821413,0.016351741096008385,0.009799020692718877,0.006179246649758224,0.0017995906266126058,0.0010172494378234212,0.0001
87.0,0.019225517035028623,0.007726428910208524,0.009698956880811044,0.005253833233098616,0.0009526560001431197,0.0002472595534967198,0.0001
88.0,0.01249606794268276,0.008516519951087502,0.00981864468501793,0.008422347689709902,0.0002677423290541309,9.417227803425573e-06,0.0001
89.0,0.009905093556530168,0.00868137579796692,0.009803069920311805,0.008650624928142225,1.0202361563572485e-05,3.075091817632498e-06,0.0001
90.0,0.010260176467577565,0.0066606433254079635,0.010161981128328564,0.006567375929108667,9.819535793112951e-06,9.326732584857094e-06,0.0001
91.0,0.009770712212219694,0.007895259550085717,0.009639673150641702,0.007831667402894519,1.3103902391633881e-05,6.359207993909963e-06,0.0001
92.0,0.009972835815772605,0.007134268352936864,0.00958892590962446,0.006651772239651799,3.839099034846576e-05,4.8249619919893066e-05,0.0001
93.0,0.010306072234628592,0.0061929701459401,0.009368723050404688,0.0054950268704269875,9.373491814506863e-05,6.979432981850961e-05,0.0001
94.0,0.016785082365956792,0.014023215152867374,0.009857819952077098,0.005418351510615461,0.000692726240111092,0.0008604863658813089,0.0001
95.0,0.02142815004967172,0.008631563253740409,0.009031482155641481,0.005917128864512806,0.001239666787228342,0.00027144344088441834,0.0001
96.0,0.01576152044286969,0.006566274022884007,0.009307456024042184,0.006049874915464007,0.0006454064471770541,5.163990897130481e-05,0.0001
97.0,0.010230161619453268,0.00554365612787523,0.009986391045861808,0.005514022013007427,2.4377059865407967e-05,2.963409628958293e-06,0.0001
98.0,0.008949592184106202,0.0060435719848296945,0.008890558846754555,0.006022033719299874,5.903330590931589e-06,2.15382710319345e-06,0.0001
99.0,0.009389253383966829,0.006947140599937154,0.009304327891713397,0.006884281953053528,8.492548443099845e-06,6.285864125022418e-06,0.0001
100.0,0.009320336565752006,0.0055083524252965725,0.009181762517979744,0.005343455104274231,1.3857406996736314e-05,1.6489730398375893e-05,0.0001
101.0,0.009609446001032427,0.006605458975981775,0.00903587484893476,0.005853964903768465,5.735712064397797e-05,7.514939554160626e-05,0.0001
102.0,0.013806567280437564,0.008454152069576355,0.008926006097860487,0.00518520499787553,0.00048805612371635926,0.00032689470263568563,0.0001
103.0,0.02500916641036363,0.010091375176978683,0.008919588835860484,0.006469047311643835,0.001608957748599957,0.00036223278638071454,0.0001
104.0,0.013016509602760901,0.005547043163869239,0.008708803303182227,0.005267100486076855,0.0004307706295294151,2.799426572209909e-05,0.0001
105.0,0.009042333216975413,0.005764188605033714,0.008820115813495465,0.005741745562279528,2.2221739055857707e-05,2.244310987499884e-06,0.0001
106.0,0.00983784515809686,0.005386920583662185,0.009797824485404632,0.005353876942015558,4.002059895566492e-06,3.3043622555195557e-06,0.0001
107.0,0.009143458897345273,0.005158533746735843,0.009036640588261168,0.005095802434568126,1.0681831644017869e-05,6.273133803832671e-06,0.0001
108.0,0.009021215729300498,0.0068324636173788455,0.008840953143857796,0.006108880848593701,1.802625903307485e-05,7.235827045884486e-05,0.0001
109.0,0.009696128152330001,0.00637722291695659,0.009148986659458845,0.005919696691953646,5.471414751731854e-05,4.575261830963062e-05,0.0001
110.0,0.010602678593500312,0.010081481197391934,0.00849952187481709,0.004868699539525058,0.00021031567620970597,0.0005212781680538859,0.0001
111.0,0.02437241451165159,0.013462283805483147,0.008548163074996855,0.0057517839546080505,0.001582425154866084,0.0007710499929341414,0.0001
112.0,0.015289859540741364,0.012147299129163054,0.009702813973444439,0.008047986616224289,0.0005587045553760027,0.0004099312508355659,0.0001
113.0,0.009581982249101973,0.005084787443713822,0.009004392345605901,0.005070672771326996,5.7758994866639494e-05,1.4114670083337182e-06,0.0001
114.0,0.008580470457832683,0.005346810053212136,0.008551101860747494,0.005334949948937948,2.936857984928908e-06,1.1860054675331553e-06,0.0001
115.0,0.008483072310915949,0.005184764028858066,0.00844972287707714,0.0051143209536029565,3.3349424429631777e-06,7.044309990833142e-06,0.0001
116.0,0.009116017143301914,0.006905399162652443,0.008725713192937766,0.0068461862212056196,3.903039316991661e-05,5.921287297733721e-06,0.0001
117.0,0.008830720764180228,0.0053770805931532845,0.008555443543420456,0.004906293112443128,2.7527722065004216e-05,4.707874793734179e-05,0.0001
118.0,0.010098758395266461,0.009073098352020937,0.008190644491422401,0.0057458894636542935,0.0001908113916612836,0.00033272089230166956,0.0001
119.0,0.024837146592809282,0.014092476074234892,0.008771130625851255,0.004449146044659848,0.0016066015966958026,0.0009643330058357836,0.0001
120.0,0.01470272348317435,0.005710728303910141,0.008299759056837311,0.005532085546070958,0.0006402964559310619,1.786427610855489e-05,0.0001
121.0,0.010680066182053844,0.005516992414107326,0.01059121262081025,0.005497648269639479,8.885358119870488e-06,1.934418981181392e-06,0.0001
122.0,0.008689486820509316,0.0057022655419948646,0.008661017632279498,0.005677976088648674,2.8469223906094156e-06,2.4289516241952024e-06,0.0001
123.0,0.008608077878679924,0.005597489681760874,0.008400598510257077,0.0054978779191204395,2.0747935049169582e-05,9.961185371029424e-06,0.0001
124.0,0.008605055894779286,0.005211311574393338,0.008422245415711285,0.005127538074397427,1.828105228041742e-05,8.377354610373027e-06,0.0001
125.0,0.010751330364741315,0.01418256606182566,0.008681912855871641,0.007365427717152727,0.00020694175059567967,0.0006817138299328966,0.0001
126.0,0.01989317498686177,0.011152712795805483,0.008414554129886955,0.006009543651821905,0.0011478620788023424,0.0005143169172766369,0.0001
127.0,0.011455915796138735,0.004720085422367073,0.009017731837972985,0.004669643500245918,0.00024381839473232013,5.044187603720743e-06,0.0001
128.0,0.008493172819147583,0.0060867087764275105,0.008457933523993055,0.006078959124204595,3.5239254294446932e-06,7.749737423654395e-07,0.0001
129.0,0.008326254762875135,0.00556883103376805,0.008304491332527043,0.0055390061527567135,2.1763433224184204e-06,2.9824881011336056e-06,0.0001
130.0,0.008243387425996701,0.004888471551083621,0.00805068387807169,0.004853673205690047,1.9270351480677984e-05,3.4798320704546214e-06,0.0001
131.0,0.008236607988528594,0.005796170125712955,0.008067009962086456,0.005292859374442428,1.6959801942554773e-05,5.0331078043524405e-05,0.0001
132.0,0.015097791034705944,0.009601565595105511,0.008145199176530579,0.004605553110975725,0.0006952591961642349,0.0004996012464513206,0.0001
133.0,0.01665967779302684,0.007000009909048308,0.007988207006464684,0.0060159453867834395,0.0008671470746305598,9.840645234106454e-05,0.0001
134.0,0.008716465614340248,0.005366515264782265,0.008312927007726246,0.005354581158799493,4.035386144364359e-05,1.1934078703812341e-06,0.0001
135.0,0.008369842730143332,0.00569566633937028,0.008348349174572396,0.005689412882192341,2.1493501303834123e-06,6.253499866330439e-07,0.0001
136.0,0.008038362528531849,0.005364422667622793,0.007977702564718688,0.005255857960612557,6.065995854448243e-06,1.0856468004159077e-05,0.0001
137.0,0.008397477702257617,0.0049704683913763216,0.008287938446885464,0.00490523129542202,1.0953922760318234e-05,6.52370457407839e-06,0.0001
138.0,0.009547751710048678,0.01388608880154009,0.008275977746546013,0.006896024753547533,0.00012717738864510844,0.0006990063984316166,0.0001
139.0,0.01977446579965727,0.010424794090048085,0.007913729469607096,0.00505659003703426,0.0011860736283643655,0.0005368204146757163,0.0001
140.0,0.009914505123236593,0.006019153364587925,0.008278103360320475,0.0059788727131379945,0.00016364017254156334,4.0280633002997775e-06,0.0001
141.0,0.008205841168850635,0.004785825472541887,0.008183782215245329,0.00478174358869546,2.205892822892202e-06,4.0818639180409424e-07,0.0001
142.0,0.00803980167640729,0.005582369666846987,0.007996146432694683,0.005493045930661043,4.3655282018934445e-06,8.932376091077725e-06,0.0001
143.0,0.007779642212864622,0.005088534843270125,0.007692422868800449,0.004985546990421368,8.721933115137348e-06,1.0298782549818637e-05,0.0001
144.0,0.007928598193801307,0.005713734618494746,0.007475479184422441,0.00554470140019346,4.531190808291444e-05,1.6903324059134376e-05,0.0001
145.0,0.010322453230364055,0.011910954992630129,0.009526474819851413,0.010098393371320917,7.959784688100844e-05,0.00018125616062757374,0.0001
146.0,0.020528820786870947,0.016179443343754003,0.008938498584906336,0.005352494870473696,0.0011590322101131185,0.0010826948161983345,0.0001
147.0,0.012564779933136604,0.00498191850984695,0.007692603817354846,0.004739568355684897,0.0004872176109919843,2.4235024131717736e-05,0.0001
148.0,0.00742793203839887,0.005910047914651454,0.007364825312137578,0.005906199373428123,6.310669856861965e-06,3.8485692139263325e-07,0.0001
149.0,0.007634009911112915,0.0043717451215948035,0.00762130970346016,0.004360115935901281,1.2700220103480832e-06,1.1629253900435442e-06,0.0001
150.0,0.008800944091070639,0.005576065746438893,0.008616825457639999,0.005534531986117703,1.841186200257631e-05,4.153382692879054e-06,0.0001
151.0,0.007812717813446212,0.004642640071601872,0.007754046353890585,0.0045287767194917145,5.867146435794498e-06,1.1386334919797471e-05,0.0001
152.0,0.00783448428324174,0.006694359667833006,0.00742304764046384,0.0065649137993408005,4.114366512621522e-05,1.2944591684383628e-05,0.0001
153.0,0.008156516946111619,0.006515207320498498,0.0074236541569884145,0.005309203369333949,7.328628193293383e-05,0.00012060039719269044,0.0001
154.0,0.016138248126746347,0.011091116416211725,0.007668949578407491,0.006342223186694871,0.0008469298584889476,0.00047488934065531633,0.0001
155.0,0.01634077516120269,0.004908767165903097,0.007594152030893366,0.0045793123933645695,0.0008746623214062015,3.294547554044633e-05,0.0001
156.0,0.007919542196956116,0.005321618471544033,0.007797513564612841,0.005311235112764052,1.2202860967967246e-05,1.0383315035327432e-06,0.0001
157.0,0.007561607925730479,0.007150919865476751,0.007529394596100058,0.006798344065062206,3.2213360920156197e-06,3.52575757362132e-05,0.0001
158.0,0.008566606214434393,0.006702143923879327,0.008492283597460851,0.006695702902444158,7.432263788280212e-06,6.440997178791988e-07,0.0001
159.0,0.007300202104709117,0.004465334778619713,0.007195440044142977,0.004422794541995158,1.0476205833472216e-05,4.254023624262952e-06,0.0001
160.0,0.007931955827315495,0.0067413347146586125,0.007516386554813477,0.005942652735273935,4.15569252785233e-05,7.986819498380345e-05,0.0001
161.0,0.00843998616602792,0.006051542347041304,0.0074441650864008205,0.00579749986978539,9.958210442311569e-05,2.5404240981285212e-05,0.0001
162.0,0.008333126045667726,0.005718384224839279,0.007698733000932286,0.0045373549168740285,6.343930346301526e-05,0.00011810293075833247,0.0001
163.0,0.013825290594265925,0.009765875815548861,0.008034708190329481,0.004418664341583457,0.0005790582467780322,0.0005347211477020809,0.0001
164.0,0.0161585359577961,0.006288362177391386,0.0071305818213333455,0.005282012266969502,0.0009027954111364132,0.00010063499500369688,0.0001
165.0,0.008358945739204135,0.004816283494377202,0.007104095974147013,0.004806132001795949,0.00012548497934707656,1.0151493989603523e-06,0.0001
166.0,0.007238384042870518,0.004365539819444255,0.0072263657982080485,0.004362487966409424,1.2018265332120177e-06,3.051875706814504e-07,0.0001
167.0,0.006934072629683479,0.005609448642082748,0.0069054012892300135,0.004798058904679092,2.867134086496014e-06,8.113897082389387e-05,0.0001
168.0,0.007653586132309839,0.0049164779517925725,0.0075076559196196775,0.004833646770283302,1.4593023822771349e-05,8.283118508982238e-06,0.0001
169.0,0.008608547287044254,0.007871308498588997,0.008403123411467265,0.00783279929883968,2.0542384573776843e-05,3.850927096389381e-06,0.0001
170.0,0.008732190013694758,0.0057760401362869935,0.008161809123995065,0.004769088782953894,5.703809150726468e-05,0.00010069513253141592,0.0001
171.0,0.012997761374178256,0.009014203699185918,0.007025688314601306,0.0048156373240705475,0.0005972073019594721,0.0004198566257172346,0.0001
172.0,0.014872965521970006,0.005524056762940091,0.007981579091907467,0.005289582701413384,0.0006891386419093114,2.344739940836443e-05,0.0001
173.0,0.007286012086988568,0.004975038188441981,0.0071851594475734,0.004971069706757629,1.0085265505789247e-05,3.9685040042482755e-07,0.0001
174.0,0.007851570783679365,0.006443166469615952,0.007843601502216363,0.006439988876166181,7.969312108063554e-07,3.177591857916863e-07,0.0001
175.0,0.007417724872344742,0.0041822158568919545,0.007372383116133952,0.004165297728201914,4.534174360318364e-06,1.6918060865052883e-06,0.0001
176.0,0.007512507878958975,0.005569590866167528,0.007339208492978884,0.005414997892593841,1.7329938105089452e-05,1.545930007332949e-05,0.0001
177.0,0.007493454238739832,0.004760083240202173,0.007167898457347326,0.0044186593342633385,3.255557815159548e-05,3.414238625044958e-05,0.0001
178.0,0.008561515470850182,0.006897153088397153,0.007587603022501626,0.006016612497323783,9.739124938497884e-05,8.805406202380866e-05,0.0001
179.0,0.012092113852398766,0.010582362896432981,0.007131803922288139,0.005242936885442773,0.0004960309863712993,0.000533942602015642,0.0001
180.0,0.016039006398622054,0.005261618442253871,0.006880161271613305,0.004560448238346265,0.0009158845145077064,7.011702004702763e-05,0.0001
181.0,0.007294723344767257,0.00489301587316463,0.0069424615056439916,0.004889260287251013,3.5226182898882926e-05,3.755614080255251e-07,0.0001
182.0,0.006749713017853438,0.004965197605096136,0.0067416633999624765,0.004961535828588364,8.049589401020254e-07,3.661752067890479e-07,0.0001
183.0,0.006813570997105543,0.004603461387750369,0.006806291546193753,0.004562243654510625,7.27944069676861e-07,4.1217779538525285e-06,0.0001
184.0,0.006954465502746972,0.005440502881312289,0.006903709338749691,0.005420918373434251,5.075617692722441e-06,1.9584512866939894e-06,0.0001
185.0,0.007819420909437238,0.004648870320639266,0.007249667827716702,0.004326203467445529,5.697530742924506e-05,3.226668770114965e-05,0.0001
186.0,0.006936147301150573,0.005680826300958483,0.0065918608465660505,0.004945332254841074,3.442864645800802e-05,7.354939969541869e-05,0.0001
187.0,0.01012627387797618,0.008608631861951243,0.006725158308566434,0.004578105187820772,0.0003401115511551231,0.00040305268450559727,0.0001
188.0,0.025910225240856843,0.009169701783687229,0.007321391454095782,0.005180897869909385,0.00185888338754841,0.0003988803815451398,0.0001
189.0,0.009011796597094493,0.00523663572216043,0.007237180191847945,0.00521801264224005,0.00017746163671013892,1.8623107390302302e-06,0.0001
190.0,0.008501486386545161,0.0041611346567794255,0.008486766759194466,0.0041575040593856685,1.4719627510793246e-06,3.630578088983974e-07,0.0001
191.0,0.006539295276749844,0.00404681268861229,0.006532480106022666,0.004043201107344742,6.815193551949593e-07,3.611533620092093e-07,0.0001
192.0,0.006561136997090182,0.004194942070348362,0.006531249065249009,0.0040413889177207335,2.988791150028854e-06,1.535531506225191e-05,0.0001
193.0,0.006851933850813417,0.004416220643252599,0.006764618608535562,0.004326727232421451,8.73152501894465e-06,8.949334754152541e-06,0.0001
194.0,0.007118527830323809,0.0050306223267699976,0.006682406536893218,0.004721226771820879,4.3612127387840316e-05,3.0939549113434806e-05,0.0001
195.0,0.006942332727513767,0.004483010089566903,0.006567597939954446,0.004013205849033837,3.747347720036097e-05,4.69804308930943e-05,0.0001
196.0,0.008773954564844352,0.005304411613195001,0.007151728302269102,0.005122757473051514,0.00016222262648409594,1.816540535612519e-05,0.0001
197.0,0.006992224359209709,0.0047413872168057545,0.006627538897362063,0.0041707653570714764,3.6468545193438786e-05,5.706218585885013e-05,0.0001
198.0,0.008522418211114489,0.006788695347273971,0.006759010777898905,0.004285567723669483,0.00017634074252251226,0.00025031275555885375,0.0001
199.0,0.009281122764602827,0.005548062164672272,0.008018325524597773,0.005416198821540691,0.00012627972326661256,1.3186331707000835e-05,0.0001
200.0,0.00720997311066335,0.005890414878455359,0.006655700894067864,0.005055065278301123,5.54272236339704e-05,8.353495740449232e-05,0.0001
