Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m),Evaluation Seed Start,Evaluation Seed End
ACT + Detector,0.594,0.5632592745396628,0.6240212948650526,0.0,0.0,0.0,not_applicable,,,,113.714,109.28687500000001,118.14352499999998,0.816236121516984,1000,594,0,0,544,0,0,metaworld,True,full,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004,6000042,6001041
