benchmark,threshold,task_macro_precision,task_macro_recall,task_macro_f1,micro_precision,micro_recall,micro_f1,predicted_positive_rate,precision_constraint_satisfied,selected,task_macro_auroc,task_macro_auprc,task_macro_ece,micro_auroc,micro_auprc,micro_ece
MT10,0.01,0.3122981223026603,1.0,0.47378535581755443,0.3147128658780021,1.0,0.4787552842085075,0.996972902766285,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.02,0.31758973371770444,0.9998624484181569,0.47995681909855287,0.3202771629294582,0.999899849774662,0.48515476942514213,0.9795540006913094,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.03,0.32249674410466145,0.998623754110268,0.48545611902149244,0.3250760538896132,0.9988315807043899,0.490511906225665,0.9640623854364152,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.04,0.327507162261454,0.9967298019061965,0.49090827165039447,0.3298178967013793,0.9970288766483058,0.4956683373717927,0.9484869751023871,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.05,0.33328231314917284,0.994152262666951,0.49714804103742843,0.33520087301855167,0.9946586546486397,0.5014220561754261,0.9310366498727363,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.060000000000000005,0.33861217255479137,0.9909813203783079,0.5027453821740283,0.3401364437627344,0.9919879819729595,0.5065761995277751,0.9150632129128217,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.06999999999999999,0.3437932766983204,0.9870032962967684,0.5079261183600129,0.34480269209720427,0.9885494909030212,0.5112745605856556,0.8995506488881441,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.08,0.3490980569245442,0.9831230855902746,0.5131057615098784,0.34952203835538553,0.9850442330161909,0.5159648877386864,0.884258046946193,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.09,0.3546208935736712,0.9795842943078888,0.5184653665343939,0.3543582265819886,0.9816391253546987,0.5207374087979032,0.869174932702077,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.09999999999999999,0.35976626867689604,0.9753523395535479,0.5232781745058628,0.35895487634500844,0.9778000333834085,0.5251315518184181,0.8546888583967907,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.11,0.3648872672509586,0.97197096548821,0.5281378404440344,0.3635582562352912,0.9746953763979302,0.5295835449466735,0.8411873762713284,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.12,0.3697981623275586,0.9679478359174585,0.53260622627983,0.3679369417242339,0.9708229010181939,0.5336306001302835,0.8278744330739177,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.13,0.37494735758060205,0.9638517347219713,0.5372336913779789,0.37255935996707223,0.9669504256384577,0.5378780141317164,0.8143415277937803,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.14,0.37992214352655174,0.9599081029440899,0.5416607944534156,0.37709504510393516,0.9629110332164914,0.5419512424256658,0.8011857003697458,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.15000000000000002,0.3852422192949005,0.9546077895454994,0.5461811675095898,0.38200018636103455,0.9580036721749291,0.5462037724357144,0.7868672162227274,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.16,0.39019577292733765,0.9493692410361916,0.550262527538567,0.3865455185581389,0.9529627774995827,0.5499980732919733,0.7735228498706413,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.17,0.3952014571509099,0.9431017853004672,0.5540940157707446,0.3911526634399261,0.9469537639793023,0.5536233581201085,0.7595919179646176,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.18000000000000002,0.4000142383007578,0.9369119505978742,0.5576678232835698,0.395577257675254,0.9411450509096979,0.5570275530264861,0.7464884624650417,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.19,0.40519336538196854,0.9307896090989194,0.5615627252790951,0.4004688192330232,0.9353363378400935,0.5608198722952822,0.7328193901813116,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.2,0.41079950686033645,0.9258305615955512,0.5660006185031039,0.4057831746309077,0.9303955933900852,0.5651023449618298,0.7194017031349834,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.21000000000000002,0.41529336250296256,0.9195248902117162,0.5690209396787994,0.41001451378809867,0.9242196628275747,0.5680314330560029,0.7072514166605566,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.22,0.4199940975504723,0.9126621830903201,0.5720875310224594,0.41451167840287095,0.9177098981806042,0.5710783804557824,0.6946507316357847,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.23,0.4239677777625729,0.9051173311327851,0.5742428260502047,0.4183463721429667,0.9104323151393757,0.5732723737453361,0.682825151093002,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.24000000000000002,0.4283013197865436,0.8978734176928569,0.5767148325988435,0.42252553331042886,0.9032214989150392,0.5757269467703667,0.6707167621581422,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.25,0.4325717241498911,0.8901870104114626,0.5790249865710324,0.42686709615843477,0.8958437656484727,0.5782159017453136,0.6584722062196897,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.26,0.436867194762502,0.8828828285393623,0.5813065691964423,0.43099371639567274,0.8884326489734602,0.580417216448753,0.6467723182956081,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.27,0.44125575030171194,0.8749802068593949,0.583471380254989,0.4351842686990663,0.8806543148055417,0.5825135526039769,0.6349362633679337,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
MT10,0.28,0.44549769466076955,0.8675297825190071,0.5855484858575892,0.439352194072979,0.8730428976798531,0.5845393891304106,0.6234772862963622,False,False,0.7791110536127733,0.6276850732692097,0.11211885954364945,0.7837451309960443,0.6363370290672113,0.10958409765529535
