method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,episode_specification_sha256,episode_bank_sha256,metaworld_task_sha256,retry_specification_sha256s,retry_task_sha256s,Profile,noise_level,Benchmark Eligible
REIM (ACT + Detector + Recovery),13,8200055,metaworld,True,52,0.14498402000026545,1,1,1,34,0.15855789184570312,task_success_while_recovery_active_per_intervention,True,False,,99316ee8d94048c280a0b5f9ec3053700a5ccd96cc523832f536abb892be35bf,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,6943489118fc060756e24fd47685e2c10173293d54af0af7e8afa9e287c9c5f1,,,custom,0.2,False
REIM (ACT + Detector + Recovery),14,8200056,metaworld,True,53,0.1297902719998092,1,1,1,40,0.15557144582271576,task_success_while_recovery_active_per_intervention,True,False,,d9a494a817eb5f473be072522db529ef6cfc9611ff46bf4082beaea009211998,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,acfaed29b052207b47b4b7fa76672795fd08de3add8565db05f141de82ece90b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),15,8200057,metaworld,True,53,0.14960058299766388,1,1,1,34,0.12514081597328186,task_success_while_recovery_active_per_intervention,True,False,,799f037fa7ee362f6ca1849b1a8710c40dd5ba8c09b05352dd224f997caa5b87,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,6338b57c8983138382fa5c9ee7bb2d2c200be44368697f7ffa8216ea26ddccaf,,,custom,0.2,False
REIM (ACT + Detector + Recovery),16,8200058,metaworld,True,54,0.13721698800145532,1,1,1,39,0.1522325873374939,task_success_while_recovery_active_per_intervention,True,False,,94a5c50d02f60805d36b5fa2a2b2ed238d0427658972ea1ab72462a4405c0c65,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,15a9adece7ebea14bdf37f5376e274c6dce4711281025cf35060933ba9ab8ad3,,,custom,0.2,False
REIM (ACT + Detector + Recovery),17,8200059,metaworld,True,59,0.12342962099864963,1,1,1,51,0.5316729545593262,task_success_while_recovery_active_per_intervention,True,False,,3d20bfafe363ad6c5e583226acda0d94f99f8d8134560b14fde08784bd1f70ca,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,ba19e0623fe05add91e00811bacb33e27305f5fcb6549be6f6278ebce6046101,,,custom,0.2,False
REIM (ACT + Detector + Recovery),18,8200060,metaworld,True,55,0.11972245200013276,1,1,1,46,0.2840074300765991,task_success_while_recovery_active_per_intervention,True,False,,a460044cb8d61ce5aea6fefff360d95f74b88f0a74ffbb5ac4fbff126eb1b834,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,342b72dafe0e47ecf8a937cb01e62ac02c2d77bf93dafca59574cbbbfc4ad77b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),19,8200061,metaworld,True,57,0.13503715199840371,1,1,1,44,0.30700457096099854,task_success_while_recovery_active_per_intervention,True,False,,e5906c11343f46442ec04defad04a472e543f4e82f8beb2bc98b3177664e419b,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,2eb279a724955c1a9d173681940490ec9cc8ed4fdc15a95533884a23d4ccdb4e,,,custom,0.2,False
REIM (ACT + Detector + Recovery),20,8200062,metaworld,False,200,0.4877083360006509,1,0,1,150,0.9932454228401184,task_success_while_recovery_active_per_intervention,False,True,timeout,0cd5744a64e9e21a91c805ab5fac657261155957ecacffba9bd625e484d50892,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,b8e45a2f8f553d53c6eef0305347f910b9999bcae6df6ccaf0eaee6ac864e670,,,custom,0.2,False
REIM (ACT + Detector + Recovery),21,8200063,metaworld,True,55,0.12058538500059512,1,1,1,46,0.2449294626712799,task_success_while_recovery_active_per_intervention,True,False,,3de6feb9a50a0c4fba7b11656b6712d31ed83f87cb354496e8c99b599f2e2f9e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,342b72dafe0e47ecf8a937cb01e62ac02c2d77bf93dafca59574cbbbfc4ad77b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),22,8200064,metaworld,True,56,0.11664349800048512,1,1,1,49,0.41890233755111694,task_success_while_recovery_active_per_intervention,True,False,,835d06901c5aad171778ae8fdd2167101ebdd88e0bceacec63a82043a4ac31ce,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,acfaed29b052207b47b4b7fa76672795fd08de3add8565db05f141de82ece90b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),23,8200065,metaworld,True,61,0.13139746899832971,1,1,1,53,0.21959757804870605,task_success_while_recovery_active_per_intervention,True,False,,1e4f3b7358cd64afc49bafcf4314f5529b2c8375fc5b8b0833bc802712b9324a,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,0f719f94ef165c0b816b8b10c3f4f5fcf802c9f5a25141035590310315749280,,,custom,0.2,False
REIM (ACT + Detector + Recovery),24,8200066,metaworld,True,56,0.12669586500123842,1,1,1,46,0.31441783905029297,task_success_while_recovery_active_per_intervention,True,False,,9627511e09c2593056d05dd8022daf5b6b65913e17c5cb90efd42c57dc533cac,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,2eb279a724955c1a9d173681940490ec9cc8ed4fdc15a95533884a23d4ccdb4e,,,custom,0.2,False
REIM (ACT + Detector + Recovery),25,8200067,metaworld,True,58,0.11698685100054718,1,1,1,52,0.5745000839233398,task_success_while_recovery_active_per_intervention,True,False,,48f032e43b659b5395ac6c7549d040ddb02a3e39dffb2ae53d8c8900c8c08af1,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,ba19e0623fe05add91e00811bacb33e27305f5fcb6549be6f6278ebce6046101,,,custom,0.2,False
REIM (ACT + Detector + Recovery),26,8200068,metaworld,True,51,0.1204396489993087,1,1,1,40,0.29280468821525574,task_success_while_recovery_active_per_intervention,True,False,,ba066cb1b9dada40620ba28e4b5e191349dd21b0e447264654205ce7395ca53e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,504c23f653f6cdee9d659d9320b164606b319d4f0e9cdf0f3a87e2fc7a98160a,,,custom,0.2,False
REIM (ACT + Detector + Recovery),27,8200069,metaworld,True,57,0.1384553940006299,1,1,1,44,0.21526943147182465,task_success_while_recovery_active_per_intervention,True,False,,99977567dba3b10d92649d3574cb7fbe15da2ba9e7592ef18e63325123e58afc,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,f82ceac6f8787ac22c378edc1f141cedcc86bf9309b43f1aff6633ae0a963abb,,,custom,0.2,False
REIM (ACT + Detector + Recovery),28,8200070,metaworld,True,51,0.11261057999945479,1,1,1,43,0.2768835127353668,task_success_while_recovery_active_per_intervention,True,False,,f72c4a7f1ddd06ab9e65a54ce987ffbc0c785694b44d930f2a6d44c2dcf63edc,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,504c23f653f6cdee9d659d9320b164606b319d4f0e9cdf0f3a87e2fc7a98160a,,,custom,0.2,False
REIM (ACT + Detector + Recovery),29,8200071,metaworld,True,58,0.15770403100032127,1,1,1,41,0.16262665390968323,task_success_while_recovery_active_per_intervention,True,False,,d0b017b2c668ccf71a36100921253c2ead694e798347a4ca5c46d879a1edbb17,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,f6a9ed9055e00c868d6771022c2c557a6a48990bdacbed585d07cde857d4755a,,,custom,0.2,False
REIM (ACT + Detector + Recovery),30,8200072,metaworld,True,54,0.1170388210011879,1,1,1,47,0.3169043958187103,task_success_while_recovery_active_per_intervention,True,False,,02f267c5b7dad9c741fbd80812e957dce31866e5fcd725d42960d07258c219ea,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,c40fedd273cade53989af8adc3ca66d02f2d92ca4d97b2f6391a0dd0ab6dbca3,,,custom,0.2,False
REIM (ACT + Detector + Recovery),31,8200073,metaworld,True,50,0.15363026699924376,1,1,1,28,0.13146542012691498,task_success_while_recovery_active_per_intervention,True,False,,66d649e7199aa4e25cafef92b0e9a65d54ff74f903a406c93642a2a38e98b5c4,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,56b7f182edcfeefa9301e1edd53d7f36e4418de7e6df1b54b0f0c298cde1b3cd,,,custom,0.2,False
REIM (ACT + Detector + Recovery),32,8200074,metaworld,True,61,0.1251841859993874,1,1,1,54,0.22001327574253082,task_success_while_recovery_active_per_intervention,True,False,,55c25290060bfb64eaaa394804845e24d37039609738fbefa0a178eebdab5048,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,custom,0.2,False
REIM (ACT + Detector + Recovery),33,8200075,metaworld,True,62,0.15479912500086357,1,1,1,46,0.2053881287574768,task_success_while_recovery_active_per_intervention,True,False,,11500f5d0076055309ee6d161c33ec224e3f47697bdd5ed7275c9a73ca3ca70f,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,c5023b3d25031a103b9549b6e8c83ba09d69e708ef117c31128a38e03616e5d8,,,custom,0.2,False
REIM (ACT + Detector + Recovery),34,8200076,metaworld,True,55,0.13288866599759785,1,1,1,42,0.29391926527023315,task_success_while_recovery_active_per_intervention,True,False,,b76aea847e2cd0d486a51cb5398ac7862f3a1f98762cf456a9196b818e1d5c19,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,aa1f17aacdf569c3a2930a2ebbf742ff43f8d3acfc772731a5c344cabcd52570,,,custom,0.2,False
REIM (ACT + Detector + Recovery),35,8200077,metaworld,True,59,0.12506119899990153,1,1,1,51,0.2405105084180832,task_success_while_recovery_active_per_intervention,True,False,,1c1f7ff39cae9c04980bcc9786d43b99ca6c7e347a841c1d521c73e4e5c46609,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,524e161a612d94c222d06154bcd0129d0851b8fad51ae883abbef6e86d43cbb0,,,custom,0.2,False
REIM (ACT + Detector + Recovery),36,8200078,metaworld,True,63,0.13913020499967388,1,1,1,55,0.16134440898895264,task_success_while_recovery_active_per_intervention,True,False,,6c3d1463a86d6174e53b9e9bc1fc4d6e0dbab988bfcc474b3876e71aa44a63ed,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,1c856fdcb5da12c3fa2d15b38741aa980fa3a47e64fb99f8635817590128f9ea,,,custom,0.2,False
REIM (ACT + Detector + Recovery),37,8200079,metaworld,True,54,0.13948345099925064,1,1,1,41,0.280967116355896,task_success_while_recovery_active_per_intervention,True,False,,c226c5f5165241755e937071cb269b70e3ab7ac72fd4228dd877ecc10824eac8,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,342b72dafe0e47ecf8a937cb01e62ac02c2d77bf93dafca59574cbbbfc4ad77b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),38,8200080,metaworld,True,57,0.13201625700094155,1,1,1,48,0.20808441936969757,task_success_while_recovery_active_per_intervention,True,False,,73bc7ef536990da1cb41f1759ff0a12ddd599e16d53592538e04cab8a7d380fc,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,0f719f94ef165c0b816b8b10c3f4f5fcf802c9f5a25141035590310315749280,,,custom,0.2,False
REIM (ACT + Detector + Recovery),39,8200081,metaworld,True,54,0.14871361200130195,1,1,1,37,0.1803283542394638,task_success_while_recovery_active_per_intervention,True,False,,3dc33cb91d9e3cb445ccbf320aed8c80b7c407a9d44236de3630724c74b8a2ef,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,38329c6b97bbe7d133bf007c22742dca5f0cd7258f8d7199135c6c2371ae591d,,,custom,0.2,False
REIM (ACT + Detector + Recovery),40,8200082,metaworld,False,200,0.5028379830000631,1,0,1,150,0.9987149238586426,task_success_while_recovery_active_per_intervention,False,True,timeout,48ad221c9847c815061815969dad61b4b1ad5d0dffc9af0116404c465ce4ae4a,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,5d73f28d4d24cdbcb36a5e5cd61ec1a82f7287ce56d88da8cea912ed757b164c,,,custom,0.2,False
REIM (ACT + Detector + Recovery),41,8200083,metaworld,True,61,0.12662804999854416,1,1,1,54,0.2630665600299835,task_success_while_recovery_active_per_intervention,True,False,,f78d7cf947eb652d2a894728bd022dd7e5289da6d63978f1638a2d01c27917ae,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,custom,0.2,False
REIM (ACT + Detector + Recovery),42,8200084,metaworld,True,62,0.1283903770017787,1,1,1,55,0.34285715222358704,task_success_while_recovery_active_per_intervention,True,False,,1b3d74f782256337262474224d98bc3a2b01c15377dc3ac74e9742e1427afbf8,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,524e161a612d94c222d06154bcd0129d0851b8fad51ae883abbef6e86d43cbb0,,,custom,0.2,False
