run_fingerprint,benchmark,condition,task_name,task_id,task_variant,method,success,intervention_count,recovery_success,steps,paired_episode_id,episode_seed,task_payload_sha256,max_failure_probability,trigger_step,attempt_count,recovery_steps_total
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,0,MT-REIM,0,0,0,500,00-0000-544af2449e9a,42,544af2449e9add2b9cd16d9f72aa365fa18c03ef5e1391e8b7a8eab1c928d2d5,0.41732656955718994,-1,1,0
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,1,MT-REIM,1,1,1,276,00-0001-96a17741a324,43,96a17741a324c195de87602cf847511c415b9d2824c6debe59d90bb5118c3390,0.671678900718689,244,1,32
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,2,MT-REIM,0,2,0,500,00-0002-29f33b963e4e,44,29f33b963e4e54ccdb63961996af3411570838b12fc3d21e8140ae14117e60c4,0.8341355323791504,16,1,475
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,3,MT-REIM,0,0,0,500,00-0003-46156b6a7b55,45,46156b6a7b55debfd6e0d00f920bd3b15f1d5dfe619fecccacaf360ed7f0ecde,0.5079086422920227,-1,1,0
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,4,MT-REIM,1,1,1,134,00-0004-155c6e32ef87,46,155c6e32ef873e1f5c6c6c8e741b77794e69890d9b9526cdf0b028517c5127eb,0.6490946412086487,106,1,28
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,5,MT-REIM,1,0,0,354,00-0005-bc65f1c36808,47,bc65f1c36808c99cc648d755af1b80598c3b3c46095e98af17bd1168ad5374cc,0.4624301493167877,-1,1,0
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,6,MT-REIM,1,0,0,359,00-0006-32673d8ca346,48,32673d8ca34676987cd39ac7e2b10043d7546a805721acab0daee5a1954f9775,0.4609791040420532,-1,1,0
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,7,MT-REIM,1,0,0,330,00-0007-f6b3831b8af9,49,f6b3831b8af9412f00b31756ce7e039d7c9954d348d4b4e897c7b47a96a20b48,0.43564510345458984,-1,1,0
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,8,MT-REIM,0,0,0,500,00-0008-fcce8f48f9da,50,fcce8f48f9dadb98d71ea8cf308f4795f4cd4b8f33b0a780a11a93adbf05edd6,0.6191928386688232,-1,1,0
616ce78a01639a12f5f88c7789ed2ed562c88155d80d2f1a28e861f12acf4b35,MT10,robustness_noise_10,reach-v3,0,9,MT-REIM,1,0,0,369,00-0009-0e15d0c915a0,51,0e15d0c915a093aa5c6b2aa33517cacfeed694cdde89bde42cec2159d5a298d1,0.4250084161758423,-1,1,0
