Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m),Episode Bank SHA256,Episode Bank File SHA256,Episode Offset,CRN Episode Specifications Verified
REIM (ACT + Detector + Recovery),0.77,0.7069169563469642,0.8229065674093119,0.02127659574468085,0.0,0.07409722222222209,task_success_while_recovery_active_per_intervention,0.02127659574468085,0.003765768038596788,0.11112981041629325,88.125,79.759625,96.891375,0.35751423049998265,200,154,47,1,47,47,1,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,019094ae41e71d614c794388d7c18a9ab0004e4ac9ca350ff26d147d75d95fb3,0,True
