Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level,Action Noise Std,Observation Noise Std,Object Impulse Std (m),Episode Bank SHA256,Episode Bank File SHA256,Episode Offset,CRN Episode Specifications Verified
ACT + Heuristic Recovery,0.86,0.8051011913429243,0.9013301736654437,0.8157894736842105,0.7516767557134711,0.8750215517241378,task_success_while_recovery_active_per_intervention,0.8157894736842105,0.7466466374702757,0.8693640231489522,75.305,68.41475000000001,82.61512499999999,0.2064158029999817,200,172,152,124,152,152,124,metaworld,False,custom,0.2,0.08000000000000002,0.005000000000000001,0.020000000000000004,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,63679756c58e9f92045f137509620db649c1f612a4711bf15cd73cb3adbf2fa8,0,True
