method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,episode_specification_sha256,episode_bank_sha256,metaworld_task_sha256,retry_specification_sha256s,retry_task_sha256s,noise_level,noise_percent,action_noise_std,observation_noise_std,object_impulse_std_m,condition_index,Profile,Benchmark Eligible
ACT,10,8000052,metaworld,True,52,0.2974716190001345,0,0,0,0,0.0,,True,False,,672cce3315eff491d4a43ea3d745bfd6ad0abc362cb0b317738df505d0fee17c,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,504c23f653f6cdee9d659d9320b164606b319d4f0e9cdf0f3a87e2fc7a98160a,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,11,8000053,metaworld,False,200,1.2528961099997105,0,0,0,0,0.0,,False,True,object_dropped,ce4882d32353b104c4e0b6270fba704e12c70f1a478bd811751abf0a9b5cd5b7,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,06d355d7aff3b944ab4199c02a94c63d062e5c414c0b195f7b232b607e0ab1ed,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,12,8000054,metaworld,True,52,0.2968749779975042,0,0,0,0,0.0,,True,False,,52d057cf64d85364d6c670a2fdadb9f097cc55529c691f98067927da5006f750,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,742509487aeb71d366f1ddafa1cb12db2f7cfefe17c4ca89c98cffb67c1c8619,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,13,8000055,metaworld,True,61,0.35462684499725583,0,0,0,0,0.0,,True,False,,8cea7666ad98998d9aa6a237e60cfb36d660a337f44a34a04ec215e056a4e998,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,14,8000056,metaworld,True,56,0.3216239430003043,0,0,0,0,0.0,,True,False,,89545fb080e0ad86330bbc4f4d917ec8377edea020bde3c9be1e82eb160a743e,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,64ee837add19202e84553431fdab118462cf5265eeae19a4d044b5a6818f771d,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,15,8000057,metaworld,True,49,0.27109780099999625,0,0,0,0,0.0,,True,False,,938a066ce5a3160b459415f4aed2e54a9428a9ca6ae066d48caa350926b4eef0,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,c40fedd273cade53989af8adc3ca66d02f2d92ca4d97b2f6391a0dd0ab6dbca3,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,16,8000058,metaworld,True,58,0.3274956300010672,0,0,0,0,0.0,,True,False,,dd67c7dbaf96df43e31be6cfcde363eb618f3f2c884b340f20ae2f586783d938,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,942fb6a87dc1e3eb7bf7bb111c97e7096138256b4a9a6b4c62a012fabe8bec38,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,17,8000059,metaworld,True,56,0.3140068769971549,0,0,0,0,0.0,,True,False,,e60ee6eb03dee313f38feb99186ee64223b8d924a4793ca2ac20d9f78726b282,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,0f719f94ef165c0b816b8b10c3f4f5fcf802c9f5a25141035590310315749280,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,18,8000060,metaworld,True,57,0.32440987799782306,0,0,0,0,0.0,,True,False,,5d73dfb3971696fd8d08036c3847feb407bf1678b4ae3a25dec96cf3092aed48,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,b8e45a2f8f553d53c6eef0305347f910b9999bcae6df6ccaf0eaee6ac864e670,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,19,8000061,metaworld,True,58,0.3429811000023619,0,0,0,0,0.0,,True,False,,429302392801008aad074e8ae48b15634d4d9ca2a0667ca7c173dbce120ccf66,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,06d355d7aff3b944ab4199c02a94c63d062e5c414c0b195f7b232b607e0ab1ed,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,20,8000062,metaworld,True,52,0.29928135400041356,0,0,0,0,0.0,,True,False,,c629671c4ebd1d0156baa4dabdc6df72a3af04431ac6f4729d9509f5e3baeddf,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,5e1df472084de78052388a34f03cad3de438ca9b5dc801b5759dd57c66a7482a,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,21,8000063,metaworld,True,56,0.3210849179995421,0,0,0,0,0.0,,True,False,,833f5048bfaa911d5690a63b313cbe94a589c4a0695bd6c5619c092b8ef59210,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,0cda21f8ffacf0a1e40e7b0e858a8e2ddc276972106d4bced99d4404b4a13fd8,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,22,8000064,metaworld,True,56,0.3081060010008514,0,0,0,0,0.0,,True,False,,177b59cf33f11485480f37b11ba1fb2d4945101f9608562d48c269f7e8c3fcec,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,6cb8d983459a8e57d4ae53a86da2394015cabba2d7c306dcaf7b14af979ca230,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,23,8000065,metaworld,False,200,1.227355284998339,0,0,0,0,0.0,,False,True,object_dropped,2d1c11ec2fd92cf3160f88474fbf9be848bc348b8b91c80b3ba5b8f7fd604fc0,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,39001749c902e2ab9d015efb8c7644faffff99810b709d3203dc359d5eacdcbd,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,24,8000066,metaworld,True,54,0.33011796200298704,0,0,0,0,0.0,,True,False,,09688b0e20dc094afc58f92c2353d239493c415f74bf6e8f0b8fbdee18ee9a6e,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,56b7f182edcfeefa9301e1edd53d7f36e4418de7e6df1b54b0f0c298cde1b3cd,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,25,8000067,metaworld,True,61,0.3299324359977618,0,0,0,0,0.0,,True,False,,dddf935bf2815116145232466cbc0d53c3c38237dcecd8b20558502907f72027,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,26,8000068,metaworld,True,52,0.27982732000236865,0,0,0,0,0.0,,True,False,,fc5e73a887f8588ad9990f9826d0987607cad2b949d72f337d62de5114cd5fb4,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,2eb279a724955c1a9d173681940490ec9cc8ed4fdc15a95533884a23d4ccdb4e,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,27,8000069,metaworld,True,50,0.2677610740029195,0,0,0,0,0.0,,True,False,,5c87136df39ffc251ba7c7988e18939d9af6e6a9b0afa03331df9d6ddce75d31,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,15a9adece7ebea14bdf37f5376e274c6dce4711281025cf35060933ba9ab8ad3,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,28,8000070,metaworld,True,47,0.2526499129999138,0,0,0,0,0.0,,True,False,,14e3a3d33aa45144c8d030c7506934553669957b994cd87a9d87118d26b543dd,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,5d73f28d4d24cdbcb36a5e5cd61ec1a82f7287ce56d88da8cea912ed757b164c,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,29,8000071,metaworld,True,51,0.27025642799708294,0,0,0,0,0.0,,True,False,,d9154f9f0c3577155dfd7f855d92a89c62fbb2184baaa6fc021b9cd288989e67,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,5e1df472084de78052388a34f03cad3de438ca9b5dc801b5759dd57c66a7482a,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,30,8000072,metaworld,True,57,0.2971597060022759,0,0,0,0,0.0,,True,False,,f9a0c0ca294deb143be54ec3b9921a4133d6c6e3592e65af706c96c7565a8ad7,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,aba21ef1c98d0573e36116c9757115227fd3793cba96aea7eda95c2547314ca3,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,31,8000073,metaworld,True,57,0.2986620679985208,0,0,0,0,0.0,,True,False,,954ee3f5b21273c07baa84969470f15bb08077e5741c5e18ba9b5bb2ddcfc13a,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,b8e45a2f8f553d53c6eef0305347f910b9999bcae6df6ccaf0eaee6ac864e670,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,32,8000074,metaworld,True,56,0.3007479500010959,0,0,0,0,0.0,,True,False,,e8edd1ea15cd99fa07c29b31ee7ae2c65288447f2cf3f5ffc6ca1dfc7338e032,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,ba19e0623fe05add91e00811bacb33e27305f5fcb6549be6f6278ebce6046101,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,33,8000075,metaworld,True,58,0.30957761100216885,0,0,0,0,0.0,,True,False,,3eeaf09d60fff23a57f3df1ca350b63ee1b148363d1ae981d992d3d5ee52c772,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,8a99d46d6d04afe3e2ef92bb607dde5e178b5c37506006c4f364e345976453b1,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,34,8000076,metaworld,True,56,0.29898641999898246,0,0,0,0,0.0,,True,False,,85ba53f3cddb9b6b56d17002c185f9def3435e9916c385febc085c98dcd49a92,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,4e97203f8ce1a96cef19545d4c4c300d0de39e4f94bd1941cef7ebc3dd48be02,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,35,8000077,metaworld,True,58,0.30646133499976713,0,0,0,0,0.0,,True,False,,c13bb984bf266057025c2ea8b3c782308eb97499654db35f91f4466aaee41034,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,06d355d7aff3b944ab4199c02a94c63d062e5c414c0b195f7b232b607e0ab1ed,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,36,8000078,metaworld,True,61,0.314187721000053,0,0,0,0,0.0,,True,False,,2e5937a787e711a198058bf2c3e87857cb7f20e630c54201ff138be382f40877,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,39001749c902e2ab9d015efb8c7644faffff99810b709d3203dc359d5eacdcbd,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,37,8000079,metaworld,False,200,0.998076850999496,0,0,0,0,0.0,,False,True,object_dropped,3ff2fa6aa9f3b0c7ad4da5fdf196a0347ef63594f9ffb0187b31e995ee046cd1,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,8a99d46d6d04afe3e2ef92bb607dde5e178b5c37506006c4f364e345976453b1,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,38,8000080,metaworld,True,48,0.24295720800000709,0,0,0,0,0.0,,True,False,,8d48c7d45c8a34cabe63e571f38919b536801c61a0009739d0a28cad9b6ecf57,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,5d73f28d4d24cdbcb36a5e5cd61ec1a82f7287ce56d88da8cea912ed757b164c,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,39,8000081,metaworld,True,59,0.29915121200247086,0,0,0,0,0.0,,True,False,,439a781f6027cb12b1e4c9e54f81adc57d67bad15bbea60200b2c2c6c3ce55e0,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,a8cfe6e2276fbd15230c5555255b87d17333bdd29f84f687df7405d0311fae7f,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,40,8000082,metaworld,True,52,0.25787761799801956,0,0,0,0,0.0,,True,False,,8c46f64bf9d5a2c1bad9da76fd5024e91138c6595819c3876c219ea28fc9fce4,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,f82ceac6f8787ac22c378edc1f141cedcc86bf9309b43f1aff6633ae0a963abb,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,41,8000083,metaworld,True,57,0.2810638499977358,0,0,0,0,0.0,,True,False,,c04387c7d0ee1c00977fe03ed3a685a660088bfd0b8b22221c9547334d90d027,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,4e97203f8ce1a96cef19545d4c4c300d0de39e4f94bd1941cef7ebc3dd48be02,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,42,8000084,metaworld,True,48,0.2357700209977338,0,0,0,0,0.0,,True,False,,dc6bbaf50386be35e409a89b992e717a34907acccc351974ff797d86b5e8232c,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,5d73f28d4d24cdbcb36a5e5cd61ec1a82f7287ce56d88da8cea912ed757b164c,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,43,8000085,metaworld,True,52,0.2571906160010258,0,0,0,0,0.0,,True,False,,d1ab2a45af9ee28c746c81139742b8405ec5acda2d0a46eb09de07a6fdafe2da,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,aba21ef1c98d0573e36116c9757115227fd3793cba96aea7eda95c2547314ca3,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,44,8000086,metaworld,True,48,0.23508429499997874,0,0,0,0,0.0,,True,False,,f7d68082a51cfb15f74da5e0575b2bc9474af7c4b2c46da5bb487bc14a8a202b,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,27e1ed8c670f23dae46752497e383610e58c248d638e3b9b707808a32ce33d4e,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,45,8000087,metaworld,True,55,0.28442608499972266,0,0,0,0,0.0,,True,False,,4d60860cf7fd27908341afedca6951e710e4b91f73771b6d347ccfa13e3fafe0,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,ba19e0623fe05add91e00811bacb33e27305f5fcb6549be6f6278ebce6046101,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,46,8000088,metaworld,True,61,0.3077208200011228,0,0,0,0,0.0,,True,False,,46c48ce627a82377d099328202800b0dc668120233e4a58e8185ffc504833799,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,47,8000089,metaworld,True,52,0.2470607459981693,0,0,0,0,0.0,,True,False,,fda8bdf5712ac7b504e8cda490010657f3907a1a0d2dc09b006d3ee85ebff774,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,f82ceac6f8787ac22c378edc1f141cedcc86bf9309b43f1aff6633ae0a963abb,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,48,8000090,metaworld,True,58,0.27138101500167977,0,0,0,0,0.0,,True,False,,10686c1f158c98928a625256706d927ae92046f4209c3891b79a9acb6d5d5747,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,b8e45a2f8f553d53c6eef0305347f910b9999bcae6df6ccaf0eaee6ac864e670,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,49,8000091,metaworld,True,50,0.23341950600297423,0,0,0,0,0.0,,True,False,,fda3d895af4ac39d1222fe0101537200edb8d6a482193455db7f8d448a17cacf,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,c40fedd273cade53989af8adc3ca66d02f2d92ca4d97b2f6391a0dd0ab6dbca3,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,50,8000092,metaworld,True,57,0.2705726899985166,0,0,0,0,0.0,,True,False,,462e0bac3e6455ba7384582f0d4c5985117c910fed74afb90ec69fab7bb6862a,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,48ce9609a38b32e56f7e6a43ffef71c21c8b1d17ed5a63d47701bc1dfc3ff271,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,51,8000093,metaworld,True,51,0.24015481300011743,0,0,0,0,0.0,,True,False,,350fe16aeff254492e9752ffc78be3d5d2b512542886e4cd3b58a23d0865a366,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,2ad5907877cc42b4447b9630988e3a1f0da0d83e1f696f71e22dc69905e631b6,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,52,8000094,metaworld,True,58,0.2747477330012771,0,0,0,0,0.0,,True,False,,f283c497b6301748d0eba4142077244b4d374178ac2e853dffc0ec9150153d8e,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,8a99d46d6d04afe3e2ef92bb607dde5e178b5c37506006c4f364e345976453b1,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,53,8000095,metaworld,True,55,0.25990964700031327,0,0,0,0,0.0,,True,False,,a1684eeccf43d51f4027e9a6806302eb46cb7748143035fec77f3bab857a3446,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,942fb6a87dc1e3eb7bf7bb111c97e7096138256b4a9a6b4c62a012fabe8bec38,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,54,8000096,metaworld,True,57,0.268219929002953,0,0,0,0,0.0,,True,False,,000551a7b0d1fe4f31487512fd48fa403af5cba70a4ebfcf1b0a8b41cb5e291b,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,4e97203f8ce1a96cef19545d4c4c300d0de39e4f94bd1941cef7ebc3dd48be02,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,55,8000097,metaworld,True,53,0.24562925799909863,0,0,0,0,0.0,,True,False,,0ab65985fabd8e782c901ffbd541be42ec887eeb2ec96c6fe1da1826261c8e25,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,742509487aeb71d366f1ddafa1cb12db2f7cfefe17c4ca89c98cffb67c1c8619,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,56,8000098,metaworld,True,49,0.2280837979997159,0,0,0,0,0.0,,True,False,,348437ccbc57c46c322a8750a207a86ce296cd01759fa516f07b39b787fada4e,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,08a97a6dfa17f78b5cc5b1351d60038e4a40a68fc93722672482714333b1d9b5,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,57,8000099,metaworld,True,50,0.23198096499982057,0,0,0,0,0.0,,True,False,,4569bf5d8a00341102a48600b7bf440af2f33caa4484202934cb48166c099835,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,35203d16cfa98b5f2e002fcb1ffde2400abf9459c161f6a289efa0c46eddb36f,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,58,8000100,metaworld,True,55,0.2587068069988163,0,0,0,0,0.0,,True,False,,a2f1e4553ba96b7cc464603c077cf29ce6633850c0e71c3f1a332c11fa938e48,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,64ee837add19202e84553431fdab118462cf5265eeae19a4d044b5a6818f771d,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,59,8000101,metaworld,False,200,0.9898499490009272,0,0,0,0,0.0,,False,True,object_dropped,b24d52f1f615a45cb19131c5e0e7ad85c35e1f20d114b7b3357f9f0a7ff77003,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,06d355d7aff3b944ab4199c02a94c63d062e5c414c0b195f7b232b607e0ab1ed,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
ACT,60,8000102,metaworld,True,48,0.2469534499978181,0,0,0,0,0.0,,True,False,,dd5a2492f45415f08c429d54c416123a26b05fb8af0192947dd8e7c7e5936ac7,5dab9ea09f41c6bcf76a778fec235e41b2ca78bc226d49a2cf5818fef53b3bc9,08a97a6dfa17f78b5cc5b1351d60038e4a40a68fc93722672482714333b1d9b5,,,0.1,10.0,0.04000000000000001,0.0025000000000000005,0.010000000000000002,0,full,True
