method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,episode_specification_sha256,episode_bank_sha256,metaworld_task_sha256,retry_specification_sha256s,retry_task_sha256s,Profile,noise_level,Benchmark Eligible
ACT + Random Reset,0,8000042,metaworld,True,75,0.33311141100057284,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,14e48f83a083b78eb4af5dc37d02e21b04a314c3c31b36f5a62b13e4add4f2a5,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,f82ceac6f8787ac22c378edc1f141cedcc86bf9309b43f1aff6633ae0a963abb,5fe3e750e5ff8cce228f236973a63187974af9d051760e1e15ed4f3a4b920edf,588df85fb38ef87f822932ad2f702be807974873e4a07ea43084bbdeeaac6604,full,0.2,True
ACT + Random Reset,1,8000043,metaworld,False,200,0.8690969799972663,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,5db0a8f9e6d6bd6ef5c15f040f9f154f255e36a365af820faa97ca3d60f4450f,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,06d355d7aff3b944ab4199c02a94c63d062e5c414c0b195f7b232b607e0ab1ed,c6e8e642569420238d7baf73acb1d9aba38a28b48f830c292a6eb091b4f305df,cea0b9105255f82e0ee99bfb3998a6edce02b446d4b14afb0747282cd18aa202,full,0.2,True
ACT + Random Reset,2,8000044,metaworld,True,69,0.30460594999749446,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,a465539695523fa7de2784bf02081a919b5a3de9a14c98e511df211c298c1ee2,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,f6a9ed9055e00c868d6771022c2c557a6a48990bdacbed585d07cde857d4755a,49c33c3070a389d263a6a4b92f2d5fda9ea29451835e72e6c489b3afe0ba8c7c,35aa26efb4a8651c1d8f46a573d3d4fea76add87b5c76a00531e1cea9ad04412,full,0.2,True
ACT + Random Reset,3,8000045,metaworld,True,73,0.32264218099953723,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,126bd203ec38252825c8befe6f6198c98a7a024ba44c52618f3f3fe35078f4c6,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,5d73f28d4d24cdbcb36a5e5cd61ec1a82f7287ce56d88da8cea912ed757b164c,84efdf08f1b28fae5607ddeac9b51baafd1a37cecee19d620155081e0bb49a0c,5e1df472084de78052388a34f03cad3de438ca9b5dc801b5759dd57c66a7482a,full,0.2,True
ACT + Random Reset,4,8000046,metaworld,True,48,0.2033769529989513,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,4170194bcfe3841a7cfb0c3b09b2aa25f522a2c3b5ff3eb10715d8fce8c039a3,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,27e1ed8c670f23dae46752497e383610e58c248d638e3b9b707808a32ce33d4e,,,full,0.2,True
ACT + Random Reset,5,8000047,metaworld,False,200,0.8523496839989093,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,9fa661de69328d26c027384cf31722da103cd753d557e7a172d987d52fbc4d0a,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,38329c6b97bbe7d133bf007c22742dca5f0cd7258f8d7199135c6c2371ae591d,ebc5e6fe23edd441dec76c3e68b711b05e422980247610d2ee8853f0be1db7c1,48ce9609a38b32e56f7e6a43ffef71c21c8b1d17ed5a63d47701bc1dfc3ff271,full,0.2,True
ACT + Random Reset,6,8000048,metaworld,True,80,0.3487426769970625,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,9c84beaab136edd4c1632709ff45c174ec3c717d220eaf94b7d668ee34962c9a,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,aba21ef1c98d0573e36116c9757115227fd3793cba96aea7eda95c2547314ca3,a5523b7f48f4bcd0e2eb1174a8974cb58562d900f0230d2270eae7e9116cefb2,39001749c902e2ab9d015efb8c7644faffff99810b709d3203dc359d5eacdcbd,full,0.2,True
ACT + Random Reset,7,8000049,metaworld,True,55,0.23507045400037896,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,97ec25208265f89d11873f30142175e1e9164935e3849bfb439c16f9d0e10bba,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,4e97203f8ce1a96cef19545d4c4c300d0de39e4f94bd1941cef7ebc3dd48be02,,,full,0.2,True
ACT + Random Reset,8,8000050,metaworld,True,73,0.32140381000135676,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,8769fe32964b96f67dc224fb90afd6d8797de02464877632840a2ce91db8e4a8,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,64ee837add19202e84553431fdab118462cf5265eeae19a4d044b5a6818f771d,c7bae454a0bfc003892a23536d3be49f14803223b19c402814e1bef7390a2669,71488b32995fa40c6ec3f77f6bcd912b1929aef29d90a66307ad46cd584acf29,full,0.2,True
ACT + Random Reset,9,8000051,metaworld,True,56,0.2391171339986613,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,16fd46334c762cf781c8537208c1d9c4dd0181204c1ce7b3ac83d9e6d9d6f33e,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,6cb8d983459a8e57d4ae53a86da2394015cabba2d7c306dcaf7b14af979ca230,,,full,0.2,True
ACT + Random Reset,10,8000052,metaworld,False,200,0.8600267869987874,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,4f3fb14aa7e8db1e8ccb3ee0be823a18ee391b9a93de96be600c72195fb4d5b4,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,504c23f653f6cdee9d659d9320b164606b319d4f0e9cdf0f3a87e2fc7a98160a,51ccc7e0b17103e990c94d75a6e773e95c40a51576a51d4a8d3d3538980184d3,39001749c902e2ab9d015efb8c7644faffff99810b709d3203dc359d5eacdcbd,full,0.2,True
ACT + Random Reset,11,8000053,metaworld,True,72,0.32414333799897577,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,fe0db2c8aa66264f9560b08bdf6be0b6525e05ada642ed85cb141ac5e8f8069e,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,06d355d7aff3b944ab4199c02a94c63d062e5c414c0b195f7b232b607e0ab1ed,aec064eba6efaf781428b9b7964b5dc290f2c9cbf26360669e3f50a269f3ea65,6338b57c8983138382fa5c9ee7bb2d2c200be44368697f7ffa8216ea26ddccaf,full,0.2,True
ACT + Random Reset,12,8000054,metaworld,True,73,0.32462441499956185,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,fc927d94df69cca4afa4a7b379c8ccd356a7b601a898f93accdbe4b8522a04d9,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,742509487aeb71d366f1ddafa1cb12db2f7cfefe17c4ca89c98cffb67c1c8619,c5f4b84611bc4d0101e453e3527673f251bd87a46b2d43002972eacd14444a86,15a9adece7ebea14bdf37f5376e274c6dce4711281025cf35060933ba9ab8ad3,full,0.2,True
ACT + Random Reset,13,8000055,metaworld,True,75,0.33510087199829286,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,73ca07205929864fb3976db97eb251eee24217110ff234855314e16dbe73d3d7,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,630e0691109f31422b22201a8ba8c9220c1c3d98622c2e1b62b11c9b6ce743e5,0f719f94ef165c0b816b8b10c3f4f5fcf802c9f5a25141035590310315749280,full,0.2,True
ACT + Random Reset,14,8000056,metaworld,True,78,0.34724340899992967,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,4e4f19233a2a1078e55fc938d6c8ed524bf6d2a6ce9ca238d59275317ff0403d,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,64ee837add19202e84553431fdab118462cf5265eeae19a4d044b5a6818f771d,e958bebd2c2aa0ff731e310b4099282dc9162f9692fe60bd2bf67a7e31612d8c,6cb8d983459a8e57d4ae53a86da2394015cabba2d7c306dcaf7b14af979ca230,full,0.2,True
ACT + Random Reset,15,8000057,metaworld,True,73,0.3227302880004572,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,0274b408db235c17f1e98c2ddbd68d882a533d73d6492a6500df3efa4ae8d250,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,c40fedd273cade53989af8adc3ca66d02f2d92ca4d97b2f6391a0dd0ab6dbca3,f82c8060839d077851452100b464f9f63d2a2e954490f3b370a04174d343b285,aa1f17aacdf569c3a2930a2ebbf742ff43f8d3acfc772731a5c344cabcd52570,full,0.2,True
ACT + Random Reset,16,8000058,metaworld,False,200,0.8526614809998136,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,a899d69383c7ae5c5ba4c88e8fc1244e0ac8260f029d876042b44598980a0baa,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,942fb6a87dc1e3eb7bf7bb111c97e7096138256b4a9a6b4c62a012fabe8bec38,2c1c177108b902201aff63e116ede061a4dab4ae161404259628a73051a831f3,1c856fdcb5da12c3fa2d15b38741aa980fa3a47e64fb99f8635817590128f9ea,full,0.2,True
ACT + Random Reset,17,8000059,metaworld,True,79,0.3499105050032085,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,d0e880776b41e9a7346c3b47514d531d86d209be30e687fe00a4827c90b28aa7,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,0f719f94ef165c0b816b8b10c3f4f5fcf802c9f5a25141035590310315749280,284336e18e70b74d26b7fdbf8cb0e2c7cf77e1570930b11fd74b5bbfbcd1bfa0,f6a9ed9055e00c868d6771022c2c557a6a48990bdacbed585d07cde857d4755a,full,0.2,True
ACT + Random Reset,18,8000060,metaworld,True,75,0.3314161990019784,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,2644e948ed889fe95e4fd4a6ed0788dc22ab06c85be67ed0b50d61b254adcf59,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,b8e45a2f8f553d53c6eef0305347f910b9999bcae6df6ccaf0eaee6ac864e670,15e5814f5cadad4a1a504abc9495a33d8e9ec188023bbae649fe9e1efcb66dbe,742509487aeb71d366f1ddafa1cb12db2f7cfefe17c4ca89c98cffb67c1c8619,full,0.2,True
ACT + Random Reset,19,8000061,metaworld,True,76,0.3358478580012161,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,443ac5e35a84ec38bb96c2d12c88ca78502179195d8a15b9f452d95e41514b52,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,06d355d7aff3b944ab4199c02a94c63d062e5c414c0b195f7b232b607e0ab1ed,9b0aa56ea8230f64bbd838c8ab6cd0034469a7372bdfa17a6d6619648de3ef37,0f719f94ef165c0b816b8b10c3f4f5fcf802c9f5a25141035590310315749280,full,0.2,True
ACT + Random Reset,20,8000062,metaworld,True,53,0.2291885580016242,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,c7d69573c4f76c60b75c060138d0756619c6361cd0935a166c3801181c86532e,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,5e1df472084de78052388a34f03cad3de438ca9b5dc801b5759dd57c66a7482a,,,full,0.2,True
ACT + Random Reset,21,8000063,metaworld,True,57,0.24843828400116763,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,5e6e40c9dbc4d50ece5f16d594e2390170fba4f858df63efa6a872b6c1e468c3,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,0cda21f8ffacf0a1e40e7b0e858a8e2ddc276972106d4bced99d4404b4a13fd8,,,full,0.2,True
ACT + Random Reset,22,8000064,metaworld,True,56,0.23860274799881154,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,dc058a3aec13295017acb9e064e07c8d6e960eb272b3ac74f9d9fe4e1f91f705,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,6cb8d983459a8e57d4ae53a86da2394015cabba2d7c306dcaf7b14af979ca230,,,full,0.2,True
ACT + Random Reset,23,8000065,metaworld,True,72,0.3217255249983282,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,2468e85877d284d96fc63097ff010690ffa63ee3b783b18d988b43b9ef9e9fc4,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,39001749c902e2ab9d015efb8c7644faffff99810b709d3203dc359d5eacdcbd,9fa480171370a827f71d4a77af5096038dc57c87a1e0188042f03d8c858da7d3,aba21ef1c98d0573e36116c9757115227fd3793cba96aea7eda95c2547314ca3,full,0.2,True
ACT + Random Reset,24,8000066,metaworld,True,72,0.3193099380005151,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,c7b96f51ae8f4bd013faa30e9467a9ecae3ebf2ecc099f58b64e64f8347e02a1,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,56b7f182edcfeefa9301e1edd53d7f36e4418de7e6df1b54b0f0c298cde1b3cd,20ef67b2e07e5fb9981da96f1d09d0ee7e041ab5eaed0170ab83ae8057ed53bf,6943489118fc060756e24fd47685e2c10173293d54af0af7e8afa9e287c9c5f1,full,0.2,True
ACT + Random Reset,25,8000067,metaworld,False,200,0.8652796479982499,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,004cd1697ce866365cc7c06636882e544c13fb2f5525a94b1b9455f9bfa9a362,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,edb35197d53f1a82dee0a9c29c0e7ef5952cf961aa2e82a013c99a1cd722f002,56b7f182edcfeefa9301e1edd53d7f36e4418de7e6df1b54b0f0c298cde1b3cd,full,0.2,True
ACT + Random Reset,26,8000068,metaworld,True,53,0.2295665130004636,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,fb23a0a15ce3dc647b991d0909df165243cf5426dd7af985baf3d5641ab978c1,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,2eb279a724955c1a9d173681940490ec9cc8ed4fdc15a95533884a23d4ccdb4e,,,full,0.2,True
ACT + Random Reset,27,8000069,metaworld,False,200,0.8770651359991462,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,60df108b1dd97283f8da38259cc00e3238603ee577d29e2551c6c45e234f67c6,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,15a9adece7ebea14bdf37f5376e274c6dce4711281025cf35060933ba9ab8ad3,fcafece24a22de376cc61b333dd860118f1202637ae321a958053bafbbc924a1,a8cfe6e2276fbd15230c5555255b87d17333bdd29f84f687df7405d0311fae7f,full,0.2,True
ACT + Random Reset,28,8000070,metaworld,True,49,0.2116104919987265,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,bac2f948bde8d6e90aa580cfc8be1d500acbc6205c40221a57c64b0ff881e88f,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,5d73f28d4d24cdbcb36a5e5cd61ec1a82f7287ce56d88da8cea912ed757b164c,,,full,0.2,True
ACT + Random Reset,29,8000071,metaworld,True,79,0.3510348679992603,1,1,1,0,1.0,post_reset_task_success_per_reset,True,False,,20be4c7a46c48debaec1c2e252e20f005acca36c32a102483a854c1b35859af9,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,5e1df472084de78052388a34f03cad3de438ca9b5dc801b5759dd57c66a7482a,ea95455595ba8bf600950fba20201ce978e3ff6a6638e415424630771fc8e7cc,39001749c902e2ab9d015efb8c7644faffff99810b709d3203dc359d5eacdcbd,full,0.2,True
ACT + Random Reset,30,8000072,metaworld,True,72,0.32359208699926967,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,da4a80a3406a8aa9fab61844fce0359a15336c1049592f59f943fb62e2495797,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,aba21ef1c98d0573e36116c9757115227fd3793cba96aea7eda95c2547314ca3,3837e5622ce7f11ffa5a73766d35ab564e468875912f56e6141bb2ff9bee4e34,aba21ef1c98d0573e36116c9757115227fd3793cba96aea7eda95c2547314ca3,full,0.2,True
ACT + Random Reset,31,8000073,metaworld,True,58,0.25487764299759874,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,4da9be26fa79b672a30c577b358fecdb4e205973320427b65c217bd53026afd7,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,b8e45a2f8f553d53c6eef0305347f910b9999bcae6df6ccaf0eaee6ac864e670,,,full,0.2,True
ACT + Random Reset,32,8000074,metaworld,True,75,0.33719519400256104,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,36a62bd222580c04aad46f87461657ffa1593e0a5681dc38570c863d18420546,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,ba19e0623fe05add91e00811bacb33e27305f5fcb6549be6f6278ebce6046101,e8de20e977f15c705e43d4d6e2a2338f76173501443e1f128c1f4924e7c94eaf,942fb6a87dc1e3eb7bf7bb111c97e7096138256b4a9a6b4c62a012fabe8bec38,full,0.2,True
ACT + Random Reset,33,8000075,metaworld,False,200,0.9067022780000116,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,1154e789c5513e3bb2e6881367a6b62dd738bcebb9dc85d38aaa1f0ddf8bedf2,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,8a99d46d6d04afe3e2ef92bb607dde5e178b5c37506006c4f364e345976453b1,b40cf038680662f03bf170c743208966175bc84d264601698811d7b20ae78576,71488b32995fa40c6ec3f77f6bcd912b1929aef29d90a66307ad46cd584acf29,full,0.2,True
ACT + Random Reset,34,8000076,metaworld,True,79,0.37491958499958855,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,433ad95382b3c52ecdc5a79f751560a26743a56b007fb46ea99e04b58e2724c0,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,4e97203f8ce1a96cef19545d4c4c300d0de39e4f94bd1941cef7ebc3dd48be02,582088d10530bb6c527405667c38ee49c52655df7d06434dc667ba532ee61ff1,48ce9609a38b32e56f7e6a43ffef71c21c8b1d17ed5a63d47701bc1dfc3ff271,full,0.2,True
ACT + Random Reset,35,8000077,metaworld,True,70,0.3295723699993687,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,02a5a89c5dd2451b2217ed8eba4032c9201efb37e38f02b0cf030dd549b8d6a9,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,06d355d7aff3b944ab4199c02a94c63d062e5c414c0b195f7b232b607e0ab1ed,8c7255e55bda203d3d9780bb269f101f435c85d118b6f91c21fc655dbb22b7a0,cea0b9105255f82e0ee99bfb3998a6edce02b446d4b14afb0747282cd18aa202,full,0.2,True
ACT + Random Reset,36,8000078,metaworld,False,200,0.9204691410013766,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,22b3b34a1aef225432a3fd84829ba466190fa1ba12ac14e7e20dd61f7249c69f,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,39001749c902e2ab9d015efb8c7644faffff99810b709d3203dc359d5eacdcbd,21ddc0b967f71f59c5cf62a6583813b3a3a8ca22ebed27290790704a53ab2c6f,a8cfe6e2276fbd15230c5555255b87d17333bdd29f84f687df7405d0311fae7f,full,0.2,True
ACT + Random Reset,37,8000079,metaworld,False,200,0.9481438309994701,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,07fa6a4261d0585806cf03e3c9398380b2e60d65f4e688cc01c18a7160262694,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,8a99d46d6d04afe3e2ef92bb607dde5e178b5c37506006c4f364e345976453b1,e038047d77cc3447fd3e982c2f037226cf779d55272f1e2f102b3d2726b0d072,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,full,0.2,True
ACT + Random Reset,38,8000080,metaworld,True,75,0.3875422979981522,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,e2a7104cbdb91402bae7f29fdee8ce2826881cb1775044067eae5c1169e01160,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,5d73f28d4d24cdbcb36a5e5cd61ec1a82f7287ce56d88da8cea912ed757b164c,7904476692a0c9750d2efe3039bc00305694d8abdc02de4e20fd35641c332a9a,38329c6b97bbe7d133bf007c22742dca5f0cd7258f8d7199135c6c2371ae591d,full,0.2,True
ACT + Random Reset,39,8000081,metaworld,True,60,0.2970740870005102,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,3b630c411d109f0c8489766d9daa1f5528f5877721e4e6813ea1ee1398490f00,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,a8cfe6e2276fbd15230c5555255b87d17333bdd29f84f687df7405d0311fae7f,,,full,0.2,True
ACT + Random Reset,40,8000082,metaworld,True,53,0.2649388469981204,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,03cd26d21dcb24e30ab212648f3dea212c394cb946b2ac94bb229e77506c4417,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,f82ceac6f8787ac22c378edc1f141cedcc86bf9309b43f1aff6633ae0a963abb,,,full,0.2,True
ACT + Random Reset,41,8000083,metaworld,True,59,0.3092583950019616,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,445b54820c006dd7a5c46b3f4824df2608016ab376cca782546d503a96b49bbb,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,4e97203f8ce1a96cef19545d4c4c300d0de39e4f94bd1941cef7ebc3dd48be02,,,full,0.2,True
ACT + Random Reset,42,8000084,metaworld,True,72,0.37037391799822217,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,00544922f8d22cdb19acb1a83062d6c6953731238069f15c1aba4405db6bbcb0,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,5d73f28d4d24cdbcb36a5e5cd61ec1a82f7287ce56d88da8cea912ed757b164c,f79578359b9ea7bd58c5d8b6c6e0b96a907133de10e2c98f117c06a2c2103885,5e1df472084de78052388a34f03cad3de438ca9b5dc801b5759dd57c66a7482a,full,0.2,True
ACT + Random Reset,43,8000085,metaworld,True,53,0.28349681200052146,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,924b952ec037139bf8a6ecc872bb49ef7e104dc13554ec0de8604bfd1270ae2e,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,aba21ef1c98d0573e36116c9757115227fd3793cba96aea7eda95c2547314ca3,,,full,0.2,True
ACT + Random Reset,44,8000086,metaworld,True,68,0.40035429899944575,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,0b2fd969d7a30a9ea70bcc57ae43e9dbde135754384f8a1c1fda98c63590f2bd,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,27e1ed8c670f23dae46752497e383610e58c248d638e3b9b707808a32ce33d4e,ee597ea9af8ae0ebd74bf3328720183c0ac0aeb8bfefc6b685b5ce38fd8d2b1e,e6e55bdbd77dc052facbc072d20b08a21d116978c37627b9a3d9dc7989dfbe62,full,0.2,True
ACT + Random Reset,45,8000087,metaworld,True,55,0.2911076080017665,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,6a12ab6fb500f57e437123fd7babdf9672a62cddc0cb86b9376ed02ab126a2ee,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,ba19e0623fe05add91e00811bacb33e27305f5fcb6549be6f6278ebce6046101,,,full,0.2,True
ACT + Random Reset,46,8000088,metaworld,True,71,0.3823721510016185,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,5edaf61ae02143431983521542fa523523b183eddc6c6df6b9bbfce21a1532ad,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,ce327ba23230bf28a7ff6442ee7dc6231cdde5e8d1ed12bdebeb0fdfa9a87c65,aa1f17aacdf569c3a2930a2ebbf742ff43f8d3acfc772731a5c344cabcd52570,full,0.2,True
ACT + Random Reset,47,8000089,metaworld,True,52,0.27082593600061955,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,c1ab7fc45de2ecf404c3cd591d84c96bd1062b994a51b2a01e940e0018657fee,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,f82ceac6f8787ac22c378edc1f141cedcc86bf9309b43f1aff6633ae0a963abb,,,full,0.2,True
ACT + Random Reset,48,8000090,metaworld,True,60,0.3161419220014068,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,dfb345b4d2d255f18d997c82b851d4dc26bbbfcce8e6d31a2e7f1c5fdf7e7d6f,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,b8e45a2f8f553d53c6eef0305347f910b9999bcae6df6ccaf0eaee6ac864e670,,,full,0.2,True
ACT + Random Reset,49,8000091,metaworld,True,77,0.4118096929996682,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,e5779ad13c5e4e1056ef6f9bd6643be7c2921ad2ad377b4830503ce222a0aebe,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,c40fedd273cade53989af8adc3ca66d02f2d92ca4d97b2f6391a0dd0ab6dbca3,62b48357775076bc7a2c735678b8cf3ca5a5c6e2781418ae9822f1ace4907c5b,06d355d7aff3b944ab4199c02a94c63d062e5c414c0b195f7b232b607e0ab1ed,full,0.2,True
ACT + Random Reset,50,8000092,metaworld,True,78,0.4232642979986849,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,0187525f347697417ad051e27f4cd38a55d41354c0180527d311e0a48208a098,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,48ce9609a38b32e56f7e6a43ffef71c21c8b1d17ed5a63d47701bc1dfc3ff271,3a6654e3daa542114c424ee8e6e36c2c30519e3d6fcff7205701a798164a2f08,6cb8d983459a8e57d4ae53a86da2394015cabba2d7c306dcaf7b14af979ca230,full,0.2,True
ACT + Random Reset,51,8000093,metaworld,True,72,0.3713634590021684,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,6160f8edb60468986e845d9121f5cf54a8aac9e91aac546ba63e6b6b3b31708b,8c503c07dc6dcdd904e948f14d270410c2fbd4d9796f8d9e08451dc34c7d4399,2ad5907877cc42b4447b9630988e3a1f0da0d83e1f696f71e22dc69905e631b6,3f58b43fedd48cb37f5e0a42e4793ab3adb10fe4bf6ac88fb19bfe371e1fc6cb,15a9adece7ebea14bdf37f5376e274c6dce4711281025cf35060933ba9ab8ad3,full,0.2,True
