run_fingerprint,benchmark,condition,task_name,task_id,task_variant,method,success,intervention_count,recovery_success,steps,paired_episode_id,episode_seed,task_payload_sha256,max_failure_probability,trigger_step,attempt_count,recovery_steps_total
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,0,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0000-6dc6c54bf79f,300042,6dc6c54bf79f41c4c83ef56ee683d50a81a8a234fe4cd6055cb8cf91201aea68,0.0,61,1,385
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,1,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0001-99c921cc2f34,300043,99c921cc2f3432eb80ac64a3efc55e2bfe92596f542f5f07688c25ed29562dc3,0.0,146,1,319
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,2,MT-ACT + Heuristic-Gated Learned Recovery,0,1,0,500,03-0002-531d0f9ff02b,300044,531d0f9ff02bc21e8df3c5081380e07131adbbd9175b3dd452e89a342328d449,0.0,235,1,250
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,3,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0003-f6c1595a0b7f,300045,f6c1595a0b7f09df619db9498f5a759e42662ae3cffe338e03ca52b8c931bb90,0.0,131,1,330
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,4,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0004-cf9f885e9d31,300046,cf9f885e9d313b7a6dec883aec97c7b153533e0649c942fcb1ef8f365e10257c,0.0,91,1,325
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,5,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0005-dd6f55b96b18,300047,dd6f55b96b18a99bca304441ddd4487bbf87f114338628b0297701cd26db805c,0.0,145,1,317
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,6,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0006-49163c7f379a,300048,49163c7f379acf36d4e82d3e694d5726f02c5304df81eff2f2add4b19895e841,0.0,35,1,379
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,7,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0007-4c3674b98041,300049,4c3674b980414883365f1eaa7852985b11875934e4fa2a07940037e386df1cd7,0.0,149,1,342
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,8,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0008-504f639900cd,300050,504f639900cdf409e517c3ae353cc60557ba0dcf6c8c1cd11183c2f03b5276a7,0.0,74,1,417
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,9,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0009-6f3c10987856,300051,6f3c10987856705363e562f0848a6cae8a37a78e700262f2f3135e9f36e73232,0.0,82,1,377
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,10,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0010-3120106fb74f,300052,3120106fb74fd3cab412b2147b001f3ddbcf0dbde52a1879d1938f1fd0855ede,0.0,149,1,342
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,11,MT-ACT + Heuristic-Gated Learned Recovery,0,1,0,500,03-0011-d62a7db7b492,300053,d62a7db7b4920a5b2b69ab5b6b7db28f2cd607b6ba28d5d42cc0e41dc5c0c6f1,0.0,229,1,250
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,12,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0012-3c5de142086a,300054,3c5de142086a057283273dbb0fcea2f270e18c9584cc78a15af0d932e64aca17,0.0,137,1,354
e7d2784ec308a6c421c414470767818944c1a2e8876cb24b2312c3e076ef1131,MT50,robustness_noise_40,box-close-v3,3,13,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,03-0013-fda76c023387,300055,fda76c023387128665b3b4860b4763da5e6347810c3d8a1eca3101e8d8ed5699,0.0,45,1,373
