run_fingerprint,benchmark,condition,task_name,task_id,task_variant,method,success,intervention_count,recovery_success,steps,paired_episode_id,episode_seed,task_payload_sha256,max_failure_probability,trigger_step,attempt_count,recovery_steps_total
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,0,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0000-ae8ed8eed17a,42,ae8ed8eed17a08f57ce0726ab64b7f540756cfc9714e75da4154225f81f8e803,0.0,30,1,461
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,1,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0001-9302fb4069a7,43,9302fb4069a711eb181a792fbe7b121dfbf2efbb7c9748c7b51645047931d0f1,0.0,30,1,426
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,2,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0002-f3e4ce432490,44,f3e4ce4324906d7f58323525049128c77223ccb3cfa289a2eb5b5c1d12458f4c,0.0,30,1,356
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,3,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0003-e59e8cec52b5,45,e59e8cec52b5a1e06ff68204518e3f8df13c52e8c65de4a64a5a7d1ad2056ec6,0.0,30,1,461
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,4,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0004-444d73571fdf,46,444d73571fdf49c98bb201b60405b5bd2b61a222f1f057c9c7fa48bce16f160a,0.0,30,1,434
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,5,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0005-2feac6025335,47,2feac602533558998053800a5b0d15dc5528a124409281ff0219759f1e03d3a3,0.0,30,1,439
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,6,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0006-8d65f417064e,48,8d65f417064edf055efcb1b3ed2a69490493d4ee20b63b83f579b587cdd43772,0.0,30,1,435
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,7,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0007-e9b1d8cab50a,49,e9b1d8cab50a2a35b794bd89c6483ea946e44b338e6e30e0257d6101fe5bf115,0.0,30,1,398
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,8,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0008-c6902ae53a78,50,c6902ae53a78153ddd087d1130d790221afdfac21c3d75b76d989b7494234c4e,0.0,30,1,353
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,9,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0009-ea7e465c75c5,51,ea7e465c75c5b030bd8a0242368d9f1cd1b3e2e0b3d269ecaca76b94f3924d16,0.0,117,1,374
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,10,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0010-58f05d295071,52,58f05d2950715c77ebb130b6b24d6339a5e8c5faac32c3debf4dbcbbb761929a,0.0,30,1,353
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,11,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0011-8b12f1ae5431,53,8b12f1ae543124d5ce11be0ae3b57d3387cb07b39378bff22f9ded0a370c7c31,0.0,30,1,445
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,12,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0012-05aeb2b90494,54,05aeb2b90494b07dd7dc3cfcae937bd16b0d94bfef530b25df70a2ad3c364628,0.0,30,1,449
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,13,MT-ACT + Heuristic-Gated Learned Recovery,0,1,0,500,00-0013-00fe3bf30a88,55,00fe3bf30a889ba8e6d2043dee57a9c1adf56a8fe40ea7a6bff818bd461a7647,0.0,30,1,250
6e1e7723996c1ea5e697ac1ae520cdc3174a54fa386ba11f06379381c7ed89a1,MT50,robustness_noise_40,assembly-v3,0,14,MT-ACT + Heuristic-Gated Learned Recovery,0,2,0,500,00-0014-e11c64bb7a0a,56,e11c64bb7a0a12e52342275874469f4a913b613176bc7945d8bd5dbb9477f585,0.0,30,1,414
