Method,Success Rate,Success CI Lower,Success CI Upper,Recovery Rate,Recovery CI Lower,Recovery CI Upper,Recovery Definition,Post-Intervention Task Success Rate,Post-Intervention Task Success CI Lower,Post-Intervention Task Success CI Upper,Average Steps,Steps CI Lower,Steps CI Upper,Average Time (s),Episodes,Successes,Recovery Attempts,Recovery Successes,Detector Triggers,Intervened Episodes,Post-Intervention Task Successes,Backend,Benchmark Eligible,Profile,Noise Level
ACT,0.81,0.7499876129240015,0.8583282847220932,0.0,0.0,0.0,not_applicable,,,,81.9,74.07475000000001,90.09012499999999,0.3409605846049999,200,162,0,0,0,0,0,metaworld,False,custom,0.2
