method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
REIM (ACT + Detector + Recovery),105,7300147,metaworld,True,51,0.24110202500014566,0,0,0,0,0.18899638950824738,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),106,7300148,metaworld,True,48,0.12099407999994582,1,1,1,34,0.4179666340351105,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),107,7300149,metaworld,True,49,0.13456129399855854,1,1,1,32,0.3619413673877716,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),108,7300150,metaworld,True,57,0.2737457670009462,0,0,0,0,0.1384682059288025,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),109,7300151,metaworld,True,54,0.2525527539983159,0,0,0,0,0.1780254989862442,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),110,7300152,metaworld,True,50,0.23364407299959566,0,0,0,0,0.1502688080072403,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),111,7300153,metaworld,True,45,0.21103840300202137,0,0,0,0,0.1684141755104065,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),112,7300154,metaworld,False,200,0.4760972519979987,1,0,1,150,0.9787667989730835,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),113,7300155,metaworld,True,47,0.12440950599921052,1,1,1,32,0.3321715295314789,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),114,7300156,metaworld,True,51,0.234247234002396,0,0,0,0,0.17428894340991974,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),115,7300157,metaworld,False,200,0.5034533709986135,1,0,1,142,0.9990022778511047,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),116,7300158,metaworld,True,43,0.1035305689983943,1,1,1,31,0.2681545615196228,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),117,7300159,metaworld,False,200,0.49894852599754813,1,0,1,150,0.9909391403198242,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),118,7300160,metaworld,True,51,0.23909703100071056,0,0,0,0,0.15878652036190033,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),119,7300161,metaworld,True,43,0.09365592800168088,1,1,1,36,0.5289618372917175,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),120,7300162,metaworld,True,59,0.27997109400166664,0,0,0,0,0.1825217753648758,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),121,7300163,metaworld,True,52,0.24399981500027934,0,0,0,0,0.15728572010993958,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),122,7300164,metaworld,True,63,0.2923683600020013,0,0,0,0,0.17866259813308716,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),123,7300165,metaworld,True,53,0.24883592699916335,0,0,0,0,0.16254876554012299,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),124,7300166,metaworld,True,42,0.10410670099736308,1,1,1,31,0.32455095648765564,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),125,7300167,metaworld,True,54,0.1334862379990227,1,1,1,39,0.23699209094047546,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),126,7300168,metaworld,True,57,0.26875978500174824,0,0,0,0,0.15938116610050201,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),127,7300169,metaworld,True,53,0.24773391400231048,0,0,0,0,0.19022022187709808,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),128,7300170,metaworld,True,61,0.28622676099985256,0,0,0,0,0.18482328951358795,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),129,7300171,metaworld,True,59,0.2790073719988868,0,0,0,0,0.14188969135284424,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),130,7300172,metaworld,False,200,0.49478393900062656,1,0,1,150,0.8247604370117188,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),131,7300173,metaworld,True,67,0.17615704000127153,1,1,1,47,0.23615464568138123,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),132,7300174,metaworld,True,43,0.09503446000235272,1,1,1,35,0.48017382621765137,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),133,7300175,metaworld,True,51,0.2366115719996742,0,0,0,0,0.12765289843082428,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),134,7300176,metaworld,True,55,0.15681149999727495,1,1,1,33,0.2296544909477234,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),135,7300177,metaworld,True,55,0.2575775600016641,0,0,0,0,0.11548291891813278,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),136,7300178,metaworld,True,45,0.10865041700162692,1,1,1,34,0.27910879254341125,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),137,7300179,metaworld,True,55,0.2582731309994415,0,0,0,0,0.1320653259754181,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),138,7300180,metaworld,True,51,0.1529370049975114,1,1,1,29,0.22039861977100372,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),139,7300181,metaworld,True,57,0.1395825049985433,1,1,1,45,0.21674604713916779,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),140,7300182,metaworld,True,43,0.09585570099807228,1,1,1,35,0.529558539390564,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),141,7300183,metaworld,True,51,0.2422300569996878,0,0,0,0,0.1915900856256485,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),142,7300184,metaworld,True,45,0.10361729099895456,1,1,1,35,0.2294563204050064,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),143,7300185,metaworld,True,55,0.2609309420004138,0,0,0,0,0.1774597316980362,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),144,7300186,metaworld,False,200,0.47976384600042365,1,0,1,150,0.9986314177513123,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),145,7300187,metaworld,False,200,0.4935420090005209,1,0,1,150,0.9910613894462585,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),146,7300188,metaworld,False,200,0.512384480000037,1,0,1,139,0.9918341636657715,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),147,7300189,metaworld,False,200,0.49592823200146086,1,0,1,150,0.3191026449203491,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),148,7300190,metaworld,True,44,0.11002331999770831,1,1,1,32,0.24702411890029907,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),149,7300191,metaworld,True,60,0.27362598400213756,0,0,0,0,0.13456220924854279,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
